@relation dataset_p2p5_23_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',4031,14654,14654,-10443,4211,-91,4120,-457,3663,'byte_7000'
'time_0',14654,548,4211,-91,4120,-457,3663,3241,6904,'byte_5000'
'time_0',4211,-2784,4120,-457,3663,3241,6904,-2080,4824,'byte_10000'
'time_0',4120,-1161,3663,3241,6904,-2080,4824,6162,10986,'byte_4500'
'time_0',3663,-4082,6904,-2080,4824,6162,10986,-6954,4032,'byte_10000'
'time_0',6904,792,4824,6162,10986,-6954,4032,8052,12084,'byte_4000'
'time_1',4824,-1098,10986,-6954,4032,8052,12084,-8423,3661,'byte_4500'
'time_1',10986,371,4032,8052,12084,-8423,3661,366,4027,'byte_4000'
'time_1',4032,8057,12084,-8423,3661,366,4027,-362,3665,'byte_4500'
'time_1',12084,-4,3661,366,4027,-362,3665,358,4023,'byte_4000'
'time_1',3661,4,4027,-362,3665,358,4023,-361,3662,'byte_4500'
'time_1',4027,3,3665,358,4023,-361,3662,365,4027,'byte_9000'
'time_2',3665,-4,4023,-361,3662,365,4027,4808,8835,'byte_10000'
'time_2',4023,-5173,3662,365,4027,4808,8835,2148,10983,'byte_4500'
'time_2',3662,-6956,4027,4808,8835,2148,10983,-6952,4031,'byte_500'
'time_2',4027,4804,8835,2148,10983,-6952,4031,-4031,0,'byte_500'
'time_2',8835,10983,10983,-6952,4031,-4031,0,0,0,'byte_4500'
'time_2',10983,4031,4031,-4031,0,0,0,4027,4027,'byte_500'
'time_3',4031,-4027,0,0,0,4027,4027,-4027,0,'byte_4500'
'time_3',0,0,0,4027,4027,-4027,0,4029,4029,'byte_4000'
'time_3',0,-2,4027,-4027,0,4029,4029,-367,3662,'byte_8500'
'time_3',4027,-3662,0,4029,4029,-367,3662,4392,8054,'byte_500'
'time_3',0,-4025,4029,-367,3662,4392,8054,-8054,0,'byte_500'
'time_4',4029,3662,3662,4392,8054,-8054,0,0,0,'byte_500'
'time_4',3662,8054,8054,-8054,0,0,0,0,0,'byte_500'
'time_4',8054,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
