@relation dataset_p2p5_14_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',8056,651,651,18776,19427,-15764,3663,3666,7329,'byte_500'
'time_0',651,12098,19427,-15764,3663,3666,7329,8780,16109,'byte_500'
'time_0',19427,-12446,3663,3666,7329,8780,16109,-3486,12623,'byte_4000'
'time_0',3663,-5294,7329,8780,16109,-3486,12623,904,13527,'byte_500'
'time_0',7329,2582,16109,-3486,12623,904,13527,10637,24164,'byte_500'
'time_0',16109,-11541,12623,904,13527,10637,24164,-20498,3666,'byte_500'
'time_1',12623,9861,13527,10637,24164,-20498,3666,362,4028,'byte_500'
'time_1',13527,20136,24164,-20498,3666,362,4028,-366,3662,'byte_4000'
'time_1',24164,4,3666,362,4028,-366,3662,-3658,4,'byte_500'
'time_1',3666,4024,4028,-366,3662,-3658,4,-4,0,'byte_500'
'time_1',4028,3662,3662,-3658,4,-4,0,7326,7326,'byte_500'
'time_1',3662,-7322,4,-4,0,7326,7326,-3299,4027,'byte_500'
'time_2',4,-4027,0,7326,7326,-3299,4027,-4026,1,'byte_500'
'time_2',0,7325,7326,-3299,4027,-4026,1,2972,2973,'byte_500'
'time_2',7326,1054,4027,-4026,1,2972,2973,2006,4979,'byte_500'
'time_2',4027,-4978,1,2972,2973,2006,4979,-1941,3038,'byte_4000'
'time_2',1,-65,2973,2006,4979,-1941,3038,-3036,2,'byte_500'
'time_2',2973,4977,4979,-1941,3038,-3036,2,4023,4025,'byte_500'
'time_3',4979,-987,3038,-3036,2,4023,4025,-4024,1,'byte_4000'
'time_3',3038,1,2,4023,4025,-4024,1,1,2,'byte_500'
'time_3',2,4023,4025,-4024,1,1,2,-2,0,'byte_500'
'time_3',4025,1,1,1,2,-2,0,4,4,'byte_4000'
'time_3',1,-2,2,-2,0,4,4,-4,0,'byte_500'
