@relation dataset_day_17
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',15198,597509,16572,30321,520133,'byte_10000'
'time_0',597509,16572,30321,520133,74097,'byte_10000'
'time_0',16572,30321,520133,74097,598166,'byte_10000'
'time_0',30321,520133,74097,598166,435558,'byte_10000'
'time_0',520133,74097,598166,435558,469780,'byte_10000'
'time_0',74097,598166,435558,469780,130936,'byte_10000'
'time_1',598166,435558,469780,130936,50004,'byte_500'
'time_1',435558,469780,130936,50004,11938,'byte_0'
'time_1',469780,130936,50004,11938,607957,'byte_10000'
'time_1',130936,50004,11938,607957,263927,'byte_9000'
'time_1',50004,11938,607957,263927,369512,'byte_10000'
'time_1',11938,607957,263927,369512,459194,'byte_10000'
'time_2',607957,263927,369512,459194,12933,'byte_10000'
'time_2',263927,369512,459194,12933,98927,'byte_10000'
'time_2',369512,459194,12933,98927,581849,'byte_10000'
'time_2',459194,12933,98927,581849,80063,'byte_10000'
'time_2',12933,98927,581849,80063,343519,'byte_10000'
'time_2',98927,581849,80063,343519,225578,'byte_0'
'time_3',581849,80063,343519,225578,29302,'byte_500'
'time_3',80063,343519,225578,29302,32236,'byte_10000'
'time_3',343519,225578,29302,32236,161129,'byte_500'
'time_3',225578,29302,32236,161129,146469,'byte_10000'
'time_3',29302,32236,161129,146469,14,'byte_10000'
'time_4',32236,161129,146469,14,0,'byte_10000'
'time_4',161129,146469,14,0,128905,'byte_500'
'time_4',146469,14,0,128905,8603,'byte_500'
'time_4',14,0,128905,8603,58590,'byte_10000'
'time_4',0,128905,8603,58590,32224,'byte_10000'
'time_4',128905,8603,58590,32224,65536,'byte_10000'
'time_5',8603,58590,32224,65536,26372,'byte_10000'
'time_5',58590,32224,65536,26372,64463,'byte_10000'
'time_5',32224,65536,26372,64463,58578,'byte_10000'
'time_5',65536,26372,64463,58578,32224,'byte_10000'
'time_5',26372,64463,58578,32224,0,'byte_10000'
'time_5',64463,58578,32224,0,13,'byte_10000'
'time_6',58578,32224,0,13,32218,'byte_10000'
'time_6',32224,0,13,32218,7,'byte_10000'
'time_6',0,13,32218,7,29289,'byte_10000'
'time_6',13,32218,7,29289,32226,'byte_10000'
'time_6',32218,7,29289,32226,96660,'byte_10000'
'time_6',7,29289,32226,96660,12,'byte_10000'
'time_7',29289,32226,96660,12,7,'byte_10000'
'time_7',32226,96660,12,7,87879,'byte_10000'
'time_7',96660,12,7,87879,161116,'byte_10000'
'time_7',12,7,87879,161116,225578,'byte_10000'
'time_7',7,87879,161116,225578,165464,'byte_10000'
'time_7',87879,161116,225578,165464,46148,'byte_10000'
'time_8',161116,225578,165464,46148,26983,'byte_10000'
'time_8',225578,165464,46148,26983,213851,'byte_10000'
'time_8',165464,46148,26983,213851,87015,'byte_10000'
'time_8',46148,26983,213851,87015,220889,'byte_10000'
'time_8',26983,213851,87015,220889,79274,'byte_10000'
'time_9',213851,87015,220889,79274,298368,'byte_10000'
'time_9',87015,220889,79274,298368,21429,'byte_10000'
'time_9',220889,79274,298368,21429,290034,'byte_10000'
'time_9',79274,298368,21429,290034,75522,'byte_10000'
'time_9',298368,21429,290034,75522,354481,'byte_10000'
'time_9',21429,290034,75522,354481,13346,'byte_10000'
'time_10',290034,75522,354481,13346,16463,'byte_10000'
'time_10',75522,354481,13346,16463,365779,'byte_10000'
'time_10',354481,13346,16463,365779,16566,'byte_10000'
'time_10',13346,16463,365779,16566,78815,'byte_10000'
'time_10',16463,365779,16566,78815,455574,'byte_10000'
'time_10',365779,16566,78815,455574,25188,'byte_10000'
'time_11',16566,78815,455574,25188,477501,'byte_10000'
'time_11',78815,455574,25188,477501,469770,'byte_5500'
'time_11',455574,25188,477501,469770,123837,'byte_1000'
'time_11',25188,477501,469770,123837,93329,'byte_4000'
'time_11',477501,469770,123837,93329,589486,'byte_5500'
'time_11',469770,123837,93329,589486,62828,'byte_1500'
'time_12',123837,93329,589486,62828,522067,'byte_500'
'time_12',93329,589486,62828,522067,119129,'byte_7000'
'time_12',589486,62828,522067,119129,690985,'byte_500'
'time_12',62828,522067,119129,690985,615040,'byte_6500'
'time_12',522067,119129,690985,615040,654396,'byte_2000'
'time_13',119129,690985,615040,654396,576010,'byte_8000'
'time_13',690985,615040,654396,576010,612234,'byte_1000'
'time_13',615040,654396,576010,612234,488589,'byte_500'
'time_13',654396,576010,612234,488589,293959,'byte_1000'
'time_13',576010,612234,488589,293959,149663,'byte_500'
'time_13',612234,488589,293959,149663,239175,'byte_1000'
'time_14',488589,293959,149663,239175,5182,'byte_2000'
'time_14',293959,149663,239175,5182,552,'byte_10000'
'time_14',149663,239175,5182,552,3823,'byte_3500'
'time_14',239175,5182,552,3823,5478,'byte_10000'
'time_14',5182,552,3823,5478,1264,'byte_9000'
'time_14',552,3823,5478,1264,459,'byte_5500'
'time_15',3823,5478,1264,459,6535,'byte_10000'
'time_15',5478,1264,459,6535,327,'byte_10000'
'time_15',1264,459,6535,327,6389,'byte_2500'
'time_15',459,6535,327,6389,1802,'byte_10000'
'time_15',6535,327,6389,1802,7699,'byte_10000'
'time_15',327,6389,1802,7699,542,'byte_4000'
'time_16',6389,1802,7699,542,137,'byte_3500'
'time_16',1802,7699,542,137,625,'byte_10000'
'time_16',7699,542,137,625,129,'byte_500'
'time_16',542,137,625,129,655,'byte_500'
'time_16',137,625,129,655,1526,'byte_5500'
'time_17',625,129,655,1526,10364,'byte_10000'
'time_17',129,655,1526,10364,3359,'byte_10000'
'time_17',655,1526,10364,3359,14266,'byte_10000'
'time_17',1526,10364,3359,14266,8985,'byte_2500'
'time_17',10364,3359,14266,8985,5200,'byte_4000'
'time_17',3359,14266,8985,5200,14047,'byte_1500'
'time_18',14266,8985,5200,14047,11409,'byte_10000'
'time_18',8985,5200,14047,11409,2246,'byte_10000'
'time_18',5200,14047,11409,2246,11896,'byte_10000'
'time_18',14047,11409,2246,11896,10526,'byte_10000'
'time_18',11409,2246,11896,10526,3854,'byte_10000'
'time_19',2246,11896,10526,3854,3107,'byte_3500'
'time_19',11896,10526,3854,3107,11153,'byte_1500'
'time_19',10526,3854,3107,11153,311,'byte_6000'
'time_19',3854,3107,11153,311,17,'byte_10000'
'time_19',3107,11153,311,17,5233,'byte_5000'
'time_19',11153,311,17,5233,13630,'byte_10000'
'time_20',311,17,5233,13630,12534,'byte_6000'
'time_20',17,5233,13630,12534,11837,'byte_1000'
'time_20',5233,13630,12534,11837,2445,'byte_10000'
'time_20',13630,12534,11837,2445,3863,'byte_10000'
'time_20',12534,11837,2445,3863,1091,'byte_10000'
'time_21',11837,2445,3863,1091,16041,'byte_10000'
'time_21',2445,3863,1091,16041,12134,'byte_10000'
'time_21',3863,1091,16041,12134,12744,'byte_10000'
'time_21',1091,16041,12134,12744,21190,'byte_10000'
'time_21',16041,12134,12744,21190,15292,'byte_10000'
'time_21',12134,12744,21190,15292,3481,'byte_10000'
'time_22',12744,21190,15292,3481,1145,'byte_10000'
'time_22',21190,15292,3481,1145,5607,'byte_10000'
'time_22',15292,3481,1145,5607,19251,'byte_10000'
'time_22',3481,1145,5607,19251,4907,'byte_10000'
'time_22',1145,5607,19251,4907,17391,'byte_10000'
'time_23',5607,19251,4907,17391,5798,'byte_10000'
'time_23',19251,4907,17391,5798,864,'byte_10000'
'time_23',4907,17391,5798,864,15198,'byte_10000'
'time_23',17391,5798,864,15198,597509,'byte_10000'
'time_23',5798,864,15198,597509,16572,'byte_10000'
'time_23',864,15198,597509,16572,30321,'byte_10000'
