@relation dataset_p2p5_17_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',499,46927,46927,-11211,35716,-30623,5093,26840,31933,730,32663,-7014,25649,'byte_10000'
'time_0',46927,10067,35716,-30623,5093,26840,31933,730,32663,-7014,25649,-13572,12077,'byte_10000'
'time_0',35716,-6984,5093,26840,31933,730,32663,-7014,25649,-13572,12077,6745,18822,'byte_10000'
'time_0',5093,13111,31933,730,32663,-7014,25649,-13572,12077,6745,18822,25664,44486,'byte_10000'
'time_0',31933,-11823,32663,-7014,25649,-13572,12077,6745,18822,25664,44486,-44481,5,'byte_4000'
'time_0',32663,25644,25649,-13572,12077,6745,18822,25664,44486,-44481,5,32594,32599,'byte_10000'
'time_1',25649,-20522,12077,6745,18822,25664,44486,-44481,5,32594,32599,-25270,7329,'byte_8500'
'time_1',12077,11493,18822,25664,44486,-44481,5,32594,32599,-25270,7329,16842,24171,'byte_4000'
'time_1',18822,20315,44486,-44481,5,32594,32599,-25270,7329,16842,24171,-16942,7229,'byte_4500'
'time_1',44486,-7224,5,32594,32599,-25270,7329,16842,24171,-16942,7229,24909,32138,'byte_7500'
'time_1',5,461,32599,-25270,7329,16842,24171,-16942,7229,24909,32138,-30850,1288,'byte_8500'
'time_1',32599,6041,7329,16842,24171,-16942,7229,24909,32138,-30850,1288,17271,18559,'byte_8000'
'time_2',7329,5612,24171,-16942,7229,24909,32138,-30850,1288,17271,18559,-3747,14812,'byte_4000'
'time_2',24171,-7583,7229,24909,32138,-30850,1288,17271,18559,-3747,14812,-3825,10987,'byte_8500'
'time_2',7229,21151,32138,-30850,1288,17271,18559,-3747,14812,-3825,10987,325,11312,'byte_500'
'time_2',32138,-10024,1288,17271,18559,-3747,14812,-3825,10987,325,11312,-7650,3662,'byte_500'
'time_2',1288,14897,18559,-3747,14812,-3825,10987,325,11312,-7650,3662,16385,20047,'byte_500'
'time_2',18559,-5235,14812,-3825,10987,325,11312,-7650,3662,16385,20047,-11990,8057,'byte_10000'
'time_3',14812,2930,10987,325,11312,-7650,3662,16385,20047,-11990,8057,-4393,3664,'byte_4500'
'time_3',10987,7648,11312,-7650,3662,16385,20047,-11990,8057,-4393,3664,367,4031,'byte_500'
'time_3',11312,-369,3662,16385,20047,-11990,8057,-4393,3664,367,4031,3378,7409,'byte_4000'
'time_3',3662,12638,20047,-11990,8057,-4393,3664,367,4031,3378,7409,654,8063,'byte_500'
'time_3',20047,-6,8057,-4393,3664,367,4031,3378,7409,654,8063,-106,7957,'byte_4500'
'time_4',8057,-4293,3664,367,4031,3378,7409,654,8063,-106,7957,-4295,3662,'byte_500'
'time_4',3664,369,4031,3378,7409,654,8063,-106,7957,-4295,3662,4394,8056,'byte_8500'
'time_4',4031,-647,7409,654,8063,-106,7957,-4295,3662,4394,8056,-8056,0,'byte_4500'
'time_4',7409,8063,8063,-106,7957,-4295,3662,4394,8056,-8056,0,158,158,'byte_500'
'time_4',8063,7799,7957,-4295,3662,4394,8056,-8056,0,158,158,-158,0,'byte_8500'
'time_4',7957,3662,3662,4394,8056,-8056,0,158,158,-158,0,10987,10987,'byte_500'
'time_5',3662,-2931,8056,-8056,0,158,158,-158,0,10987,10987,-6959,4028,'byte_4000'
'time_5',8056,-4028,0,158,158,-158,0,10987,10987,-6959,4028,-4028,0,'byte_10000'
'time_5',0,158,158,-158,0,10987,10987,-6959,4028,-4028,0,3661,3661,'byte_4000'
'time_5',158,-3661,0,10987,10987,-6959,4028,-4028,0,3661,3661,-3661,0,'byte_1000'
'time_5',0,10987,10987,-6959,4028,-4028,0,3661,3661,-3661,0,4029,4029,'byte_10000'
'time_5',10987,-1,4028,-4028,0,3661,3661,-3661,0,4029,4029,-4029,0,'byte_10000'
'time_6',4028,0,0,3661,3661,-3661,0,4029,4029,-4029,0,8057,8057,'byte_10000'
'time_6',0,-4396,3661,-3661,0,4029,4029,-4029,0,8057,8057,-4029,4028,'byte_7500'
'time_6',3661,-4028,0,4029,4029,-4029,0,8057,8057,-4029,4028,-4026,2,'byte_5000'
'time_6',0,4027,4029,-4029,0,8057,8057,-4029,4028,-4026,2,8053,8055,'byte_10000'
'time_6',4029,-8055,0,8057,8057,-4029,4028,-4026,2,8053,8055,-8055,0,'byte_10000'
'time_6',0,8057,8057,-4029,4028,-4026,2,8053,8055,-8055,0,3661,3661,'byte_8500'
'time_7',8057,367,4028,-4026,2,8053,8055,-8055,0,3661,3661,8424,12085,'byte_10000'
'time_7',4028,-12083,2,8053,8055,-8055,0,3661,3661,8424,12085,-8422,3663,'byte_10000'
'time_7',2,4392,8055,-8055,0,3661,3661,8424,12085,-8422,3663,-2958,705,'byte_10000'
'time_7',8055,-705,0,3661,3661,8424,12085,-8422,3663,-2958,705,15410,16115,'byte_10000'
'time_7',0,-12454,3661,8424,12085,-8422,3663,-2958,705,15410,16115,-1466,14649,'byte_8500'
'time_8',3661,-2564,12085,-8422,3663,-2958,705,15410,16115,-1466,14649,-1021,13628,'byte_10000'
'time_8',12085,-9965,3663,-2958,705,15410,16115,-1466,14649,-1021,13628,-6232,7396,'byte_10000'
'time_8',3663,-6691,705,15410,16115,-1466,14649,-1021,13628,-6232,7396,-2666,4730,'byte_10000'
'time_8',705,11385,16115,-1466,14649,-1021,13628,-6232,7396,-2666,4730,10603,15333,'byte_10000'
'time_8',16115,-684,14649,-1021,13628,-6232,7396,-2666,4730,10603,15333,-5,15328,'byte_10000'
'time_8',14649,-1700,13628,-6232,7396,-2666,4730,10603,15333,-5,15328,-7272,8056,'byte_1000'
'time_9',13628,-660,7396,-2666,4730,10603,15333,-5,15328,-7272,8056,8078,16134,'byte_1500'
'time_9',7396,-11404,4730,10603,15333,-5,15328,-7272,8056,8078,16134,-4986,11148,'byte_3000'
'time_9',4730,4185,15333,-5,15328,-7272,8056,8078,16134,-4986,11148,13927,25075,'byte_7000'
'time_9',15333,-9747,15328,-7272,8056,8078,16134,-4986,11148,13927,25075,-6760,18315,'byte_10000'
'time_9',15328,-10259,8056,8078,16134,-4986,11148,13927,25075,-6760,18315,-10261,8054,'byte_10000'
'time_9',8056,8080,16134,-4986,11148,13927,25075,-6760,18315,-10261,8054,8063,16117,'byte_5000'
'time_10',16134,-4969,11148,13927,25075,-6760,18315,-10261,8054,8063,16117,-454,15663,'byte_10000'
'time_10',11148,9412,25075,-6760,18315,-10261,8054,8063,16117,-454,15663,2658,18321,'byte_10000'
'time_10',25075,-6,18315,-10261,8054,8063,16117,-454,15663,2658,18321,1821,20142,'byte_10000'
'time_10',18315,-12088,8054,8063,16117,-454,15663,2658,18321,1821,20142,-4633,15509,'byte_9500'
'time_10',8054,608,16117,-454,15663,2658,18321,1821,20142,-4633,15509,-14711,798,'byte_10000'
'time_10',16117,14865,15663,2658,18321,1821,20142,-4633,15509,-14711,798,391,1189,'byte_7500'
'time_11',15663,17132,18321,1821,20142,-4633,15509,-14711,798,391,1189,1702,2891,'byte_10000'
'time_11',18321,17251,20142,-4633,15509,-14711,798,391,1189,1702,2891,3916,6807,'byte_6500'
'time_11',20142,8702,15509,-14711,798,391,1189,1702,2891,3916,6807,27940,34747,'byte_10000'
'time_11',15509,-33949,798,391,1189,1702,2891,3916,6807,27940,34747,-2517,32230,'byte_10000'
'time_11',798,-31041,1189,1702,2891,3916,6807,27940,34747,-2517,32230,-27645,4585,'byte_4500'
'time_12',1189,-1694,2891,3916,6807,27940,34747,-2517,32230,-27645,4585,9556,14141,'byte_10000'
'time_12',2891,-7334,6807,27940,34747,-2517,32230,-27645,4585,9556,14141,1982,16123,'byte_10000'
'time_12',6807,18624,34747,-2517,32230,-27645,4585,9556,14141,1982,16123,12078,28201,'byte_10000'
'time_12',34747,4029,32230,-27645,4585,9556,14141,1982,16123,12078,28201,-18924,9277,'byte_10000'
'time_12',32230,-4692,4585,9556,14141,1982,16123,12078,28201,-18924,9277,10103,19380,'byte_500'
'time_12',4585,-5239,14141,1982,16123,12078,28201,-18924,9277,10103,19380,-12327,7053,'byte_10000'
