@relation dataset_day_7_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1372,346541,346541,-34866,311675,-294505,17170,501748,518918,-396910,122008,-106160,15848,'byte_10000'
'time_0',346541,295827,311675,-294505,17170,501748,518918,-396910,122008,-106160,15848,561674,577522,'byte_10000'
'time_0',311675,-560352,17170,501748,518918,-396910,122008,-106160,15848,561674,577522,-7302,570220,'byte_500'
'time_0',17170,-51302,518918,-396910,122008,-106160,15848,561674,577522,-7302,570220,-49231,520989,'byte_10000'
'time_0',518918,-398981,122008,-106160,15848,561674,577522,-7302,570220,-49231,520989,-452603,68386,'byte_10000'
'time_0',122008,-52538,15848,561674,577522,-7302,570220,-49231,520989,-452603,68386,501260,569646,'byte_500'
'time_1',15848,7876,577522,-7302,570220,-49231,520989,-452603,68386,501260,569646,-521550,48096,'byte_500'
'time_1',577522,522124,570220,-49231,520989,-452603,68386,501260,569646,-521550,48096,455355,503451,'byte_10000'
'time_1',570220,17538,520989,-452603,68386,501260,569646,-521550,48096,455355,503451,-19170,484281,'byte_10000'
'time_1',520989,-415895,68386,501260,569646,-521550,48096,455355,503451,-19170,484281,-334049,150232,'byte_10000'
'time_1',68386,419414,569646,-521550,48096,455355,503451,-19170,484281,-334049,150232,301956,452188,'byte_10000'
'time_1',569646,-404092,48096,455355,503451,-19170,484281,-334049,150232,301956,452188,-251779,200409,'byte_500'
'time_2',48096,303042,503451,-19170,484281,-334049,150232,301956,452188,-251779,200409,285866,486275,'byte_500'
'time_2',503451,-1994,484281,-334049,150232,301956,452188,-251779,200409,285866,486275,-164814,321461,'byte_10000'
'time_2',484281,-171229,150232,301956,452188,-251779,200409,285866,486275,-164814,321461,-203792,117669,'byte_10000'
'time_2',150232,334519,452188,-251779,200409,285866,486275,-164814,321461,-203792,117669,-52835,64834,'byte_10000'
'time_2',452188,135575,200409,285866,486275,-164814,321461,-203792,117669,-52835,64834,316206,381040,'byte_10000'
'time_2',200409,105235,486275,-164814,321461,-203792,117669,-52835,64834,316206,381040,-138452,242588,'byte_500'
'time_3',486275,78873,321461,-203792,117669,-52835,64834,316206,381040,-138452,242588,-124087,118501,'byte_500'
'time_3',321461,-832,117669,-52835,64834,316206,381040,-138452,242588,-124087,118501,-87686,30815,'byte_10000'
'time_3',117669,34019,64834,316206,381040,-138452,242588,-124087,118501,-87686,30815,-30781,34,'byte_10000'
'time_3',64834,381006,381040,-138452,242588,-124087,118501,-87686,30815,-30781,34,146488,146522,'byte_10000'
'time_3',381040,96066,242588,-124087,118501,-87686,30815,-30781,34,146488,146522,14645,161167,'byte_10000'
'time_4',242588,-42666,118501,-87686,30815,-30781,34,146488,146522,14645,161167,-161161,6,'byte_2500'
'time_4',118501,30809,30815,-30781,34,146488,146522,14645,161167,-161161,6,65875,65881,'byte_10000'
'time_4',30815,-65847,34,146488,146522,14645,161167,-161161,6,65875,65881,-1403,64478,'byte_10000'
'time_4',34,82044,146522,14645,161167,-161161,6,65875,65881,-1403,64478,-64478,0,'byte_10000'
'time_4',146522,161167,161167,-161161,6,65875,65881,-1403,64478,-64478,0,25,25,'byte_10000'
'time_4',161167,-19,6,65875,65881,-1403,64478,-64478,0,25,25,64453,64478,'byte_5000'
'time_5',6,1403,65881,-1403,64478,-64478,0,25,25,64453,64478,-5875,58603,'byte_5500'
'time_5',65881,5875,64478,-64478,0,25,25,64453,64478,-5875,58603,-26371,32232,'byte_6500'
