@relation dataset_p2p5_9_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',36820,0,0,39064,39064,-13162,25902,2351,28253,'byte_500'
'time_0',0,10811,39064,-13162,25902,2351,28253,-28143,110,'byte_10000'
'time_0',39064,25792,25902,2351,28253,-28143,110,7765,7875,'byte_4500'
'time_0',25902,20378,28253,-28143,110,7765,7875,20106,27981,'byte_4500'
'time_0',28253,-27871,110,7765,7875,20106,27981,-3814,24167,'byte_7500'
'time_0',110,-16292,7875,20106,27981,-3814,24167,-15176,8991,'byte_8500'
'time_1',7875,18990,27981,-3814,24167,-15176,8991,8125,17116,'byte_4500'
'time_1',27981,7051,24167,-15176,8991,8125,17116,-7034,10082,'byte_4500'
'time_1',24167,-1091,8991,8125,17116,-7034,10082,6030,16112,'byte_500'
'time_1',8991,1004,17116,-7034,10082,6030,16112,-3933,12179,'byte_4000'
'time_1',17116,-2097,10082,6030,16112,-3933,12179,-1281,10898,'byte_500'
'time_1',10082,5214,16112,-3933,12179,-1281,10898,-6867,4031,'byte_4500'
'time_2',16112,8148,12179,-1281,10898,-6867,4031,-4029,2,'byte_500'
'time_2',12179,10896,10898,-6867,4031,-4029,2,554,556,'byte_4500'
'time_2',10898,3475,4031,-4029,2,554,556,19025,19581,'byte_500'
'time_2',4031,-19579,2,554,556,19025,19581,-12191,7390,'byte_500'
'time_2',2,-6834,556,19025,19581,-12191,7390,-7390,0,'byte_2500'
'time_2',556,19581,19581,-12191,7390,-7390,0,15971,15971,'byte_2500'
'time_3',19581,-8581,7390,-7390,0,15971,15971,-11764,4207,'byte_500'
'time_3',7390,-4207,0,15971,15971,-11764,4207,-179,4028,'byte_4500'
'time_3',0,11943,15971,-11764,4207,-179,4028,3296,7324,'byte_500'
'time_3',15971,-3117,4207,-179,4028,3296,7324,734,8058,'byte_4500'
'time_3',4207,-4030,4028,3296,7324,734,8058,-3896,4162,'byte_4500'
'time_4',4028,3162,7324,734,8058,-3896,4162,-133,4029,'byte_500'
'time_4',7324,4029,8058,-3896,4162,-133,4029,-4029,0,'byte_8500'
'time_4',8058,4162,4162,-133,4029,-4029,0,3663,3663,'byte_500'
'time_4',4162,366,4029,-4029,0,3663,3663,-3663,0,'byte_4000'
'time_4',4029,0,0,3663,3663,-3663,0,4026,4026,'byte_500'
'time_4',0,-363,3663,-3663,0,4026,4026,-4026,0,'byte_8500'
'time_5',3663,0,0,4026,4026,-4026,0,4027,4027,'byte_500'
'time_5',0,-1,4026,-4026,0,4027,4027,-4026,1,'byte_4500'
'time_5',4026,-1,0,4027,4027,-4026,1,-1,0,'byte_4500'
'time_5',0,4027,4027,-4026,1,-1,0,2026,2026,'byte_4000'
