@relation dataset_day_9
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',896,0,87920,32278,76,'byte_10000'
'time_0',0,87920,32278,76,40626,'byte_10000'
'time_0',87920,32278,76,40626,36226,'byte_10000'
'time_0',32278,76,40626,36226,96817,'byte_500'
'time_0',76,40626,36226,96817,29398,'byte_10000'
'time_0',40626,36226,96817,29398,79,'byte_500'
'time_1',36226,96817,29398,79,58715,'byte_10000'
'time_1',96817,29398,79,58715,31675,'byte_10000'
'time_1',29398,79,58715,31675,30101,'byte_10000'
'time_1',79,58715,31675,30101,69,'byte_10000'
'time_1',58715,31675,30101,69,58674,'byte_0'
'time_1',31675,30101,69,58674,325,'byte_0'
'time_2',30101,69,58674,325,67812,'byte_10000'
'time_2',69,58674,325,67812,32342,'byte_0'
'time_2',58674,325,67812,32342,87869,'byte_0'
'time_2',325,67812,32342,87869,32224,'byte_0'
'time_2',67812,32342,87869,32224,0,'byte_10000'
'time_2',32342,87869,32224,0,0,'byte_0'
'time_3',87869,32224,0,0,32224,'byte_0'
'time_3',32224,0,0,32224,0,'byte_0'
'time_3',0,0,32224,0,0,'byte_0'
'time_3',0,32224,0,0,0,'byte_10000'
'time_3',32224,0,0,0,32224,'byte_10000'
'time_4',0,0,0,32224,0,'byte_500'
'time_4',0,0,32224,0,0,'byte_0'
'time_4',0,32224,0,0,0,'byte_0'
'time_4',32224,0,0,0,0,'byte_0'
'time_4',0,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,32185,'byte_0'
'time_5',0,0,29295,32185,29,'byte_0'
'time_5',0,29295,32185,29,0,'byte_10000'
'time_5',29295,32185,29,0,0,'byte_0'
'time_5',32185,29,0,0,0,'byte_0'
'time_5',29,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,0,'byte_0'
'time_6',0,0,32224,0,0,'byte_0'
'time_6',0,32224,0,0,0,'byte_0'
'time_6',32224,0,0,0,0,'byte_0'
'time_7',0,0,0,0,47550,'byte_10000'
'time_7',0,0,0,47550,32224,'byte_0'
'time_7',0,0,47550,32224,0,'byte_10000'
'time_7',0,47550,32224,0,0,'byte_0'
'time_7',47550,32224,0,0,0,'byte_0'
'time_8',32224,0,0,0,0,'byte_10000'
'time_8',0,0,0,0,32224,'byte_0'
'time_8',0,0,0,32224,0,'byte_0'
'time_8',0,0,32224,0,32224,'byte_10000'
'time_8',0,32224,0,32224,0,'byte_10000'
