@relation dataset_day_23
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',604,0,33345,32335,57,'byte_500'
'time_0',0,33345,32335,57,315,'byte_10000'
'time_0',33345,32335,57,315,11212,'byte_500'
'time_0',32335,57,315,11212,208,'byte_10000'
'time_0',57,315,11212,208,29392,'byte_10000'
'time_0',315,11212,208,29392,32516,'byte_10000'
'time_1',11212,208,29392,32516,23438,'byte_10000'
'time_1',208,29392,32516,23438,32507,'byte_10000'
'time_1',29392,32516,23438,32507,29373,'byte_10000'
'time_1',32516,23438,32507,29373,29493,'byte_5000'
'time_1',23438,32507,29373,29493,4969,'byte_10000'
'time_1',32507,29373,29493,4969,27333,'byte_10000'
'time_2',29373,29493,4969,27333,29463,'byte_10000'
'time_2',29493,4969,27333,29463,32372,'byte_500'
'time_2',4969,27333,29463,32372,20,'byte_500'
'time_2',27333,29463,32372,20,4,'byte_10000'
'time_2',29463,32372,20,4,29332,'byte_10000'
'time_2',32372,20,4,29332,32179,'byte_500'
'time_3',20,4,29332,32179,64,'byte_500'
'time_3',4,29332,32179,64,115,'byte_10000'
'time_3',29332,32179,64,115,32678,'byte_10000'
'time_3',32179,64,115,32678,29295,'byte_0'
'time_3',64,115,32678,29295,0,'byte_10000'
'time_4',115,32678,29295,0,29295,'byte_0'
'time_4',32678,29295,0,29295,0,'byte_0'
'time_4',29295,0,29295,0,0,'byte_10000'
'time_4',0,29295,0,0,29289,'byte_500'
'time_4',29295,0,0,29289,7,'byte_0'
'time_4',0,0,29289,7,0,'byte_0'
'time_5',0,29289,7,0,0,'byte_0'
'time_5',29289,7,0,0,0,'byte_10000'
'time_5',7,0,0,0,29289,'byte_0'
'time_5',0,0,0,29289,0,'byte_0'
'time_5',0,0,29289,0,0,'byte_0'
'time_5',0,29289,0,0,0,'byte_0'
'time_6',29289,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_0'
'time_8',0,0,32224,0,0,'byte_10000'
'time_8',0,32224,0,0,64442,'byte_0'
'time_8',32224,0,0,64442,0,'byte_0'
'time_8',0,0,64442,0,0,'byte_0'
'time_8',0,64442,0,0,0,'byte_0'
'time_8',64442,0,0,0,0,'byte_500'
'time_9',0,0,0,0,32,'byte_10000'
'time_9',0,0,0,32,29260,'byte_0'
'time_9',0,0,32,29260,0,'byte_10000'
'time_9',0,32,29260,0,57254,'byte_10000'
'time_9',32,29260,0,57254,32218,'byte_500'
'time_9',29260,0,57254,32218,8,'byte_10000'
'time_10',0,57254,32218,8,29288,'byte_0'
'time_10',57254,32218,8,29288,0,'byte_10000'
'time_10',32218,8,29288,0,58578,'byte_0'
'time_10',8,29288,0,58578,0,'byte_10000'
'time_10',29288,0,58578,0,29289,'byte_10000'
'time_10',0,58578,0,29289,32231,'byte_10000'
'time_11',58578,0,29289,32231,58584,'byte_10000'
'time_11',0,29289,32231,58584,32218,'byte_10000'
'time_11',29289,32231,58584,32218,64449,'byte_10000'
'time_11',32231,58584,32218,64449,29324,'byte_500'
'time_11',58584,32218,64449,29324,39,'byte_10000'
'time_11',32218,64449,29324,39,25195,'byte_10000'
'time_12',64449,29324,39,25195,69002,'byte_10000'
'time_12',29324,39,25195,69002,72273,'byte_500'
'time_12',39,25195,69002,72273,68,'byte_10000'
'time_12',25195,69002,72273,68,96846,'byte_10000'
'time_12',69002,72273,68,96846,28786,'byte_10000'
'time_13',72273,68,96846,28786,32945,'byte_10000'
'time_13',68,96846,28786,32945,52977,'byte_500'
'time_13',96846,28786,32945,52977,184,'byte_10000'
'time_13',28786,32945,52977,184,29281,'byte_10000'
'time_13',32945,52977,184,29281,32695,'byte_10000'
'time_13',52977,184,29281,32695,29539,'byte_500'
'time_14',184,29281,32695,29539,373,'byte_500'
'time_14',29281,32695,29539,373,3,'byte_500'
'time_14',32695,29539,373,3,86,'byte_500'
'time_14',29539,373,3,86,171,'byte_500'
'time_14',373,3,86,171,202,'byte_500'
'time_14',3,86,171,202,248,'byte_500'
'time_15',86,171,202,248,154,'byte_500'
'time_15',171,202,248,154,434,'byte_500'
'time_15',202,248,154,434,282,'byte_500'
'time_15',248,154,434,282,190,'byte_500'
'time_15',154,434,282,190,83,'byte_500'
'time_16',434,282,190,83,407,'byte_500'
'time_16',282,190,83,407,104,'byte_500'
'time_16',190,83,407,104,372,'byte_500'
'time_16',83,407,104,372,333,'byte_500'
'time_16',407,104,372,333,69,'byte_500'
'time_16',104,372,333,69,189,'byte_500'
'time_17',372,333,69,189,67,'byte_1000'
'time_17',333,69,189,67,852,'byte_500'
'time_17',69,189,67,852,104,'byte_1000'
'time_17',189,67,852,104,695,'byte_500'
'time_17',67,852,104,695,197,'byte_1000'
'time_17',852,104,695,197,766,'byte_500'
'time_18',104,695,197,766,246,'byte_500'
'time_18',695,197,766,246,435,'byte_1000'
'time_18',197,766,246,435,518,'byte_500'
'time_18',766,246,435,518,447,'byte_500'
'time_18',246,435,518,447,211,'byte_1000'
'time_19',435,518,447,211,684,'byte_500'
'time_19',518,447,211,684,185,'byte_500'
'time_19',447,211,684,185,200,'byte_1000'
'time_19',211,684,185,200,529,'byte_500'
'time_19',684,185,200,529,351,'byte_1000'
'time_19',185,200,529,351,699,'byte_500'
'time_20',200,529,351,699,33,'byte_500'
'time_20',529,351,699,33,33,'byte_500'
'time_20',351,699,33,33,432,'byte_500'
'time_20',699,33,33,432,184,'byte_500'
'time_20',33,33,432,184,44,'byte_1000'
'time_21',33,432,184,44,608,'byte_1000'
'time_21',432,184,44,608,509,'byte_1500'
'time_21',184,44,608,509,1086,'byte_1000'
'time_21',44,608,509,1086,988,'byte_1000'
'time_21',608,509,1086,988,900,'byte_1000'
'time_21',509,1086,988,900,637,'byte_1000'
'time_22',1086,988,900,637,623,'byte_500'
'time_22',988,900,637,623,73,'byte_1500'
'time_22',900,637,623,73,1160,'byte_500'
'time_22',637,623,73,1160,469,'byte_2000'
'time_22',623,73,1160,469,1720,'byte_1000'
'time_23',73,1160,469,1720,881,'byte_1000'
'time_23',1160,469,1720,881,604,'byte_0'
'time_23',469,1720,881,604,0,'byte_10000'
'time_23',1720,881,604,0,33345,'byte_10000'
'time_23',881,604,0,33345,32335,'byte_500'
