@relation dataset_p2p5_30_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',6389,166,166,15770,15936,-8611,7325,727,8052,'byte_500'
'time_0',166,7884,15936,-8611,7325,727,8052,-8048,4,'byte_500'
'time_0',15936,7321,7325,727,8052,-8048,4,10985,10989,'byte_500'
'time_0',7325,-2937,8052,-8048,4,10985,10989,-10985,4,'byte_500'
'time_0',8052,0,4,10985,10989,-10985,4,7325,7329,'byte_500'
'time_0',4,3660,10989,-10985,4,7325,7329,-7329,0,'byte_500'
'time_1',10989,4,4,7325,7329,-7329,0,21974,21974,'byte_500'
'time_1',4,-14645,7329,-7329,0,21974,21974,-3836,18138,'byte_1500'
'time_1',7329,-18138,0,21974,21974,-3836,18138,-10814,7324,'byte_500'
'time_1',0,14650,21974,-3836,18138,-10814,7324,-7318,6,'byte_500'
'time_1',21974,18132,18138,-10814,7324,-7318,6,4017,4023,'byte_500'
'time_1',18138,3301,7324,-7318,6,4017,4023,4031,8054,'byte_500'
'time_2',7324,-8048,6,4017,4023,4031,8054,-4350,3704,'byte_500'
'time_2',6,319,4023,4031,8054,-4350,3704,323,4027,'byte_500'
'time_2',4023,4027,8054,-4350,3704,323,4027,-4027,0,'byte_4500'
'time_2',8054,3704,3704,323,4027,-4027,0,4,4,'byte_500'
'time_2',3704,4023,4027,-4027,0,4,4,4023,4027,'byte_500'
'time_2',4027,-4027,0,4,4,4023,4027,-4027,0,'byte_500'
'time_3',0,4,4,4023,4027,-4027,0,3823,3823,'byte_500'
'time_3',4,204,4027,-4027,0,3823,3823,27,3850,'byte_4000'
'time_3',4027,-3850,0,3823,3823,27,3850,-189,3661,'byte_500'
'time_3',0,162,3823,27,3850,-189,3661,-3661,0,'byte_500'
'time_3',3823,3850,3850,-189,3661,-3661,0,0,0,'byte_500'
'time_4',3850,3661,3661,-3661,0,0,0,0,0,'byte_4500'
'time_4',3661,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_8500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_4500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,1251,1251,'byte_8500'
'time_5',0,-1251,0,0,0,1251,1251,-1251,0,'byte_4000'
'time_5',0,0,0,1251,1251,-1251,0,0,0,'byte_4500'
'time_5',0,1251,1251,-1251,0,0,0,0,0,'byte_500'
'time_5',1251,0,0,0,0,0,0,0,0,'byte_7000'
'time_5',0,0,0,0,0,0,0,0,0,'byte_1500'
'time_5',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,4027,4027,'byte_8500'
'time_6',0,-4027,0,0,0,4027,4027,-4027,0,'byte_4000'
'time_6',0,0,0,4027,4027,-4027,0,0,0,'byte_500'
'time_6',0,4027,4027,-4027,0,0,0,0,0,'byte_500'
'time_6',4027,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,3662,3662,'byte_4000'
'time_7',0,-3662,0,0,0,3662,3662,-3662,0,'byte_4500'
'time_7',0,0,0,3662,3662,-3662,0,0,0,'byte_8500'
'time_7',0,3662,3662,-3662,0,0,0,0,0,'byte_500'
'time_7',3662,0,0,0,0,0,0,4028,4028,'byte_8500'
'time_7',0,-4028,0,0,0,4028,4028,-4028,0,'byte_500'
'time_7',0,0,0,4028,4028,-4028,0,8055,8055,'byte_4000'
'time_8',0,-4027,4028,-4028,0,8055,8055,-4025,4030,'byte_6000'
'time_8',4028,-4030,0,8055,8055,-4025,4030,-4030,0,'byte_4500'
'time_8',0,8055,8055,-4025,4030,-4030,0,8204,8204,'byte_500'
'time_8',8055,-4174,4030,-4030,0,8204,8204,-4543,3661,'byte_10000'
'time_8',4030,-3661,0,8204,8204,-4543,3661,366,4027,'byte_7500'
'time_9',0,4177,8204,-4543,3661,366,4027,-4024,3,'byte_4500'
'time_9',8204,3658,3661,366,4027,-4024,3,6752,6755,'byte_500'
'time_9',3661,-2728,4027,-4024,3,6752,6755,-5572,1183,'byte_10000'
'time_9',4027,-1180,3,6752,6755,-5572,1183,-1183,0,'byte_8500'
'time_9',3,6755,6755,-5572,1183,-1183,0,8054,8054,'byte_6000'
'time_9',6755,-6871,1183,-1183,0,8054,8054,-4391,3663,'byte_10000'
'time_10',1183,-3663,0,8054,8054,-4391,3663,-3663,0,'byte_2500'
'time_10',0,8054,8054,-4391,3663,-3663,0,0,0,'byte_6000'
'time_10',8054,3663,3663,-3663,0,0,0,12106,12106,'byte_4500'
'time_10',3663,-12106,0,0,0,12106,12106,-8445,3661,'byte_2500'
'time_10',0,-3661,0,12106,12106,-8445,3661,371,4032,'byte_8500'
'time_10',0,8074,12106,-8445,3661,371,4032,4025,8057,'byte_500'
'time_11',12106,-4396,3661,371,4032,4025,8057,-8057,0,'byte_8500'
'time_11',3661,4032,4032,4025,8057,-8057,0,8054,8054,'byte_6000'
'time_11',4032,3,8057,-8057,0,8054,8054,-8050,4,'byte_4000'
'time_11',8057,-4,0,8054,8054,-8050,4,3653,3657,'byte_10000'
'time_11',0,4397,8054,-8050,4,3653,3657,1985,5642,'byte_7500'
'time_11',8054,-5638,4,3653,3657,1985,5642,-1615,4027,'byte_500'
'time_12',4,-370,3657,1985,5642,-1615,4027,-4025,2,'byte_8500'
'time_12',3657,5640,5642,-1615,4027,-4025,2,24162,24164,'byte_4000'
'time_12',5642,-20137,4027,-4025,2,24162,24164,-16841,7323,'byte_8000'
'time_12',4027,-7321,2,24162,24164,-16841,7323,-3297,4026,'byte_9500'
'time_12',2,20138,24164,-16841,7323,-3297,4026,-4024,2,'byte_2500'
'time_13',24164,7321,7323,-3297,4026,-4024,2,16107,16109,'byte_500'
'time_13',7323,-12083,4026,-4024,2,16107,16109,-8054,8055,'byte_10000'
'time_13',4026,-8053,2,16107,16109,-8054,8055,-2177,5878,'byte_4000'
'time_13',2,10231,16109,-8054,8055,-2177,5878,6209,12087,'byte_7500'
'time_13',16109,-4032,8055,-2177,5878,6209,12087,-9802,2285,'byte_8500'
'time_13',8055,3593,5878,6209,12087,-9802,2285,3258,5543,'byte_4000'
'time_14',5878,6544,12087,-9802,2285,3258,5543,-1515,4028,'byte_4500'
'time_14',12087,-1743,2285,3258,5543,-1515,4028,-1950,2078,'byte_8500'
'time_14',2285,3465,5543,-1515,4028,-1950,2078,5977,8055,'byte_7500'
'time_14',5543,-4027,4028,-1950,2078,5977,8055,-8055,0,'byte_500'
'time_14',4028,2078,2078,5977,8055,-8055,0,8058,8058,'byte_4000'
'time_14',2078,-3,8055,-8055,0,8058,8058,-2097,5961,'byte_500'
'time_15',8055,-5961,0,8058,8058,-2097,5961,-2299,3662,'byte_4000'
'time_15',0,4396,8058,-2097,5961,-2299,3662,8424,12086,'byte_8500'
'time_15',8058,-6125,5961,-2299,3662,8424,12086,-4764,7322,'byte_4500'
'time_15',5961,-3660,3662,8424,12086,-4764,7322,-7318,4,'byte_500'
'time_15',3662,12082,12086,-4764,7322,-7318,4,8052,8056,'byte_4000'
'time_15',12086,-734,7322,-7318,4,8052,8056,-4394,3662,'byte_4000'
'time_16',7322,-3658,4,8052,8056,-4394,3662,4164,7826,'byte_4500'
'time_16',4,230,8056,-4394,3662,4164,7826,1341,9167,'byte_8500'
'time_16',8056,-5505,3662,4164,7826,1341,9167,-7166,2001,'byte_7500'
'time_16',3662,5825,7826,1341,9167,-7166,2001,-2001,0,'byte_500'
'time_16',7826,9167,9167,-7166,2001,-2001,0,16293,16293,'byte_500'
'time_17',9167,-14292,2001,-2001,0,16293,16293,-12448,3845,'byte_10000'
'time_17',2001,-3845,0,16293,16293,-12448,3845,3569,7414,'byte_7500'
'time_17',0,8879,16293,-12448,3845,3569,7414,647,8061,'byte_500'
'time_17',16293,-4216,3845,3569,7414,647,8061,-4242,3819,'byte_4000'
'time_17',3845,3595,7414,647,8061,-4242,3819,210,4029,'byte_4500'
'time_17',7414,4032,8061,-4242,3819,210,4029,4027,8056,'byte_10000'
