@relation dataset_day_19_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',388,81337,81337,-51816,29521,67147,96668,-67076,29592,'byte_500'
'time_0',81337,-71,29521,67147,96668,-67076,29592,-29513,79,'byte_10000'
'time_0',29521,96589,96668,-67076,29592,-29513,79,410,489,'byte_10000'
'time_0',96668,29103,29592,-29513,79,410,489,95520,96009,'byte_10000'
'time_0',29592,-95930,79,410,489,95520,96009,-66468,29541,'byte_500'
'time_0',79,-29052,489,95520,96009,-66468,29541,-29521,20,'byte_10000'
'time_1',489,95989,96009,-66468,29541,-29521,20,172,192,'byte_500'
'time_1',96009,29349,29541,-29521,20,172,192,27662,27854,'byte_10000'
'time_1',29541,-27834,20,172,192,27662,27854,4760,32614,'byte_500'
'time_1',20,-32422,192,27662,27854,4760,32614,164,32778,'byte_500'
'time_1',192,-4924,27854,4760,32614,164,32778,-32395,383,'byte_500'
'time_1',27854,32231,32614,164,32778,-32395,383,95175,95558,'byte_10000'
'time_2',32614,-62780,32778,-32395,383,95175,95558,-95238,320,'byte_10000'
'time_2',32778,63,383,95175,95558,-95238,320,31552,31872,'byte_500'
'time_2',383,63686,95558,-95238,320,31552,31872,-31859,13,'byte_10000'
'time_2',95558,307,320,31552,31872,-31859,13,51,64,'byte_500'
'time_2',320,31808,31872,-31859,13,51,64,-25,39,'byte_500'
'time_2',31872,-26,13,51,64,-25,39,32110,32149,'byte_500'
'time_3',13,-32085,64,-25,39,32110,32149,89,32238,'byte_500'
'time_3',64,-32199,39,32110,32149,89,32238,-32238,0,'byte_10000'
'time_3',39,32149,32149,89,32238,-32238,0,32747,32747,'byte_500'
'time_3',32149,-509,32238,-32238,0,32747,32747,-32747,0,'byte_500'
'time_3',32238,0,0,32747,32747,-32747,0,0,0,'byte_500'
'time_4',0,32747,32747,-32747,0,0,0,0,0,'byte_500'
'time_4',32747,0,0,0,0,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,0,0,0,32224,32224,'byte_500'
'time_4',0,-32224,0,0,0,32224,32224,-32224,0,'byte_500'
'time_4',0,0,0,32224,32224,-32224,0,0,0,'byte_500'
'time_4',0,32224,32224,-32224,0,0,0,0,0,'byte_500'
'time_5',32224,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,29295,29295,'byte_500'
'time_5',0,-29295,0,0,0,29295,29295,-29295,0,'byte_500'
'time_5',0,0,0,29295,29295,-29295,0,0,0,'byte_500'
'time_5',0,29295,29295,-29295,0,0,0,0,0,'byte_500'
'time_5',29295,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_7',0,0,0,0,0,0,0,29324,29324,'byte_10000'
'time_7',0,-29324,0,0,0,29324,29324,-29324,0,'byte_10000'
'time_7',0,0,0,29324,29324,-29324,0,29295,29295,'byte_10000'
'time_7',0,29,29324,-29324,0,29295,29295,-29295,0,'byte_500'
'time_7',29324,0,0,29295,29295,-29295,0,0,0,'byte_500'
'time_8',0,29295,29295,-29295,0,0,0,0,0,'byte_500'
'time_8',29295,0,0,0,0,0,0,28352,28352,'byte_10000'
'time_8',0,-28352,0,0,0,28352,28352,-12827,15525,'byte_500'
'time_8',0,-15525,0,28352,28352,-12827,15525,16699,32224,'byte_500'
'time_8',0,-3872,28352,-12827,15525,16699,32224,-32192,32,'byte_500'
'time_8',28352,15493,15525,16699,32224,-32192,32,-32,0,'byte_10000'
'time_9',15525,32224,32224,-32192,32,-32,0,0,0,'byte_10000'
'time_9',32224,32,32,-32,0,0,0,32224,32224,'byte_10000'
'time_9',32,-32224,0,0,0,32224,32224,-32224,0,'byte_1500'
'time_9',0,0,0,32224,32224,-32224,0,32,32,'byte_10000'
'time_9',0,32192,32224,-32224,0,32,32,-32,0,'byte_10000'
'time_9',32224,0,0,32,32,-32,0,64449,64449,'byte_10000'
'time_10',0,-64417,32,-32,0,64449,64449,-35154,29295,'byte_500'
'time_10',32,-29295,0,64449,64449,-35154,29295,2944,32239,'byte_10000'
'time_10',0,32210,64449,-35154,29295,2944,32239,-30946,1293,'byte_500'
'time_10',64449,28002,29295,2944,32239,-30946,1293,61733,63026,'byte_10000'
'time_10',29295,-30787,32239,-30946,1293,61733,63026,-30770,32256,'byte_10000'
'time_11',32239,-30963,1293,61733,63026,-30770,32256,26317,58573,'byte_10000'
'time_11',1293,4453,63026,-30770,32256,26317,58573,-58573,0,'byte_500'
'time_11',63026,32256,32256,26317,58573,-58573,0,29295,29295,'byte_10000'
'time_11',32256,29278,58573,-58573,0,29295,29295,-29295,0,'byte_10000'
'time_11',58573,0,0,29295,29295,-29295,0,29295,29295,'byte_10000'
'time_11',0,0,29295,-29295,0,29295,29295,27371,56666,'byte_10000'
'time_12',29295,-56666,0,29295,29295,27371,56666,-24376,32290,'byte_1000'
'time_12',0,-2995,29295,27371,56666,-24376,32290,-32182,108,'byte_10000'
'time_12',29295,56558,56666,-24376,32290,-32182,108,96469,96577,'byte_10000'
'time_12',56666,-64287,32290,-32182,108,96469,96577,-37662,58915,'byte_10000'
'time_12',32290,-58807,108,96469,96577,-37662,58915,-16017,42898,'byte_10000'
'time_12',108,53679,96577,-37662,58915,-16017,42898,53886,96784,'byte_500'
'time_13',96577,-37869,58915,-16017,42898,53886,96784,-96256,528,'byte_500'
'time_13',58915,42370,42898,53886,96784,-96256,528,63529,64057,'byte_500'
'time_13',42898,32727,96784,-96256,528,63529,64057,-7027,57030,'byte_500'
'time_13',96784,-56502,528,63529,64057,-7027,57030,-18172,38858,'byte_500'
'time_13',528,25199,64057,-7027,57030,-18172,38858,-15666,23192,'byte_500'
'time_13',64057,33838,57030,-18172,38858,-15666,23192,-22708,484,'byte_500'
'time_14',57030,38374,38858,-15666,23192,-22708,484,-138,346,'byte_500'
'time_14',38858,22846,23192,-22708,484,-138,346,-257,89,'byte_500'
'time_14',23192,395,484,-138,346,-257,89,276,365,'byte_500'
'time_14',484,-19,346,-257,89,276,365,-256,109,'byte_500'
'time_14',346,-20,89,276,365,-256,109,-36,73,'byte_500'
'time_15',89,292,365,-256,109,-36,73,143,216,'byte_1000'
'time_15',365,-107,109,-36,73,143,216,234,450,'byte_500'
'time_15',109,-377,73,143,216,234,450,-152,298,'byte_500'
'time_15',73,-82,216,234,450,-152,298,-49,249,'byte_1000'
'time_15',216,201,450,-152,298,-49,249,9,258,'byte_500'
'time_15',450,40,298,-49,249,9,258,192,450,'byte_1000'
'time_16',298,-201,249,9,258,192,450,149,599,'byte_500'
'time_16',249,-341,258,192,450,149,599,-501,98,'byte_1000'
'time_16',258,352,450,149,599,-501,98,9,107,'byte_500'
'time_16',450,492,599,-501,98,9,107,496,603,'byte_500'
'time_16',599,-505,98,9,107,496,603,-565,38,'byte_1000'
'time_16',98,69,107,496,603,-565,38,483,521,'byte_1000'
'time_17',107,82,603,-565,38,483,521,-177,344,'byte_500'
'time_17',603,-306,38,483,521,-177,344,436,780,'byte_1000'
'time_17',38,-259,521,-177,344,436,780,-562,218,'byte_1500'
'time_17',521,126,344,436,780,-562,218,264,482,'byte_500'
'time_17',344,298,780,-562,218,264,482,340,822,'byte_1000'
'time_18',780,-604,218,264,482,340,822,118,940,'byte_1000'
'time_18',218,-458,482,340,822,118,940,-468,472,'byte_500'
'time_18',482,350,822,118,940,-468,472,186,658,'byte_1000'
'time_18',822,282,940,-468,472,186,658,389,1047,'byte_500'
'time_18',940,-575,472,186,658,389,1047,-749,298,'byte_1000'
'time_18',472,360,658,389,1047,-749,298,693,991,'byte_500'
'time_19',658,56,1047,-749,298,693,991,-86,905,'byte_1000'
'time_19',1047,-607,298,693,991,-86,905,-666,239,'byte_1000'
'time_19',298,752,991,-86,905,-666,239,748,987,'byte_500'
'time_19',991,-82,905,-666,239,748,987,-876,111,'byte_1000'
'time_19',905,128,239,748,987,-876,111,789,900,'byte_1000'
'time_20',239,87,987,-876,111,789,900,-895,5,'byte_1000'
'time_20',987,106,111,789,900,-895,5,797,802,'byte_1500'
'time_20',111,98,900,-895,5,797,802,-168,634,'byte_1500'
'time_20',900,-629,5,797,802,-168,634,-542,92,'byte_1500'
'time_20',5,710,802,-168,634,-542,92,598,690,'byte_500'
'time_20',802,-56,634,-542,92,598,690,-76,614,'byte_1500'
'time_21',634,-522,92,598,690,-76,614,339,953,'byte_1500'
'time_21',92,-263,690,-76,614,339,953,499,1452,'byte_500'
'time_21',690,-838,614,339,953,499,1452,-210,1242,'byte_1000'
'time_21',614,-289,953,499,1452,-210,1242,-113,1129,'byte_500'
'time_21',953,323,1452,-210,1242,-113,1129,-795,334,'byte_1000'
'time_21',1452,908,1242,-113,1129,-795,334,1047,1381,'byte_1500'
'time_22',1242,-252,1129,-795,334,1047,1381,-361,1020,'byte_500'
'time_22',1129,-686,334,1047,1381,-361,1020,-984,36,'byte_10000'
'time_22',334,1345,1381,-361,1020,-984,36,533,569,'byte_10000'
'time_22',1381,451,1020,-984,36,533,569,-402,167,'byte_10000'
'time_22',1020,-131,36,533,569,-402,167,448,615,'byte_10000'
'time_23',36,-46,569,-402,167,448,615,475,1090,'byte_500'
'time_23',569,-923,167,448,615,475,1090,-702,388,'byte_500'
