@relation dataset_day_26
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1066,161120,200,64534,29364,'byte_10000'
'time_0',161120,200,64534,29364,32255,'byte_10000'
'time_0',200,64534,29364,32255,29473,'byte_10000'
'time_0',64534,29364,32255,29473,33243,'byte_10000'
'time_0',29364,32255,29473,33243,27819,'byte_500'
'time_0',32255,29473,33243,27819,419,'byte_500'
'time_1',29473,33243,27819,419,113,'byte_500'
'time_1',33243,27819,419,113,344,'byte_10000'
'time_1',27819,419,113,344,66508,'byte_500'
'time_1',419,113,344,66508,155,'byte_10000'
'time_1',113,344,66508,155,49381,'byte_10000'
'time_1',344,66508,155,49381,32345,'byte_10000'
'time_2',66508,155,49381,32345,32242,'byte_0'
'time_2',155,49381,32345,32242,0,'byte_0'
'time_2',49381,32345,32242,0,0,'byte_0'
'time_2',32345,32242,0,0,0,'byte_0'
'time_2',32242,0,0,0,0,'byte_0'
'time_2',0,0,0,0,0,'byte_10000'
'time_3',0,0,0,0,58590,'byte_10000'
'time_3',0,0,0,58590,32224,'byte_0'
'time_3',0,0,58590,32224,0,'byte_0'
'time_3',0,58590,32224,0,0,'byte_10000'
'time_3',58590,32224,0,0,32224,'byte_0'
'time_4',32224,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,0,'byte_0'
'time_4',0,32224,0,0,0,'byte_10000'
'time_4',32224,0,0,0,32224,'byte_0'
'time_4',0,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,32238,'byte_0'
'time_5',0,0,0,32238,0,'byte_0'
'time_5',0,0,32238,0,0,'byte_0'
'time_6',0,32238,0,0,0,'byte_0'
