@relation dataset_day_6
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1122,54838,32256,94,42726,'byte_10000'
'time_0',54838,32256,94,42726,9522,'byte_10000'
'time_0',32256,94,42726,9522,54040,'byte_10000'
'time_0',94,42726,9522,54040,29448,'byte_500'
'time_0',42726,9522,54040,29448,284,'byte_10000'
'time_0',9522,54040,29448,284,29359,'byte_10000'
'time_1',54040,29448,284,29359,64474,'byte_500'
'time_1',29448,284,29359,64474,58803,'byte_2000'
'time_1',284,29359,64474,58803,32422,'byte_500'
'time_1',29359,64474,58803,32422,77,'byte_10000'
'time_1',64474,58803,32422,77,65175,'byte_500'
'time_1',58803,32422,77,65175,29295,'byte_500'
'time_2',32422,77,65175,29295,72,'byte_10000'
'time_2',77,65175,29295,72,1561,'byte_0'
'time_2',65175,29295,72,1561,115,'byte_0'
'time_2',29295,72,1561,115,32130,'byte_10000'
'time_2',72,1561,115,32130,5,'byte_0'
'time_3',1561,115,32130,5,130,'byte_10000'
'time_3',115,32130,5,130,29172,'byte_0'
'time_3',32130,5,130,29172,0,'byte_10000'
'time_3',5,130,29172,0,0,'byte_0'
'time_3',130,29172,0,0,29295,'byte_0'
'time_3',29172,0,0,29295,0,'byte_0'
'time_4',0,0,29295,0,29295,'byte_0'
'time_4',0,29295,0,29295,0,'byte_0'
'time_4',29295,0,29295,0,32224,'byte_0'
'time_4',0,29295,0,32224,0,'byte_0'
'time_4',29295,0,32224,0,0,'byte_0'
'time_4',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,29295,'byte_0'
'time_6',0,0,0,29295,0,'byte_0'
'time_7',0,0,29295,0,0,'byte_10000'
'time_7',0,29295,0,0,0,'byte_10000'
'time_7',29295,0,0,0,0,'byte_500'
'time_7',0,0,0,0,29295,'byte_10000'
'time_7',0,0,0,29295,0,'byte_0'
'time_8',0,0,29295,0,0,'byte_0'
'time_8',0,29295,0,0,29295,'byte_0'
'time_8',29295,0,0,29295,32224,'byte_10000'
'time_8',0,0,29295,32224,29,'byte_10000'
'time_8',0,29295,32224,29,32224,'byte_0'
'time_8',29295,32224,29,32224,0,'byte_0'
'time_9',32224,29,32224,0,0,'byte_0'
'time_9',29,32224,0,0,0,'byte_10000'
'time_9',32224,0,0,0,58590,'byte_0'
'time_9',0,0,0,58590,32224,'byte_0'
'time_9',0,0,58590,32224,0,'byte_10000'
'time_9',0,58590,32224,0,0,'byte_10000'
'time_10',58590,32224,0,0,0,'byte_500'
'time_10',32224,0,0,0,29295,'byte_0'
'time_10',0,0,0,29295,0,'byte_10000'
'time_10',0,0,29295,0,0,'byte_10000'
'time_10',0,29295,0,0,32232,'byte_10000'
'time_10',29295,0,0,32232,32262,'byte_2000'
'time_11',0,0,32232,32262,17,'byte_10000'
'time_11',0,32232,32262,17,0,'byte_10000'
'time_11',32232,32262,17,0,87909,'byte_500'
'time_11',32262,17,0,87909,48182,'byte_500'
'time_11',17,0,87909,48182,14824,'byte_10000'
'time_12',0,87909,48182,14824,1530,'byte_10000'
'time_12',87909,48182,14824,1530,37294,'byte_10000'
'time_12',48182,14824,1530,37294,32370,'byte_500'
'time_12',14824,1530,37294,32370,64,'byte_10000'
'time_12',1530,37294,32370,64,132,'byte_500'
'time_12',37294,32370,64,132,29216,'byte_500'
'time_13',32370,64,132,29216,96769,'byte_500'
'time_13',64,132,29216,96769,29380,'byte_500'
'time_13',132,29216,96769,29380,128,'byte_500'
'time_13',29216,96769,29380,128,30469,'byte_500'
'time_13',96769,29380,128,30469,72,'byte_500'
'time_13',29380,128,30469,72,98,'byte_500'
'time_14',128,30469,72,98,257,'byte_500'
'time_14',30469,72,98,257,146,'byte_500'
'time_14',72,98,257,146,29,'byte_500'
'time_14',98,257,146,29,15,'byte_500'
'time_14',257,146,29,15,249,'byte_500'
'time_14',146,29,15,249,303,'byte_500'
'time_15',29,15,249,303,63,'byte_1000'
'time_15',15,249,303,63,310,'byte_500'
'time_15',249,303,63,310,278,'byte_500'
'time_15',303,63,310,278,239,'byte_500'
'time_15',63,310,278,239,259,'byte_500'
'time_16',310,278,239,259,64,'byte_500'
'time_16',278,239,259,64,785,'byte_1000'
'time_16',239,259,64,785,264,'byte_500'
'time_16',259,64,785,264,276,'byte_500'
'time_16',64,785,264,276,353,'byte_1000'
'time_16',785,264,276,353,137,'byte_500'
'time_17',264,276,353,137,325,'byte_1000'
'time_17',276,353,137,325,647,'byte_500'
'time_17',353,137,325,647,487,'byte_500'
'time_17',137,325,647,487,162,'byte_500'
'time_17',325,647,487,162,553,'byte_500'
'time_18',647,487,162,553,217,'byte_500'
'time_18',487,162,553,217,505,'byte_500'
'time_18',162,553,217,505,333,'byte_500'
'time_18',553,217,505,333,124,'byte_500'
'time_18',217,505,333,124,96,'byte_500'
'time_18',505,333,124,96,430,'byte_500'
'time_19',333,124,96,430,237,'byte_500'
'time_19',124,96,430,237,131,'byte_500'
'time_19',96,430,237,131,214,'byte_1000'
'time_19',430,237,131,214,290,'byte_500'
'time_19',237,131,214,290,173,'byte_500'
'time_20',131,214,290,173,445,'byte_1000'
'time_20',214,290,173,445,12,'byte_1000'
'time_20',290,173,445,12,124,'byte_1000'
'time_20',173,445,12,124,558,'byte_1000'
'time_20',445,12,124,558,158,'byte_500'
'time_20',12,124,558,158,400,'byte_1000'
'time_21',124,558,158,400,895,'byte_500'
'time_21',558,158,400,895,817,'byte_500'
'time_21',158,400,895,817,735,'byte_500'
'time_21',400,895,817,735,595,'byte_1000'
'time_21',895,817,735,595,270,'byte_1000'
'time_22',817,735,595,270,678,'byte_500'
'time_22',735,595,270,678,492,'byte_1500'
'time_22',595,270,678,492,381,'byte_10000'
'time_22',270,678,492,381,95,'byte_10000'
'time_22',678,492,381,95,959,'byte_500'
'time_22',492,381,95,959,658,'byte_10000'
'time_23',381,95,959,658,495,'byte_10000'
'time_23',95,959,658,495,1122,'byte_10000'
'time_23',959,658,495,1122,54838,'byte_10000'
'time_23',658,495,1122,54838,32256,'byte_500'
'time_23',495,1122,54838,32256,94,'byte_10000'
