@relation dataset_day_7
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',777,58594,32228,29430,28200,'byte_10000'
'time_0',58594,32228,29430,28200,406,'byte_10000'
'time_0',32228,29430,28200,406,64379,'byte_10000'
'time_0',29430,28200,406,64379,58717,'byte_10000'
'time_0',28200,406,64379,58717,29873,'byte_0'
'time_0',406,64379,58717,29873,64657,'byte_10000'
'time_1',64379,58717,29873,64657,58353,'byte_500'
'time_1',58717,29873,64657,58353,166,'byte_0'
'time_1',29873,64657,58353,166,150,'byte_10000'
'time_1',64657,58353,166,150,58382,'byte_0'
'time_1',58353,166,150,58382,185,'byte_0'
'time_1',166,150,58382,185,59165,'byte_0'
'time_2',150,58382,185,59165,31886,'byte_10000'
'time_2',58382,185,59165,31886,76437,'byte_0'
'time_2',185,59165,31886,76437,45706,'byte_0'
'time_2',59165,31886,76437,45706,0,'byte_0'
'time_2',31886,76437,45706,0,58597,'byte_0'
'time_2',76437,45706,0,58597,32,'byte_0'
'time_3',45706,0,58597,32,0,'byte_0'
'time_3',0,58597,32,0,32224,'byte_0'
'time_3',58597,32,0,32224,0,'byte_0'
'time_3',32,0,32224,0,0,'byte_0'
'time_3',0,32224,0,0,0,'byte_0'
'time_4',32224,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,0,'byte_0'
'time_4',0,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,0,'byte_0'
'time_4',29295,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,29,'byte_500'
'time_6',0,0,32224,29,0,'byte_10000'
'time_7',0,32224,29,0,0,'byte_0'
'time_7',32224,29,0,0,0,'byte_10000'
'time_7',29,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,32224,'byte_0'
'time_8',0,0,0,32224,29,'byte_0'
'time_8',0,0,32224,29,32206,'byte_10000'
'time_8',0,32224,29,32206,14864,'byte_10000'
'time_8',32224,29,32206,14864,29295,'byte_0'
'time_8',29,32206,14864,29295,40,'byte_0'
'time_8',32206,14864,29295,40,26854,'byte_0'
'time_9',14864,29295,40,26854,0,'byte_0'
'time_9',29295,40,26854,0,29295,'byte_10000'
'time_9',40,26854,0,29295,0,'byte_0'
'time_9',26854,0,29295,0,32224,'byte_10000'
'time_9',0,29295,0,32224,0,'byte_10000'
'time_9',29295,0,32224,0,0,'byte_500'
'time_10',0,32224,0,0,29296,'byte_10000'
'time_10',32224,0,0,29296,32224,'byte_10000'
'time_10',0,0,29296,32224,0,'byte_500'
'time_10',0,29296,32224,0,0,'byte_500'
'time_10',29296,32224,0,0,0,'byte_10000'
