@relation dataset_p2p5_27_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',12084,4036,4036,10111,14147,-11556,2591,2376,4967,3091,8058,-7806,252,'byte_7500'
'time_0',4036,13895,14147,-11556,2591,2376,4967,3091,8058,-7806,252,3165,3417,'byte_4000'
'time_0',14147,-826,2591,2376,4967,3091,8058,-7806,252,3165,3417,8660,12077,'byte_4500'
'time_0',2591,-7110,4967,3091,8058,-7806,252,3165,3417,8660,12077,-1094,10983,'byte_500'
'time_0',4967,-2925,8058,-7806,252,3165,3417,8660,12077,-1094,10983,-2929,8054,'byte_4000'
'time_0',8058,-7802,252,3165,3417,8660,12077,-1094,10983,-2929,8054,-8054,0,'byte_8500'
'time_1',252,3417,3417,8660,12077,-1094,10983,-2929,8054,-8054,0,7327,7327,'byte_500'
'time_1',3417,4750,12077,-1094,10983,-2929,8054,-8054,0,7327,7327,-3666,3661,'byte_4500'
'time_1',12077,7322,10983,-2929,8054,-8054,0,7327,7327,-3666,3661,367,4028,'byte_4000'
'time_1',10983,4026,8054,-8054,0,7327,7327,-3666,3661,367,4028,-4026,2,'byte_4500'
'time_1',8054,-2,0,7327,7327,-3666,3661,367,4028,-4026,2,3660,3662,'byte_500'
'time_1',0,3665,7327,-3666,3661,367,4028,-4026,2,3660,3662,4395,8057,'byte_500'
'time_2',7327,-4396,3661,367,4028,-4026,2,3660,3662,4395,8057,-8057,0,'byte_4500'
'time_2',3661,4028,4028,-4026,2,3660,3662,4395,8057,-8057,0,4029,4029,'byte_500'
'time_2',4028,-4027,2,3660,3662,4395,8057,-8057,0,4029,4029,-367,3662,'byte_500'
'time_2',2,0,3662,4395,8057,-8057,0,4029,4029,-367,3662,365,4027,'byte_500'
'time_2',3662,4030,8057,-8057,0,4029,4029,-367,3662,365,4027,-4022,5,'byte_500'
'time_2',8057,-5,0,4029,4029,-367,3662,365,4027,-4022,5,-5,0,'byte_4500'
'time_3',0,4029,4029,-367,3662,365,4027,-4022,5,-5,0,4027,4027,'byte_500'
'time_3',4029,-365,3662,365,4027,-4022,5,-5,0,4027,4027,-4026,1,'byte_4000'
'time_3',3662,4026,4027,-4022,5,-5,0,4027,4027,-4026,1,-1,0,'byte_500'
'time_3',4027,5,5,-5,0,4027,4027,-4026,1,-1,0,0,0,'byte_4500'
'time_3',5,0,0,4027,4027,-4026,1,-1,0,0,0,0,0,'byte_500'
'time_4',0,4027,4027,-4026,1,-1,0,0,0,0,0,4028,4028,'byte_4500'
'time_4',4027,-4027,1,-1,0,0,0,0,0,4028,4028,-4028,0,'byte_500'
'time_4',1,0,0,0,0,0,0,4028,4028,-4028,0,3661,3661,'byte_500'
'time_4',0,-3661,0,0,0,4028,4028,-4028,0,3661,3661,-3661,0,'byte_4000'
'time_4',0,0,0,4028,4028,-4028,0,3661,3661,-3661,0,4027,4027,'byte_500'
'time_4',0,1,4028,-4028,0,3661,3661,-3661,0,4027,4027,-4027,0,'byte_500'
'time_5',4028,0,0,3661,3661,-3661,0,4027,4027,-4027,0,4028,4028,'byte_500'
'time_5',0,-367,3661,-3661,0,4027,4027,-4027,0,4028,4028,-4028,0,'byte_500'
'time_5',3661,0,0,4027,4027,-4027,0,4028,4028,-4028,0,0,0,'byte_500'
'time_5',0,4027,4027,-4027,0,4028,4028,-4028,0,0,0,3662,3662,'byte_8500'
'time_5',4027,-3662,0,4028,4028,-4028,0,0,0,3662,3662,-3660,2,'byte_4000'
'time_5',0,4026,4028,-4028,0,0,0,3662,3662,-3660,2,-2,0,'byte_500'
'time_6',4028,0,0,0,0,3662,3662,-3660,2,-2,0,0,0,'byte_500'
'time_6',0,0,0,3662,3662,-3660,2,-2,0,0,0,0,0,'byte_500'
'time_6',0,3662,3662,-3660,2,-2,0,0,0,0,0,0,0,'byte_4500'
'time_6',3662,2,2,-2,0,0,0,0,0,0,0,8058,8058,'byte_500'
'time_6',2,-8058,0,0,0,0,0,0,0,8058,8058,-4397,3661,'byte_4500'
'time_6',0,-3661,0,0,0,0,0,8058,8058,-4397,3661,-3661,0,'byte_500'
'time_7',0,0,0,0,0,8058,8058,-4397,3661,-3661,0,1,1,'byte_4000'
'time_7',0,-1,0,8058,8058,-4397,3661,-3661,0,1,1,-1,0,'byte_4500'
'time_7',0,8058,8058,-4397,3661,-3661,0,1,1,-1,0,4028,4028,'byte_500'
'time_7',8058,-367,3661,-3661,0,1,1,-1,0,4028,4028,-4026,2,'byte_500'
'time_7',3661,-2,0,1,1,-1,0,4028,4028,-4026,2,4025,4027,'byte_4000'
'time_7',0,-4026,1,-1,0,4028,4028,-4026,2,4025,4027,-4026,1,'byte_500'
'time_8',1,-1,0,4028,4028,-4026,2,4025,4027,-4026,1,3665,3666,'byte_7500'
'time_8',0,362,4028,-4026,2,4025,4027,-4026,1,3665,3666,369,4035,'byte_4500'
'time_8',4028,-4033,2,4025,4027,-4026,1,3665,3666,369,4035,-4035,0,'byte_4000'
'time_8',2,4027,4027,-4026,1,3665,3666,369,4035,-4035,0,0,0,'byte_500'
'time_8',4027,1,1,3665,3666,369,4035,-4035,0,0,0,3662,3662,'byte_1500'
'time_9',1,4,3666,369,4035,-4035,0,0,0,3662,3662,-3662,0,'byte_500'
'time_9',3666,4035,4035,-4035,0,0,0,3662,3662,-3662,0,7375,7375,'byte_6000'
'time_9',4035,-7375,0,0,0,3662,3662,-3662,0,7375,7375,-3346,4029,'byte_8500'
'time_9',0,-4029,0,3662,3662,-3662,0,7375,7375,-3346,4029,-368,3661,'byte_3500'
'time_9',0,1,3662,-3662,0,7375,7375,-3346,4029,-368,3661,-3660,1,'byte_4000'
'time_9',3662,-1,0,7375,7375,-3346,4029,-368,3661,-3660,1,1490,1491,'byte_8500'
'time_10',0,5884,7375,-3346,4029,-368,3661,-3660,1,1490,1491,-1329,162,'byte_7500'
'time_10',7375,3867,4029,-368,3661,-3660,1,1490,1491,-1329,162,5529,5691,'byte_10000'
'time_10',4029,-2030,3661,-3660,1,1490,1491,-1329,162,5529,5691,2365,8056,'byte_8500'
'time_10',3661,-8055,1,1490,1491,-1329,162,5529,5691,2365,8056,-4701,3355,'byte_7000'
'time_10',1,-1864,1491,-1329,162,5529,5691,2365,8056,-4701,3355,309,3664,'byte_8500'
'time_10',1491,-3502,162,5529,5691,2365,8056,-4701,3355,309,3664,4389,8053,'byte_4000'
'time_11',162,-2362,5691,2365,8056,-4701,3355,309,3664,4389,8053,-731,7322,'byte_10000'
'time_11',5691,734,8056,-4701,3355,309,3664,4389,8053,-731,7322,4793,12115,'byte_10000'
'time_11',8056,-8760,3355,309,3664,4389,8053,-731,7322,4793,12115,-4059,8056,'byte_4500'
