@relation dataset_day_15
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',831,29295,236,257,20027,'byte_10000'
'time_0',29295,236,257,20027,9202,'byte_10000'
'time_0',236,257,20027,9202,174,'byte_10000'
'time_0',257,20027,9202,174,29484,'byte_10000'
'time_0',20027,9202,174,29484,64900,'byte_500'
'time_0',9202,174,29484,64900,7374,'byte_10000'
'time_1',174,29484,64900,7374,1728,'byte_0'
'time_1',29484,64900,7374,1728,28042,'byte_0'
'time_1',64900,7374,1728,28042,29427,'byte_10000'
'time_1',7374,1728,28042,29427,242,'byte_0'
'time_1',1728,28042,29427,242,29437,'byte_0'
'time_1',28042,29427,242,29437,32441,'byte_0'
'time_2',29427,242,29437,32441,29280,'byte_0'
'time_2',242,29437,32441,29280,32500,'byte_10000'
'time_2',29437,32441,29280,32500,29955,'byte_0'
'time_2',32441,29280,32500,29955,128,'byte_0'
'time_2',29280,32500,29955,128,29178,'byte_0'
'time_2',32500,29955,128,29178,0,'byte_0'
'time_3',29955,128,29178,0,0,'byte_0'
'time_3',128,29178,0,0,29295,'byte_10000'
'time_3',29178,0,0,29295,0,'byte_0'
'time_3',0,0,29295,0,0,'byte_0'
'time_3',0,29295,0,0,0,'byte_0'
'time_4',29295,0,0,0,0,'byte_0'
'time_4',0,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,0,'byte_0'
'time_4',0,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,0,'byte_0'
'time_4',29295,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,29295,'byte_0'
'time_5',0,0,0,29295,0,'byte_10000'
'time_5',0,0,29295,0,0,'byte_0'
'time_5',0,29295,0,0,0,'byte_0'
'time_5',29295,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,0,'byte_10000'
'time_7',0,0,32224,0,0,'byte_0'
'time_7',0,32224,0,0,32224,'byte_10000'
'time_7',32224,0,0,32224,0,'byte_0'
'time_7',0,0,32224,0,0,'byte_10000'
'time_7',0,32224,0,0,0,'byte_10000'
'time_8',32224,0,0,0,0,'byte_0'
'time_8',0,0,0,0,32224,'byte_10000'
'time_8',0,0,0,32224,0,'byte_10000'
'time_8',0,0,32224,0,96686,'byte_0'
'time_8',0,32224,0,96686,58590,'byte_10000'
'time_8',32224,0,96686,58590,32256,'byte_10000'
'time_9',0,96686,58590,32256,0,'byte_10000'
'time_9',96686,58590,32256,0,32224,'byte_10000'
'time_9',58590,32256,0,32224,0,'byte_10000'
'time_9',32256,0,32224,0,64449,'byte_500'
'time_9',0,32224,0,64449,29295,'byte_500'
'time_9',32224,0,64449,29295,0,'byte_10000'
'time_10',0,64449,29295,0,96673,'byte_500'
'time_10',64449,29295,0,96673,29295,'byte_10000'
'time_10',29295,0,96673,29295,0,'byte_500'
'time_10',0,96673,29295,0,29295,'byte_10000'
'time_10',96673,29295,0,29295,49544,'byte_10000'
'time_10',29295,0,29295,49544,29295,'byte_10000'
'time_11',0,29295,49544,29295,64449,'byte_500'
'time_11',29295,49544,29295,64449,29295,'byte_500'
'time_11',49544,29295,64449,29295,32,'byte_10000'
'time_11',29295,64449,29295,32,13,'byte_500'
'time_11',64449,29295,32,13,32217,'byte_10000'
'time_12',29295,32,13,32217,69,'byte_1000'
'time_12',32,13,32217,69,29376,'byte_500'
'time_12',13,32217,69,29376,186,'byte_500'
'time_12',32217,69,29376,186,29417,'byte_1000'
'time_12',69,29376,186,29417,32150,'byte_500'
'time_12',29376,186,29417,32150,29551,'byte_500'
'time_13',186,29417,32150,29551,426,'byte_500'
'time_13',29417,32150,29551,426,230,'byte_1000'
'time_13',32150,29551,426,230,32016,'byte_1000'
'time_13',29551,426,230,32016,337,'byte_500'
'time_13',426,230,32016,337,32297,'byte_500'
'time_13',230,32016,337,32297,611,'byte_500'
'time_14',32016,337,32297,611,131,'byte_500'
'time_14',337,32297,611,131,108,'byte_1000'
'time_14',32297,611,131,108,799,'byte_500'
'time_14',611,131,108,799,364,'byte_500'
'time_14',131,108,799,364,71,'byte_500'
'time_14',108,799,364,71,189,'byte_1000'
'time_15',799,364,71,189,544,'byte_500'
'time_15',364,71,189,544,537,'byte_1000'
'time_15',71,189,544,537,315,'byte_500'
'time_15',189,544,537,315,403,'byte_1000'
'time_15',544,537,315,403,49,'byte_1000'
'time_16',537,315,403,49,150,'byte_1000'
'time_16',315,403,49,150,598,'byte_1000'
'time_16',403,49,150,598,65,'byte_1000'
'time_16',49,150,598,65,451,'byte_1000'
'time_16',150,598,65,451,462,'byte_500'
'time_16',598,65,451,462,601,'byte_500'
'time_17',65,451,462,601,428,'byte_500'
'time_17',451,462,601,428,771,'byte_1500'
'time_17',462,601,428,771,123,'byte_1000'
'time_17',601,428,771,123,637,'byte_1000'
'time_17',428,771,123,637,530,'byte_500'
'time_18',771,123,637,530,911,'byte_1000'
'time_18',123,637,530,911,595,'byte_1000'
'time_18',637,530,911,595,545,'byte_500'
'time_18',530,911,595,545,747,'byte_2000'
'time_18',911,595,545,747,479,'byte_1500'
'time_18',595,545,747,479,253,'byte_1500'
'time_19',545,747,479,253,470,'byte_1000'
'time_19',747,479,253,470,1159,'byte_1500'
'time_19',479,253,470,1159,759,'byte_1500'
'time_19',253,470,1159,759,745,'byte_1000'
'time_19',470,1159,759,745,345,'byte_1000'
'time_19',1159,759,745,345,683,'byte_500'
'time_20',759,745,345,683,609,'byte_1000'
'time_20',745,345,683,609,162,'byte_1000'
'time_20',345,683,609,162,1556,'byte_1000'
'time_20',683,609,162,1556,1225,'byte_1000'
'time_20',609,162,1556,1225,1048,'byte_1000'
'time_21',162,1556,1225,1048,522,'byte_500'
'time_21',1556,1225,1048,522,1262,'byte_1000'
'time_21',1225,1048,522,1262,1104,'byte_10000'
'time_21',1048,522,1262,1104,896,'byte_500'
'time_21',522,1262,1104,896,818,'byte_500'
'time_21',1262,1104,896,818,431,'byte_10000'
'time_22',1104,896,818,431,747,'byte_9500'
'time_22',896,818,431,747,877,'byte_500'
'time_22',818,431,747,877,546,'byte_10000'
'time_22',431,747,877,546,672,'byte_10000'
'time_22',747,877,546,672,919,'byte_7500'
'time_23',877,546,672,919,409,'byte_2000'
'time_23',546,672,919,409,831,'byte_10000'
'time_23',672,919,409,831,29295,'byte_10000'
'time_23',919,409,831,29295,236,'byte_500'
'time_23',409,831,29295,236,257,'byte_10000'
