@relation dataset_day_21_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',0,0,0,58764,58764,-26725,32039,30620,62659,'byte_10000'
'time_0',0,-3895,58764,-26725,32039,30620,62659,-30206,32453,'byte_10000'
'time_0',58764,-414,32039,30620,62659,-30206,32453,-32446,7,'byte_500'
'time_0',32039,62652,62659,-30206,32453,-32446,7,1387,1394,'byte_500'
'time_0',62659,31059,32453,-32446,7,1387,1394,-985,409,'byte_10000'
'time_0',32453,-402,7,1387,1394,-985,409,3679,4088,'byte_500'
'time_1',7,-2694,1394,-985,409,3679,4088,55613,59701,'byte_500'
'time_1',1394,-59292,409,3679,4088,55613,59701,-30184,29517,'byte_10000'
'time_1',409,-25429,4088,55613,59701,-30184,29517,-12284,17233,'byte_10000'
'time_1',4088,42468,59701,-30184,29517,-12284,17233,-2372,14861,'byte_500'
'time_1',59701,14656,29517,-12284,17233,-2372,14861,43734,58595,'byte_500'
'time_1',29517,-41362,17233,-2372,14861,43734,58595,-26256,32339,'byte_500'
'time_2',17233,-17478,14861,43734,58595,-26256,32339,84875,117214,'byte_10000'
'time_2',14861,-58619,58595,-26256,32339,84875,117214,-117182,32,'byte_500'
'time_2',58595,32307,32339,84875,117214,-117182,32,116,148,'byte_500'
'time_2',32339,117066,117214,-117182,32,116,148,28999,29147,'byte_500'
'time_2',117214,-29115,32,116,148,28999,29147,-29147,0,'byte_500'
'time_2',32,148,148,28999,29147,-29147,0,104,104,'byte_500'
'time_3',148,29043,29147,-29147,0,104,104,64339,64443,'byte_10000'
'time_3',29147,-64443,0,104,104,64339,64443,-32219,32224,'byte_500'
'time_3',0,-32120,104,64339,64443,-32219,32224,-32224,0,'byte_500'
'time_3',104,64443,64443,-32219,32224,-32224,0,0,0,'byte_500'
'time_3',64443,32224,32224,-32224,0,0,0,0,0,'byte_500'
'time_4',32224,0,0,0,0,0,0,29295,29295,'byte_500'
'time_4',0,-29295,0,0,0,29295,29295,-29295,0,'byte_500'
'time_4',0,0,0,29295,29295,-29295,0,0,0,'byte_500'
'time_4',0,29295,29295,-29295,0,0,0,0,0,'byte_500'
'time_4',29295,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,29295,29295,'byte_500'
'time_5',0,-29295,0,0,0,29295,29295,-29295,0,'byte_10000'
'time_5',0,0,0,29295,29295,-29295,0,0,0,'byte_500'
'time_5',0,29295,29295,-29295,0,0,0,0,0,'byte_500'
'time_5',29295,0,0,0,0,0,0,0,0,'byte_500'
