@relation dataset_day_23_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',131,64492,64492,-64446,46,32339,32385,-31825,560,-498,62,29375,29437,'byte_500'
'time_0',64492,-29391,46,32339,32385,-31825,560,-498,62,29375,29437,-29031,406,'byte_500'
'time_0',46,31979,32385,-31825,560,-498,62,29375,29437,-29031,406,53602,54008,'byte_10000'
'time_0',32385,-53448,560,-498,62,29375,29437,-29031,406,53602,54008,-21675,32333,'byte_10000'
'time_0',560,-32271,62,29375,29437,-29031,406,53602,54008,-21675,32333,-32297,36,'byte_10000'
'time_0',62,29401,29437,-29031,406,53602,54008,-21675,32333,-32297,36,32400,32436,'byte_500'
'time_1',29437,-32030,406,53602,54008,-21675,32333,-32297,36,32400,32436,-27047,5389,'byte_500'
'time_1',406,48619,54008,-21675,32333,-32297,36,32400,32436,-27047,5389,18914,24303,'byte_500'
'time_1',54008,8030,32333,-32297,36,32400,32436,-27047,5389,18914,24303,7611,31914,'byte_500'
'time_1',32333,-31878,36,32400,32436,-27047,5389,18914,24303,7611,31914,-31906,8,'byte_500'
'time_1',36,32428,32436,-27047,5389,18914,24303,7611,31914,-31906,8,29500,29508,'byte_500'
'time_1',32436,-24119,5389,18914,24303,7611,31914,-31906,8,29500,29508,-29500,8,'byte_500'
'time_2',5389,24295,24303,7611,31914,-31906,8,29500,29508,-29500,8,205,213,'byte_500'
'time_2',24303,31701,31914,-31906,8,29500,29508,-29500,8,205,213,-60,153,'byte_500'
'time_2',31914,-145,8,29500,29508,-29500,8,205,213,-60,153,116887,117040,'byte_500'
'time_2',8,-87532,29508,-29500,8,205,213,-60,153,116887,117040,-117040,0,'byte_10000'
'time_2',29508,8,8,205,213,-60,153,116887,117040,-117040,0,35,35,'byte_500'
'time_2',8,178,213,-60,153,116887,117040,-117040,0,35,35,-16,19,'byte_500'
'time_3',213,134,153,116887,117040,-117040,0,35,35,-16,19,65060,65079,'byte_500'
'time_3',153,51961,117040,-117040,0,35,35,-16,19,65060,65079,-35725,29354,'byte_10000'
'time_3',117040,-29354,0,35,35,-16,19,65060,65079,-35725,29354,2805,32159,'byte_500'
'time_3',0,-32124,35,-16,19,65060,65079,-35725,29354,2805,32159,-32159,0,'byte_10000'
'time_3',35,19,19,65060,65079,-35725,29354,2805,32159,-32159,0,0,0,'byte_500'
'time_4',19,65079,65079,-35725,29354,2805,32159,-32159,0,0,0,0,0,'byte_10000'
'time_4',65079,29354,29354,2805,32159,-32159,0,0,0,0,0,0,0,'byte_500'
'time_4',29354,32159,32159,-32159,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',32159,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
