@relation dataset_day_28
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',611,32229,68008,61,29553,'byte_500'
'time_0',32229,68008,61,29553,510,'byte_0'
'time_0',68008,61,29553,510,58717,'byte_0'
'time_0',61,29553,510,58717,32848,'byte_500'
'time_0',29553,510,58717,32848,28976,'byte_0'
'time_0',510,58717,32848,28976,606,'byte_0'
'time_1',58717,32848,28976,606,29257,'byte_10000'
'time_1',32848,28976,606,29257,29747,'byte_10000'
'time_1',28976,606,29257,29747,94697,'byte_0'
'time_1',606,29257,29747,94697,58600,'byte_0'
'time_1',29257,29747,94697,58600,404,'byte_0'
'time_1',29747,94697,58600,404,58701,'byte_10000'
'time_2',94697,58600,404,58701,182,'byte_0'
'time_2',58600,404,58701,182,58613,'byte_0'
'time_2',404,58701,182,58613,21988,'byte_10000'
'time_2',58701,182,58613,21988,32224,'byte_0'
'time_2',182,58613,21988,32224,29,'byte_0'
'time_2',58613,21988,32224,29,0,'byte_0'
'time_3',21988,32224,29,0,0,'byte_0'
'time_3',32224,29,0,0,32,'byte_0'
'time_3',29,0,0,32,0,'byte_0'
'time_3',0,0,32,0,0,'byte_10000'
'time_3',0,32,0,0,32238,'byte_0'
'time_4',32,0,0,32238,29295,'byte_10000'
'time_4',0,0,32238,29295,0,'byte_0'
'time_4',0,32238,29295,0,0,'byte_0'
'time_4',32238,29295,0,0,0,'byte_0'
'time_4',29295,0,0,0,64449,'byte_10000'
'time_4',0,0,0,64449,0,'byte_10000'
'time_5',0,0,64449,0,0,'byte_0'
'time_5',0,64449,0,0,32224,'byte_10000'
'time_5',64449,0,0,32224,0,'byte_10000'
