@relation dataset_p2p5_12_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',10008,7325,7325,-3294,4031,-370,3661,370,4031,'byte_4000'
'time_0',7325,0,4031,-370,3661,370,4031,125,4156,'byte_4500'
'time_0',4031,-495,3661,370,4031,125,4156,5635,9791,'byte_7500'
'time_0',3661,-5760,4031,125,4156,5635,9791,-1728,8063,'byte_500'
'time_0',4031,-3907,4156,5635,9791,-1728,8063,-738,7325,'byte_4000'
'time_0',4156,2466,9791,-1728,8063,-738,7325,-3296,4029,'byte_5500'
'time_1',9791,4034,8063,-738,7325,-3296,4029,-367,3662,'byte_7500'
'time_1',8063,3663,7325,-3296,4029,-367,3662,363,4025,'byte_4500'
'time_1',7325,4,4029,-367,3662,363,4025,3302,7327,'byte_500'
'time_1',4029,-3665,3662,363,4025,3302,7327,-7327,0,'byte_7500'
'time_1',3662,4025,4025,3302,7327,-7327,0,3661,3661,'byte_8500'
'time_1',4025,3666,7327,-7327,0,3661,3661,1717,5378,'byte_6000'
'time_2',7327,-5378,0,3661,3661,1717,5378,1944,7322,'byte_500'
'time_2',0,-3661,3661,1717,5378,1944,7322,-3294,4028,'byte_4500'
'time_2',3661,1350,5378,1944,7322,-3294,4028,-4028,0,'byte_500'
'time_2',5378,7322,7322,-3294,4028,-4028,0,7324,7324,'byte_500'
'time_2',7322,-3296,4028,-4028,0,7324,7324,731,8055,'byte_500'
'time_3',4028,-8055,0,7324,7324,731,8055,-2486,5569,'byte_500'
'time_3',0,1755,7324,731,8055,-2486,5569,-5569,0,'byte_500'
'time_3',7324,8055,8055,-2486,5569,-5569,0,4028,4028,'byte_500'
'time_3',8055,1541,5569,-5569,0,4028,4028,-4028,0,'byte_500'
'time_3',5569,0,0,4028,4028,-4028,0,0,0,'byte_500'
'time_3',0,4028,4028,-4028,0,0,0,0,0,'byte_500'
'time_4',4028,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_4500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_4500'
'time_4',0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,4030,4030,'byte_500'
'time_5',0,-4030,0,0,0,4030,4030,-4030,0,'byte_7500'
'time_5',0,0,0,4030,4030,-4030,0,0,0,'byte_500'
'time_5',0,4030,4030,-4030,0,0,0,4029,4029,'byte_500'
'time_5',4030,-4029,0,0,0,4029,4029,-4029,0,'byte_4000'
'time_6',0,0,0,4029,4029,-4029,0,0,0,'byte_500'
'time_6',0,4029,4029,-4029,0,0,0,0,0,'byte_500'
'time_6',4029,0,0,0,0,0,0,7323,7323,'byte_8500'
'time_6',0,-7323,0,0,0,7323,7323,-7323,0,'byte_500'
'time_6',0,0,0,7323,7323,-7323,0,0,0,'byte_4000'
'time_6',0,7323,7323,-7323,0,0,0,3661,3661,'byte_8500'
'time_7',7323,-3661,0,0,0,3661,3661,-3661,0,'byte_8500'
'time_7',0,0,0,3661,3661,-3661,0,0,0,'byte_500'
'time_7',0,3661,3661,-3661,0,0,0,8054,8054,'byte_7500'
'time_7',3661,-8054,0,0,0,8054,8054,-8054,0,'byte_500'
'time_7',0,0,0,8054,8054,-8054,0,3661,3661,'byte_4000'
'time_8',0,4393,8054,-8054,0,3661,3661,4394,8055,'byte_500'
'time_8',8054,-8055,0,3661,3661,4394,8055,-1,8054,'byte_4500'
'time_8',0,-4393,3661,4394,8055,-1,8054,-8054,0,'byte_3500'
'time_8',3661,8055,8055,-1,8054,-8054,0,7328,7328,'byte_1000'
'time_8',8055,726,8054,-8054,0,7328,7328,-7287,41,'byte_4500'
'time_8',8054,-41,0,7328,7328,-7287,41,3946,3987,'byte_4000'
'time_9',0,3341,7328,-7287,41,3946,3987,-3985,2,'byte_4500'
'time_9',7328,39,41,3946,3987,-3985,2,4025,4027,'byte_10000'
'time_9',41,-40,3987,-3985,2,4025,4027,-875,3152,'byte_10000'
'time_9',3987,-3150,2,4025,4027,-875,3152,-2588,564,'byte_4500'
'time_9',2,3463,4027,-875,3152,-2588,564,3464,4028,'byte_4000'
'time_9',4027,-876,3152,-2588,564,3464,4028,-368,3660,'byte_4500'
'time_10',3152,-3096,564,3464,4028,-368,3660,368,4028,'byte_7500'
'time_10',564,0,4028,-368,3660,368,4028,7253,11281,'byte_8500'
'time_10',4028,-7621,3660,368,4028,7253,11281,4155,15436,'byte_7500'
'time_10',3660,-11408,4028,7253,11281,4155,15436,-11186,4250,'byte_4500'
'time_10',4028,7031,11281,4155,15436,-11186,4250,-587,3663,'byte_10000'
'time_10',11281,11773,15436,-11186,4250,-587,3663,365,4028,'byte_4000'
'time_11',15436,222,4250,-587,3663,365,4028,3295,7323,'byte_500'
'time_11',4250,-3660,3663,365,4028,3295,7323,732,8055,'byte_10000'
'time_11',3663,-4027,4028,3295,7323,732,8055,-730,7325,'byte_5000'
'time_11',4028,-2,7323,732,8055,-730,7325,-3295,4030,'byte_8500'
'time_11',7323,4025,8055,-730,7325,-3295,4030,7034,11064,'byte_8500'
'time_12',8055,-3739,7325,-3295,4030,7034,11064,-7401,3663,'byte_4500'
'time_12',7325,367,4030,7034,11064,-7401,3663,-3659,4,'byte_10000'
'time_12',4030,11060,11064,-7401,3663,-3659,4,10982,10986,'byte_8500'
'time_12',11064,-7323,3663,-3659,4,10982,10986,-6408,4578,'byte_4000'
'time_12',3663,-4574,4,10982,10986,-6408,4578,3478,8056,'byte_10000'
'time_12',4,2930,10986,-6408,4578,3478,8056,148,8204,'byte_8500'
'time_13',10986,-3626,4578,3478,8056,148,8204,-4176,4028,'byte_7500'
'time_13',4578,4028,8056,148,8204,-4176,4028,6956,10984,'byte_500'
'time_13',8056,-2780,8204,-4176,4028,6956,10984,-2926,8058,'byte_10000'
'time_13',8204,-4030,4028,6956,10984,-2926,8058,-4396,3662,'byte_7500'
'time_13',4028,7322,10984,-2926,8058,-4396,3662,8420,12082,'byte_500'
'time_13',10984,-4024,8058,-4396,3662,8420,12082,-3851,8231,'byte_500'
'time_14',8058,-4569,3662,8420,12082,-3851,8231,-908,7323,'byte_8500'
'time_14',3662,4759,12082,-3851,8231,-908,7323,-7323,0,'byte_2500'
'time_14',12082,8231,8231,-908,7323,-7323,0,16110,16110,'byte_4000'
'time_14',8231,-8787,7323,-7323,0,16110,16110,-8785,7325,'byte_4500'
'time_14',7323,-7325,0,16110,16110,-8785,7325,-7323,2,'byte_4000'
'time_14',0,16108,16110,-8785,7325,-7323,2,-2,0,'byte_4500'
'time_15',16110,7325,7325,-7323,2,-2,0,8057,8057,'byte_8500'
'time_15',7325,-8055,2,-2,0,8057,8057,-5874,2183,'byte_7500'
'time_15',2,-2183,0,8057,8057,-5874,2183,1479,3662,'byte_500'
'time_15',0,4395,8057,-5874,2183,1479,3662,368,4030,'byte_10000'
'time_15',8057,-1847,2183,1479,3662,368,4030,-362,3668,'byte_10000'
'time_16',2183,-6,3662,368,4030,-362,3668,356,4024,'byte_8500'
'time_16',3662,6,4030,-362,3668,356,4024,4034,8058,'byte_1000'
'time_16',4030,-4390,3668,356,4024,4034,8058,-734,7324,'byte_3500'
'time_16',3668,-3300,4024,4034,8058,-734,7324,-7321,3,'byte_2500'
'time_16',4024,8055,8058,-734,7324,-7321,3,14650,14653,'byte_2000'
'time_16',8058,-7329,7324,-7321,3,14650,14653,-2569,12084,'byte_10000'
'time_17',7324,-12081,3,14650,14653,-2569,12084,-4028,8056,'byte_4500'
'time_17',3,6597,14653,-2569,12084,-4028,8056,-7555,501,'byte_4000'
'time_17',14653,11583,12084,-4028,8056,-7555,501,2976,3477,'byte_7500'
'time_17',12084,4579,8056,-7555,501,2976,3477,-1254,2223,'byte_4500'
'time_17',8056,-1722,501,2976,3477,-1254,2223,-639,1584,'byte_4000'
'time_17',501,1893,3477,-1254,2223,-639,1584,9403,10987,'byte_4500'
'time_18',3477,-8764,2223,-639,1584,9403,10987,-6781,4206,'byte_4500'
'time_18',2223,-2622,1584,9403,10987,-6781,4206,-355,3851,'byte_4000'
'time_18',1584,7136,10987,-6781,4206,-355,3851,3473,7324,'byte_500'
'time_18',10987,-3118,4206,-355,3851,3473,7324,-3296,4028,'byte_500'
'time_18',4206,-177,3851,3473,7324,-3296,4028,-362,3666,'byte_10000'
'time_18',3851,3658,7324,-3296,4028,-362,3666,362,4028,'byte_7500'
'time_19',7324,0,4028,-362,3666,362,4028,0,4028,'byte_4500'
'time_19',4028,-362,3666,362,4028,0,4028,-367,3661,'byte_500'
'time_19',3666,367,4028,0,4028,-367,3661,-3661,0,'byte_10000'
'time_19',4028,4028,4028,-367,3661,-3661,0,0,0,'byte_4500'
'time_19',4028,3661,3661,-3661,0,0,0,16122,16122,'byte_4500'
'time_19',3661,-16122,0,0,0,16122,16122,-8804,7318,'byte_8000'
'time_20',0,-7318,0,16122,16122,-8804,7318,-3290,4028,'byte_7500'
'time_20',0,12094,16122,-8804,7318,-3290,4028,-4028,0,'byte_4000'
'time_20',16122,7318,7318,-3290,4028,-4028,0,12082,12082,'byte_7500'
'time_20',7318,-8054,4028,-4028,0,12082,12082,-8052,4030,'byte_4500'
'time_20',4028,-4030,0,12082,12082,-8052,4030,34,4064,'byte_4500'
'time_21',0,8018,12082,-8052,4030,34,4064,3537,7601,'byte_10000'
'time_21',12082,-3571,4030,34,4064,3537,7601,-232,7369,'byte_4500'
'time_21',4030,-3305,4064,3537,7601,-232,7369,-3390,3979,'byte_500'
'time_21',4064,3622,7601,-232,7369,-3390,3979,3346,7325,'byte_8500'
'time_21',7601,44,7369,-3390,3979,3346,7325,-3295,4030,'byte_2000'
'time_21',7369,-51,3979,3346,7325,-3295,4030,-6,4024,'byte_9000'
'time_22',3979,3301,7325,-3295,4030,-6,4024,6961,10985,'byte_10000'
'time_22',7325,-6955,4030,-6,4024,6961,10985,-6958,4027,'byte_10000'
'time_22',4030,-3,4024,6961,10985,-6958,4027,-4027,0,'byte_7500'
'time_22',4024,10985,10985,-6958,4027,-4027,0,8351,8351,'byte_4500'
'time_22',10985,-4324,4027,-4027,0,8351,8351,-6692,1659,'byte_4000'
