@relation dataset_day_19
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',122,18,58623,47,29322,'byte_500'
'time_0',18,58623,47,29322,32546,'byte_500'
'time_0',58623,47,29322,32546,121,'byte_10000'
'time_0',47,29322,32546,121,32412,'byte_500'
'time_0',29322,32546,121,32412,235,'byte_0'
'time_0',32546,121,32412,235,32665,'byte_0'
'time_1',121,32412,235,32665,407,'byte_10000'
'time_1',32412,235,32665,407,32108,'byte_500'
'time_1',235,32665,407,32108,213,'byte_10000'
'time_1',32665,407,32108,213,65389,'byte_0'
'time_1',407,32108,213,65389,246,'byte_0'
'time_1',32108,213,65389,246,32069,'byte_0'
'time_2',213,65389,246,32069,58621,'byte_10000'
'time_2',65389,246,32069,58621,255,'byte_0'
'time_2',246,32069,58621,255,0,'byte_10000'
'time_2',32069,58621,255,0,32280,'byte_0'
'time_2',58621,255,0,32280,104,'byte_0'
'time_2',255,0,32280,104,82,'byte_0'
'time_3',0,32280,104,82,96943,'byte_10000'
'time_3',32280,104,82,96943,35,'byte_0'
'time_3',104,82,96943,35,0,'byte_0'
'time_3',82,96943,35,0,0,'byte_10000'
'time_3',96943,35,0,0,29289,'byte_0'
'time_4',35,0,0,29289,7,'byte_0'
'time_4',0,0,29289,7,29289,'byte_10000'
'time_4',0,29289,7,29289,0,'byte_0'
'time_4',29289,7,29289,0,0,'byte_0'
'time_4',7,29289,0,0,0,'byte_0'
'time_4',29289,0,0,0,32218,'byte_0'
'time_5',0,0,0,32218,0,'byte_0'
