@relation dataset_day_5
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',488,122309,58695,32627,92758,'byte_500'
'time_0',122309,58695,32627,92758,58154,'byte_500'
'time_0',58695,32627,92758,58154,32854,'byte_10000'
'time_0',32627,92758,58154,32854,29491,'byte_0'
'time_0',92758,58154,32854,29491,83,'byte_0'
'time_0',58154,32854,29491,83,117,'byte_0'
'time_1',32854,29491,83,117,33234,'byte_0'
'time_1',29491,83,117,33234,32401,'byte_0'
'time_1',83,117,33234,32401,58191,'byte_0'
'time_1',117,33234,32401,58191,270,'byte_10000'
'time_1',33234,32401,58191,270,29196,'byte_0'
'time_1',32401,58191,270,29196,32224,'byte_0'
'time_2',58191,270,29196,32224,46,'byte_10000'
'time_2',270,29196,32224,46,64467,'byte_0'
'time_2',29196,32224,46,64467,29295,'byte_0'
'time_2',32224,46,64467,29295,0,'byte_0'
'time_2',46,64467,29295,0,117,'byte_0'
'time_3',64467,29295,0,117,39,'byte_0'
'time_3',29295,0,117,39,58555,'byte_0'
'time_3',0,117,39,58555,0,'byte_10000'
'time_3',117,39,58555,0,0,'byte_0'
'time_3',39,58555,0,0,0,'byte_0'
'time_3',58555,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,64449,'byte_0'
'time_4',0,0,0,64449,0,'byte_0'
'time_4',0,0,64449,0,0,'byte_0'
'time_4',0,64449,0,0,29295,'byte_10000'
'time_5',64449,0,0,29295,0,'byte_10000'
'time_5',0,0,29295,0,0,'byte_10000'
'time_5',0,29295,0,0,0,'byte_0'
'time_5',29295,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,32224,'byte_0'
'time_6',0,0,0,32224,0,'byte_0'
'time_6',0,0,32224,0,0,'byte_0'
'time_6',0,32224,0,0,0,'byte_0'
'time_6',32224,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,0,'byte_0'
'time_7',0,0,32224,0,0,'byte_0'
'time_7',0,32224,0,0,0,'byte_0'
'time_7',32224,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,29295,'byte_0'
'time_7',0,0,0,29295,32224,'byte_500'
'time_8',0,0,29295,32224,29295,'byte_10000'
'time_8',0,29295,32224,29295,0,'byte_0'
'time_8',29295,32224,29295,0,0,'byte_10000'
'time_8',32224,29295,0,0,0,'byte_0'
'time_8',29295,0,0,0,0,'byte_0'
'time_8',0,0,0,0,0,'byte_500'
'time_9',0,0,0,0,0,'byte_10000'
'time_9',0,0,0,0,0,'byte_0'
'time_9',0,0,0,0,0,'byte_10000'
'time_9',0,0,0,0,29295,'byte_10000'
'time_9',0,0,0,29295,0,'byte_10000'
'time_9',0,0,29295,0,0,'byte_10000'
'time_10',0,29295,0,0,0,'byte_10000'
'time_10',29295,0,0,0,29295,'byte_10000'
'time_10',0,0,0,29295,0,'byte_10000'
'time_10',0,0,29295,0,29,'byte_10000'
'time_10',0,29295,0,29,20473,'byte_500'
'time_10',29295,0,29,20473,0,'byte_500'
'time_11',0,29,20473,0,32224,'byte_500'
'time_11',29,20473,0,32224,0,'byte_500'
'time_11',20473,0,32224,0,0,'byte_500'
'time_11',0,32224,0,0,32,'byte_500'
'time_11',32224,0,0,32,64417,'byte_500'
'time_12',0,0,32,64417,0,'byte_500'
'time_12',0,32,64417,0,32224,'byte_500'
'time_12',32,64417,0,32224,14512,'byte_500'
'time_12',64417,0,32224,14512,32327,'byte_500'
'time_12',0,32224,14512,32327,73137,'byte_500'
'time_12',32224,14512,32327,73137,80582,'byte_500'
'time_13',14512,32327,73137,80582,12539,'byte_500'
'time_13',32327,73137,80582,12539,50647,'byte_500'
'time_13',73137,80582,12539,50647,29333,'byte_500'
'time_13',80582,12539,50647,29333,97,'byte_500'
'time_13',12539,50647,29333,97,118,'byte_500'
'time_13',50647,29333,97,118,78,'byte_500'
'time_14',29333,97,118,78,35,'byte_500'
'time_14',97,118,78,35,287,'byte_500'
'time_14',118,78,35,287,134,'byte_500'
'time_14',78,35,287,134,108,'byte_1000'
'time_14',35,287,134,108,242,'byte_1000'
'time_15',287,134,108,242,12,'byte_500'
'time_15',134,108,242,12,249,'byte_500'
'time_15',108,242,12,249,194,'byte_1000'
'time_15',242,12,249,194,267,'byte_500'
'time_15',12,249,194,267,263,'byte_500'
'time_15',249,194,267,263,75,'byte_1000'
'time_16',194,267,263,75,325,'byte_1000'
'time_16',267,263,75,325,307,'byte_1000'
'time_16',263,75,325,307,22,'byte_500'
'time_16',75,325,307,22,326,'byte_1000'
'time_16',325,307,22,326,152,'byte_500'
'time_16',307,22,326,152,449,'byte_500'
'time_17',22,326,152,449,76,'byte_1000'
'time_17',326,152,449,76,198,'byte_500'
'time_17',152,449,76,198,682,'byte_1000'
'time_17',449,76,198,682,632,'byte_1500'
'time_17',76,198,682,632,481,'byte_2000'
'time_18',198,682,632,481,230,'byte_1000'
'time_18',682,632,481,230,597,'byte_1000'
'time_18',632,481,230,597,74,'byte_1000'
'time_18',481,230,597,74,315,'byte_500'
'time_18',230,597,74,315,561,'byte_1000'
'time_18',597,74,315,561,560,'byte_1000'
'time_19',74,315,561,560,532,'byte_1000'
'time_19',315,561,560,532,468,'byte_500'
'time_19',561,560,532,468,644,'byte_1000'
'time_19',560,532,468,644,93,'byte_500'
'time_19',532,468,644,93,277,'byte_500'
'time_20',468,644,93,277,968,'byte_1500'
'time_20',644,93,277,968,487,'byte_1500'
'time_20',93,277,968,487,552,'byte_500'
'time_20',277,968,487,552,1371,'byte_10000'
'time_20',968,487,552,1371,1527,'byte_10000'
'time_20',487,552,1371,1527,694,'byte_10000'
'time_21',552,1371,1527,694,679,'byte_10000'
