@relation dataset_day_23_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1205,111,111,-104,7,32400,32407,-32019,388,'byte_10000'
'time_0',111,-381,7,32400,32407,-32019,388,86596,86984,'byte_10000'
'time_0',7,-54577,32407,-32019,388,86596,86984,-53554,33430,'byte_5000'
'time_0',32407,-33042,388,86596,86984,-53554,33430,-28838,4592,'byte_10000'
'time_0',388,82392,86984,-53554,33430,-28838,4592,20673,25265,'byte_500'
'time_0',86984,8165,33430,-28838,4592,20673,25265,-25105,160,'byte_10000'
'time_1',33430,4432,4592,20673,25265,-25105,160,33338,33498,'byte_10000'
'time_1',4592,-8233,25265,-25105,160,33338,33498,-932,32566,'byte_500'
'time_1',25265,-32406,160,33338,33498,-932,32566,-32258,308,'byte_500'
'time_1',160,33190,33498,-932,32566,-32258,308,-232,76,'byte_10000'
'time_1',33498,32490,32566,-32258,308,-232,76,32106,32182,'byte_10000'
'time_1',32566,-31874,308,-232,76,32106,32182,32255,64437,'byte_10000'
'time_2',308,-64361,76,32106,32182,32255,64437,-35126,29311,'byte_500'
'time_2',76,2871,32182,32255,64437,-35126,29311,-29304,7,'byte_500'
'time_2',32182,64430,64437,-35126,29311,-29304,7,256,263,'byte_500'
'time_2',64437,29048,29311,-29304,7,256,263,-5,258,'byte_10000'
'time_2',29311,-251,7,256,263,-5,258,29073,29331,'byte_10000'
'time_2',7,-29068,263,-5,258,29073,29331,2950,32281,'byte_10000'
'time_3',263,-32023,258,29073,29331,2950,32281,-8410,23871,'byte_500'
'time_3',258,5460,29331,2950,32281,-8410,23871,-23871,0,'byte_10000'
