@relation dataset_p2p5_15_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',4028,0,0,7528,7528,12394,19922,-5095,14827,-6769,8058,-4390,3668,'byte_500'
'time_0',0,3860,7528,12394,19922,-5095,14827,-6769,8058,-4390,3668,3036,6704,'byte_4000'
'time_0',7528,13218,19922,-5095,14827,-6769,8058,-4390,3668,3036,6704,1352,8056,'byte_4500'
'time_0',19922,6771,14827,-6769,8058,-4390,3668,3036,6704,1352,8056,-4395,3661,'byte_500'
'time_0',14827,4397,8058,-4390,3668,3036,6704,1352,8056,-4395,3661,-3659,2,'byte_4000'
'time_0',8058,3666,3668,3036,6704,1352,8056,-4395,3661,-3659,2,7320,7322,'byte_500'
'time_1',3668,-618,6704,1352,8056,-4395,3661,-3659,2,7320,7322,731,8053,'byte_500'
'time_1',6704,3,8056,-4395,3661,-3659,2,7320,7322,731,8053,-8047,6,'byte_500'
'time_1',8056,3655,3661,-3659,2,7320,7322,731,8053,-8047,6,7317,7323,'byte_500'
'time_1',3661,-7321,2,7320,7322,731,8053,-8047,6,7317,7323,433,7756,'byte_500'
'time_1',2,-434,7322,731,8053,-8047,6,7317,7323,433,7756,-7480,276,'byte_4500'
'time_1',7322,7777,8053,-8047,6,7317,7323,433,7756,-7480,276,3754,4030,'byte_500'
'time_2',8053,-4024,6,7317,7323,433,7756,-7480,276,3754,4030,-368,3662,'byte_500'
'time_2',6,3661,7323,433,7756,-7480,276,3754,4030,-368,3662,-3660,2,'byte_500'
'time_2',7323,7754,7756,-7480,276,3754,4030,-368,3662,-3660,2,-2,0,'byte_500'
'time_2',7756,276,276,3754,4030,-368,3662,-3660,2,-2,0,4026,4026,'byte_4000'
'time_2',276,4,4030,-368,3662,-3660,2,-2,0,4026,4026,-4026,0,'byte_500'
'time_3',4030,3662,3662,-3660,2,-2,0,4026,4026,-4026,0,3661,3661,'byte_4000'
'time_3',3662,-3659,2,-2,0,4026,4026,-4026,0,3661,3661,-3661,0,'byte_500'
'time_3',2,0,0,4026,4026,-4026,0,3661,3661,-3661,0,3662,3662,'byte_500'
'time_3',0,364,4026,-4026,0,3661,3661,-3661,0,3662,3662,-3662,0,'byte_4000'
'time_3',4026,0,0,3661,3661,-3661,0,3662,3662,-3662,0,0,0,'byte_4500'
'time_3',0,3661,3661,-3661,0,3662,3662,-3662,0,0,0,3662,3662,'byte_4500'
'time_4',3661,-3662,0,3662,3662,-3662,0,0,0,3662,3662,364,4026,'byte_4000'
'time_4',0,-364,3662,-3662,0,0,0,3662,3662,364,4026,-4026,0,'byte_4500'
'time_4',3662,0,0,0,0,3662,3662,364,4026,-4026,0,3662,3662,'byte_500'
'time_4',0,-3662,0,3662,3662,364,4026,-4026,0,3662,3662,-3662,0,'byte_8500'
'time_4',0,3662,3662,364,4026,-4026,0,3662,3662,-3662,0,0,0,'byte_4000'
'time_4',3662,4026,4026,-4026,0,3662,3662,-3662,0,0,0,0,0,'byte_4500'
'time_5',4026,0,0,3662,3662,-3662,0,0,0,0,0,0,0,'byte_4000'
'time_5',0,3662,3662,-3662,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',3662,0,0,0,0,0,0,0,0,0,0,4027,4027,'byte_500'
'time_5',0,-4027,0,0,0,0,0,0,0,4027,4027,-4027,0,'byte_5000'
'time_5',0,0,0,0,0,0,0,4027,4027,-4027,0,0,0,'byte_4000'
'time_5',0,0,0,0,0,4027,4027,-4027,0,0,0,0,0,'byte_500'
'time_6',0,0,0,4027,4027,-4027,0,0,0,0,0,0,0,'byte_8500'
'time_6',0,4027,4027,-4027,0,0,0,0,0,0,0,3661,3661,'byte_4000'
'time_6',4027,-3661,0,0,0,0,0,0,0,3661,3661,-3661,0,'byte_8500'
'time_6',0,0,0,0,0,0,0,3661,3661,-3661,0,3662,3662,'byte_4000'
'time_6',0,-3662,0,0,0,3661,3661,-3661,0,3662,3662,-3662,0,'byte_4000'
'time_6',0,0,0,3661,3661,-3661,0,3662,3662,-3662,0,0,0,'byte_7500'
'time_7',0,3661,3661,-3661,0,3662,3662,-3662,0,0,0,3661,3661,'byte_500'
'time_7',3661,-3661,0,3662,3662,-3662,0,0,0,3661,3661,368,4029,'byte_500'
'time_7',0,-367,3662,-3662,0,0,0,3661,3661,368,4029,-2,4027,'byte_10000'
'time_7',3662,-4027,0,0,0,3661,3661,368,4029,-2,4027,-364,3663,'byte_7500'
'time_7',0,-3663,0,3661,3661,368,4029,-2,4027,-364,3663,364,4027,'byte_3500'
'time_8',0,-366,3661,368,4029,-2,4027,-364,3663,364,4027,-4027,0,'byte_7000'
'time_8',3661,4029,4029,-2,4027,-364,3663,364,4027,-4027,0,8063,8063,'byte_500'
'time_8',4029,-4036,4027,-364,3663,364,4027,-4027,0,8063,8063,-4403,3660,'byte_8500'
'time_8',4027,3,3663,364,4027,-4027,0,8063,8063,-4403,3660,368,4028,'byte_4000'
'time_8',3663,-1,4027,-4027,0,8063,8063,-4403,3660,368,4028,-367,3661,'byte_4000'
'time_8',4027,-3661,0,8063,8063,-4403,3660,368,4028,-367,3661,-3660,1,'byte_500'
'time_9',0,8062,8063,-4403,3660,368,4028,-367,3661,-3660,1,-1,0,'byte_500'
'time_9',8063,3660,3660,368,4028,-367,3661,-3660,1,-1,0,4702,4702,'byte_10000'
'time_9',3660,-674,4028,-367,3661,-3660,1,-1,0,4702,4702,-1039,3663,'byte_4500'
'time_9',4028,-2,3661,-3660,1,-1,0,4702,4702,-1039,3663,-3663,0,'byte_4000'
'time_9',3661,1,1,-1,0,4702,4702,-1039,3663,-3663,0,8056,8056,'byte_7500'
'time_9',1,-8056,0,4702,4702,-1039,3663,-3663,0,8056,8056,-4440,3616,'byte_8500'
'time_10',0,1086,4702,-1039,3663,-3663,0,8056,8056,-4440,3616,4440,8056,'byte_10000'
