@relation dataset_day_22
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',349,0,113292,64617,29230,'byte_500'
'time_0',0,113292,64617,29230,32526,'byte_10000'
'time_0',113292,64617,29230,32526,37673,'byte_0'
'time_0',64617,29230,32526,37673,346,'byte_0'
'time_0',29230,32526,37673,346,92,'byte_10000'
'time_0',32526,37673,346,92,28937,'byte_0'
'time_1',37673,346,92,28937,266,'byte_10000'
'time_1',346,92,28937,266,58679,'byte_0'
'time_1',92,28937,266,58679,33800,'byte_0'
'time_1',28937,266,58679,33800,56853,'byte_10000'
'time_1',266,58679,33800,56853,32418,'byte_0'
'time_1',58679,33800,56853,32418,912,'byte_0'
'time_2',33800,56853,32418,912,29392,'byte_0'
'time_2',56853,32418,912,29392,29308,'byte_0'
'time_2',32418,912,29392,29308,0,'byte_10000'
'time_2',912,29392,29308,0,29769,'byte_0'
'time_2',29392,29308,0,29769,32,'byte_0'
'time_2',29308,0,29769,32,87918,'byte_0'
'time_3',0,29769,32,87918,0,'byte_0'
'time_3',29769,32,87918,0,0,'byte_0'
'time_3',32,87918,0,0,32224,'byte_0'
'time_3',87918,0,0,32224,0,'byte_0'
'time_3',0,0,32224,0,29295,'byte_0'
'time_4',0,32224,0,29295,0,'byte_0'
'time_4',32224,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,29295,'byte_10000'
'time_4',29295,0,0,29295,0,'byte_0'
