@relation dataset_day_28_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',864,75,75,58447,58522,-26884,31638,-1650,29988,-29358,630,29027,29657,'byte_500'
'time_0',75,28865,58522,-26884,31638,-1650,29988,-29358,630,29027,29657,-29424,233,'byte_1500'
'time_0',58522,31405,31638,-1650,29988,-29358,630,29027,29657,-29424,233,58296,58529,'byte_500'
'time_0',31638,-28541,29988,-29358,630,29027,29657,-29424,233,58296,58529,-25470,33059,'byte_10000'
'time_0',29988,-32429,630,29027,29657,-29424,233,58296,58529,-25470,33059,-32734,325,'byte_500'
'time_0',630,29332,29657,-29424,233,58296,58529,-25470,33059,-32734,325,-258,67,'byte_500'
'time_1',29657,166,233,58296,58529,-25470,33059,-32734,325,-258,67,36931,36998,'byte_500'
'time_1',233,21531,58529,-25470,33059,-32734,325,-258,67,36931,36998,-11713,25285,'byte_500'
'time_1',58529,7774,33059,-32734,325,-258,67,36931,36998,-11713,25285,6614,31899,'byte_500'
'time_1',33059,-31574,325,-258,67,36931,36998,-11713,25285,6614,31899,25047,56946,'byte_500'
'time_1',325,-56879,67,36931,36998,-11713,25285,6614,31899,25047,56946,40072,97018,'byte_500'
'time_1',67,-60020,36998,-11713,25285,6614,31899,25047,56946,40072,97018,-96203,815,'byte_500'
'time_2',36998,24470,25285,6614,31899,25047,56946,40072,97018,-96203,815,30739,31554,'byte_500'
'time_2',25285,345,31899,25047,56946,40072,97018,-96203,815,30739,31554,772,32326,'byte_500'
'time_2',31899,24620,56946,40072,97018,-96203,815,30739,31554,772,32326,-2968,29358,'byte_500'
'time_2',56946,67660,97018,-96203,815,30739,31554,772,32326,-2968,29358,-29358,0,'byte_500'
'time_2',97018,815,815,30739,31554,772,32326,-2968,29358,-29358,0,58590,58590,'byte_500'
'time_2',815,-27036,31554,772,32326,-2968,29358,-29358,0,58590,58590,-58590,0,'byte_500'
'time_3',31554,32326,32326,-2968,29358,-29358,0,58590,58590,-58590,0,0,0,'byte_500'
'time_3',32326,29358,29358,-29358,0,58590,58590,-58590,0,0,0,29295,29295,'byte_500'
'time_3',29358,-29295,0,58590,58590,-58590,0,0,0,29295,29295,-29295,0,'byte_500'
'time_3',0,58590,58590,-58590,0,0,0,29295,29295,-29295,0,0,0,'byte_10000'
'time_3',58590,0,0,0,0,29295,29295,-29295,0,0,0,1423,1423,'byte_500'
'time_4',0,-1423,0,29295,29295,-29295,0,0,0,1423,1423,-1423,0,'byte_500'
'time_4',0,29295,29295,-29295,0,0,0,1423,1423,-1423,0,29295,29295,'byte_500'
'time_4',29295,-29295,0,0,0,1423,1423,-1423,0,29295,29295,-29295,0,'byte_10000'
'time_4',0,0,0,1423,1423,-1423,0,29295,29295,-29295,0,0,0,'byte_10000'
'time_4',0,1423,1423,-1423,0,29295,29295,-29295,0,0,0,0,0,'byte_500'
'time_4',1423,0,0,29295,29295,-29295,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,29295,29295,-29295,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',29295,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_7',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,0,0,0,0,0,0,32224,32224,'byte_10000'
'time_7',0,-32224,0,0,0,0,0,0,0,32224,32224,-32224,0,'byte_10000'
'time_7',0,0,0,0,0,0,0,32224,32224,-32224,0,0,0,'byte_500'
'time_7',0,0,0,0,0,32224,32224,-32224,0,0,0,0,0,'byte_500'
'time_8',0,0,0,32224,32224,-32224,0,0,0,0,0,29296,29296,'byte_10000'
'time_8',0,2928,32224,-32224,0,0,0,0,0,29296,29296,2959,32255,'byte_10000'
'time_8',32224,-32255,0,0,0,0,0,29296,29296,2959,32255,-32255,0,'byte_500'
'time_8',0,0,0,0,0,29296,29296,2959,32255,-32255,0,58590,58590,'byte_500'
'time_8',0,-58590,0,29296,29296,2959,32255,-32255,0,58590,58590,-26366,32224,'byte_10000'
'time_8',0,-2928,29296,2959,32255,-32255,0,58590,58590,-26366,32224,-2928,29296,'byte_10000'
'time_9',29296,2959,32255,-32255,0,58590,58590,-26366,32224,-2928,29296,2928,32224,'byte_10000'
'time_9',32255,-32224,0,58590,58590,-26366,32224,-2928,29296,2928,32224,-32224,0,'byte_10000'
'time_9',0,58590,58590,-26366,32224,-2928,29296,2928,32224,-32224,0,29,29,'byte_500'
'time_9',58590,32195,32224,-2928,29296,2928,32224,-32224,0,29,29,-29,0,'byte_10000'
'time_9',32224,29296,29296,2928,32224,-32224,0,29,29,-29,0,58591,58591,'byte_10000'
'time_9',29296,-26367,32224,-32224,0,29,29,-29,0,58591,58591,-58559,32,'byte_10000'
'time_10',32224,-32,0,29,29,-29,0,58591,58591,-58559,32,-32,0,'byte_500'
'time_10',0,29,29,-29,0,58591,58591,-58559,32,-32,0,29295,29295,'byte_500'
'time_10',29,-29295,0,58591,58591,-58559,32,-32,0,29295,29295,-29295,0,'byte_1000'
'time_10',0,58591,58591,-58559,32,-32,0,29295,29295,-29295,0,0,0,'byte_500'
'time_10',58591,32,32,-32,0,29295,29295,-29295,0,0,0,32224,32224,'byte_500'
'time_10',32,-32224,0,29295,29295,-29295,0,0,0,32224,32224,-2929,29295,'byte_500'
'time_11',0,0,29295,-29295,0,0,0,32224,32224,-2929,29295,-17301,11994,'byte_500'
'time_11',29295,-11994,0,0,0,32224,32224,-2929,29295,-17301,11994,-11994,0,'byte_500'
'time_11',0,0,0,32224,32224,-2929,29295,-17301,11994,-11994,0,0,0,'byte_500'
'time_11',0,32224,32224,-2929,29295,-17301,11994,-11994,0,0,0,115040,115040,'byte_500'
'time_11',32224,-85745,29295,-17301,11994,-11994,0,0,0,115040,115040,-56450,58590,'byte_500'
'time_11',29295,-46596,11994,-11994,0,0,0,115040,115040,-56450,58590,-58558,32,'byte_500'
'time_12',11994,-32,0,0,0,115040,115040,-56450,58590,-58558,32,-26,6,'byte_500'
'time_12',0,-6,0,115040,115040,-56450,58590,-58558,32,-26,6,32218,32224,'byte_1000'
'time_12',0,82816,115040,-56450,58590,-58558,32,-26,6,32218,32224,-3859,28365,'byte_500'
'time_12',115040,30225,58590,-58558,32,-26,6,32218,32224,-3859,28365,1047,29412,'byte_1000'
'time_12',58590,-29380,32,-26,6,32218,32224,-3859,28365,1047,29412,2900,32312,'byte_500'
'time_13',32,-32306,6,32218,32224,-3859,28365,1047,29412,2900,32312,-32133,179,'byte_500'
'time_13',6,32045,32224,-3859,28365,1047,29412,2900,32312,-32133,179,64350,64529,'byte_1000'
'time_13',32224,-36164,28365,1047,29412,2900,32312,-32133,179,64350,64529,23308,87837,'byte_1000'
'time_13',28365,-58425,29412,2900,32312,-32133,179,64350,64529,23308,87837,-22958,64879,'byte_500'
'time_13',29412,-32567,32312,-32133,179,64350,64529,23308,87837,-22958,64879,-64425,454,'byte_500'
'time_13',32312,-275,179,64350,64529,23308,87837,-22958,64879,-64425,454,-172,282,'byte_500'
'time_14',179,64247,64529,23308,87837,-22958,64879,-64425,454,-172,282,229,511,'byte_500'
'time_14',64529,87326,87837,-22958,64879,-64425,454,-172,282,229,511,-77,434,'byte_500'
'time_14',87837,64445,64879,-64425,454,-172,282,229,511,-77,434,-33,401,'byte_1000'
'time_14',64879,53,454,-172,282,229,511,-77,434,-33,401,-49,352,'byte_1000'
'time_14',454,-70,282,229,511,-77,434,-33,401,-49,352,-327,25,'byte_500'
'time_14',282,486,511,-77,434,-33,401,-49,352,-327,25,293,318,'byte_500'
'time_15',511,116,434,-33,401,-49,352,-327,25,293,318,-32,286,'byte_1000'
'time_15',434,115,401,-49,352,-327,25,293,318,-32,286,89,375,'byte_1000'
'time_15',401,-23,352,-327,25,293,318,-32,286,89,375,51,426,'byte_1000'
'time_15',352,-401,25,293,318,-32,286,89,375,51,426,-394,32,'byte_1000'
'time_15',25,286,318,-32,286,89,375,51,426,-394,32,310,342,'byte_1000'
'time_16',318,-56,286,89,375,51,426,-394,32,310,342,321,663,'byte_1000'
'time_16',286,-288,375,51,426,-394,32,310,342,321,663,-588,75,'byte_1000'
'time_16',375,351,426,-394,32,310,342,321,663,-588,75,570,645,'byte_500'
