@relation dataset_day_29
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',612,4,174,14504,48548,'byte_10000'
'time_0',4,174,14504,48548,130,'byte_0'
'time_0',174,14504,48548,130,78,'byte_10000'
'time_0',14504,48548,130,78,29285,'byte_0'
'time_0',48548,130,78,29285,40180,'byte_0'
'time_0',130,78,29285,40180,22200,'byte_10000'
'time_1',78,29285,40180,22200,151,'byte_0'
'time_1',29285,40180,22200,151,122,'byte_0'
'time_1',40180,22200,151,122,29429,'byte_0'
'time_1',22200,151,122,29429,64306,'byte_0'
'time_1',151,122,29429,64306,4019,'byte_0'
'time_1',122,29429,64306,4019,300,'byte_10000'
'time_2',29429,64306,4019,300,29102,'byte_0'
'time_2',64306,4019,300,29102,32256,'byte_0'
'time_2',4019,300,29102,32256,34,'byte_0'
'time_2',300,29102,32256,34,32224,'byte_0'
'time_2',29102,32256,34,32224,58590,'byte_0'
'time_2',32256,34,32224,58590,0,'byte_0'
'time_3',34,32224,58590,0,29295,'byte_0'
'time_3',32224,58590,0,29295,0,'byte_0'
'time_3',58590,0,29295,0,0,'byte_0'
'time_3',0,29295,0,0,29295,'byte_0'
'time_3',29295,0,0,29295,0,'byte_10000'
'time_4',0,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,0,'byte_10000'
'time_4',29295,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,32224,'byte_0'
'time_4',0,0,0,32224,0,'byte_10000'
'time_5',0,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,32226,'byte_0'
'time_6',0,0,0,32226,0,'byte_10000'
'time_6',0,0,32226,0,29295,'byte_10000'
'time_7',0,32226,0,29295,0,'byte_0'
'time_7',32226,0,29295,0,0,'byte_10000'
'time_7',0,29295,0,0,0,'byte_0'
'time_7',29295,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_10000'
'time_8',0,0,32224,0,0,'byte_10000'
'time_8',0,32224,0,0,0,'byte_10000'
'time_8',32224,0,0,0,29295,'byte_0'
'time_8',0,0,0,29295,0,'byte_10000'
'time_8',0,0,29295,0,0,'byte_10000'
'time_8',0,29295,0,0,22,'byte_10000'
'time_9',29295,0,0,22,128846,'byte_10000'
'time_9',0,0,22,128846,29295,'byte_500'
'time_9',0,22,128846,29295,0,'byte_0'
