@relation dataset_day_21_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',6793,665140,665140,-648432,16708,627862,644570,-68737,575833,'byte_10000'
'time_0',665140,-559125,16708,627862,644570,-68737,575833,14415,590248,'byte_10000'
'time_0',16708,54322,644570,-68737,575833,14415,590248,-579434,10814,'byte_10000'
'time_0',644570,565019,575833,14415,590248,-579434,10814,69306,80120,'byte_10000'
'time_0',575833,510128,590248,-579434,10814,69306,80120,338428,418548,'byte_10000'
'time_0',590248,-407734,10814,69306,80120,338428,418548,-147716,270832,'byte_10000'
'time_1',10814,-190712,80120,338428,418548,-147716,270832,112254,383086,'byte_10000'
'time_1',80120,35462,418548,-147716,270832,112254,383086,209094,592180,'byte_10000'
'time_1',418548,-321348,270832,112254,383086,209094,592180,22588,614768,'byte_10000'
'time_1',270832,-231682,383086,209094,592180,22588,614768,-31001,583767,'byte_10000'
'time_1',383086,8413,592180,22588,614768,-31001,583767,-505708,78059,'byte_10000'
'time_1',592180,536709,614768,-31001,583767,-505708,78059,195890,273949,'byte_10000'
'time_2',614768,309818,583767,-505708,78059,195890,273949,87326,361275,'byte_10000'
'time_2',583767,-283216,78059,195890,273949,87326,361275,-337497,23778,'byte_10000'
'time_2',78059,250171,273949,87326,361275,-337497,23778,217843,241621,'byte_10000'
'time_2',273949,119654,361275,-337497,23778,217843,241621,-36334,205287,'byte_10000'
'time_2',361275,-181509,23778,217843,241621,-36334,205287,-76164,129123,'byte_10000'
'time_2',23778,112498,241621,-36334,205287,-76164,129123,202990,332113,'byte_10000'
'time_3',241621,-126826,205287,-76164,129123,202990,332113,-311379,20734,'byte_10000'
'time_3',205287,108389,129123,202990,332113,-311379,20734,322811,343545,'byte_10000'
'time_3',129123,-11432,332113,-311379,20734,322811,343545,-194953,148592,'byte_10000'
'time_3',332113,-127858,20734,322811,343545,-194953,148592,-19680,128912,'byte_10000'
'time_3',20734,214633,343545,-194953,148592,-19680,128912,-99119,29793,'byte_10000'
'time_4',343545,118799,148592,-19680,128912,-99119,29793,87399,117192,'byte_10000'
'time_4',148592,11720,128912,-99119,29793,87399,117192,-84954,32238,'byte_10000'
'time_4',128912,-2445,29793,87399,117192,-84954,32238,96660,128898,'byte_10000'
'time_4',29793,-11706,117192,-84954,32238,96660,128898,-70308,58590,'byte_10000'
'time_4',117192,-26352,32238,96660,128898,-70308,58590,-26366,32224,'byte_10000'
'time_4',32238,96674,128898,-70308,58590,-26366,32224,32238,64462,'byte_10000'
'time_5',128898,-5872,58590,-26366,32224,32238,64462,-35191,29271,'byte_10000'
'time_5',58590,2953,32224,32238,64462,-35191,29271,35192,64463,'byte_10000'
'time_5',32224,-1,64462,-35191,29271,35192,64463,-32239,32224,'byte_500'
'time_5',64462,-2953,29271,35192,64463,-32239,32224,-32224,0,'byte_10000'
'time_5',29271,64463,64463,-32239,32224,-32224,0,29295,29295,'byte_10000'
'time_5',64463,2929,32224,-32224,0,29295,29295,2929,32224,'byte_10000'
'time_6',32224,-32224,0,29295,29295,2929,32224,-99,32125,'byte_10000'
'time_6',0,-2830,29295,2929,32224,-99,32125,-2812,29313,'byte_10000'
'time_6',29295,2911,32224,-99,32125,-2812,29313,2925,32238,'byte_10000'
'time_6',32224,-113,32125,-2812,29313,2925,32238,26629,58867,'byte_10000'
'time_6',32125,-29554,29313,2925,32238,26629,58867,37806,96673,'byte_10000'
'time_6',29313,-64435,32238,26629,58867,37806,96673,-6,96667,'byte_500'
'time_7',32238,-37800,58867,37806,96673,-6,96667,-96648,19,'byte_10000'
'time_7',58867,96654,96673,-6,96667,-96648,19,96648,96667,'byte_10000'
'time_7',96673,0,96667,-96648,19,96648,96667,20495,117162,'byte_5500'
'time_7',96667,-117143,19,96648,96667,20495,117162,-111802,5360,'byte_3000'
'time_7',19,91307,96667,20495,117162,-111802,5360,-2688,2672,'byte_10000'
'time_7',96667,114490,117162,-111802,5360,-2688,2672,202393,205065,'byte_500'
'time_8',117162,-199705,5360,-2688,2672,202393,205065,-205039,26,'byte_10000'
'time_8',5360,2646,2672,202393,205065,-205039,26,205052,205078,'byte_10000'
'time_8',2672,-13,205065,-205039,26,205052,205078,-119612,85466,'byte_10000'
