@relation dataset_p2p_rnd5_10_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',338952,10926,10926,-3602,7324,7813,15137,-8904,6233,'byte_10000'
'time_0',10926,1091,7324,7813,15137,-8904,6233,13183,19416,'byte_10000'
'time_0',7324,-4279,15137,-8904,6233,13183,19416,-13110,6306,'byte_10000'
'time_0',15137,-73,6233,13183,19416,-13110,6306,15635,21941,'byte_10000'
'time_1',6233,-2525,19416,-13110,6306,15635,21941,-12282,9659,'byte_10000'
'time_1',19416,-3353,6306,15635,21941,-12282,9659,-7933,1726,'byte_2000'
'time_1',6306,20215,21941,-12282,9659,-7933,1726,11789,13515,'byte_2500'
'time_1',21941,-3856,9659,-7933,1726,11789,13515,14001,27516,'byte_10000'
'time_1',9659,-25790,1726,11789,13515,14001,27516,-17168,10348,'byte_6500'
'time_1',1726,3167,13515,14001,27516,-17168,10348,22483,32831,'byte_9000'
'time_2',13515,-5315,27516,-17168,10348,22483,32831,2459,35290,'byte_10000'
'time_2',27516,-24942,10348,22483,32831,2459,35290,-33644,1646,'byte_6500'
'time_2',10348,31185,32831,2459,35290,-33644,1646,454,2100,'byte_10000'
'time_2',32831,33190,35290,-33644,1646,454,2100,35658,37758,'byte_10000'
'time_2',35290,-36112,1646,454,2100,35658,37758,-31414,6344,'byte_6500'
'time_2',1646,-4244,2100,35658,37758,-31414,6344,2621,8965,'byte_2500'
'time_3',2100,28793,37758,-31414,6344,2621,8965,44007,52972,'byte_3000'
'time_3',37758,-46628,6344,2621,8965,44007,52972,-46723,6249,'byte_10000'
'time_3',6344,2716,8965,44007,52972,-46723,6249,43000,49249,'byte_2500'
'time_3',8965,3723,52972,-46723,6249,43000,49249,2869,52118,'byte_6500'
'time_3',52972,-45869,6249,43000,49249,2869,52118,-45759,6359,'byte_10000'
'time_4',6249,42890,49249,2869,52118,-45759,6359,-4258,2101,'byte_2500'
'time_4',49249,50017,52118,-45759,6359,-4258,2101,451,2552,'byte_2500'
'time_4',52118,3807,6359,-4258,2101,451,2552,59100,61652,'byte_7000'
'time_4',6359,-59551,2101,451,2552,59100,61652,-59532,2120,'byte_10000'
'time_4',2101,432,2552,59100,61652,-59532,2120,4238,6358,'byte_1500'
'time_4',2552,55294,61652,-59532,2120,4238,6358,62533,68891,'byte_7000'
'time_5',61652,-66771,2120,4238,6358,62533,68891,-66769,2122,'byte_10000'
'time_5',2120,4236,6358,62533,68891,-66769,2122,207,2329,'byte_2500'
'time_5',6358,66562,68891,-66769,2122,207,2329,4276,6605,'byte_3000'
'time_5',68891,-4483,2122,207,2329,4276,6605,65576,72181,'byte_3000'
'time_5',2122,-69852,2329,4276,6605,65576,72181,-70776,1405,'byte_6000'
'time_5',2329,5200,6605,65576,72181,-70776,1405,5191,6596,'byte_10000'
