@relation dataset_day_7_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1426,33,33,64519,64552,-34874,29678,33683,63361,-33949,29412,3137,32549,'byte_10000'
'time_0',33,32003,64552,-34874,29678,33683,63361,-33949,29412,3137,32549,-3410,29139,'byte_10000'
'time_0',64552,539,29678,33683,63361,-33949,29412,3137,32549,-3410,29139,26844,55983,'byte_500'
'time_0',29678,7378,63361,-33949,29412,3137,32549,-3410,29139,26844,55983,-52846,3137,'byte_500'
'time_0',63361,26275,29412,3137,32549,-3410,29139,26844,55983,-52846,3137,35211,38348,'byte_10000'
'time_0',29412,-5799,32549,-3410,29139,26844,55983,-52846,3137,35211,38348,-38014,334,'byte_500'
'time_1',32549,28805,29139,26844,55983,-52846,3137,35211,38348,-38014,334,72652,72986,'byte_500'
'time_1',29139,-17003,55983,-52846,3137,35211,38348,-38014,334,72652,72986,-13923,59063,'byte_10000'
'time_1',55983,-55926,3137,35211,38348,-38014,334,72652,72986,-13923,59063,5229,64292,'byte_500'
'time_1',3137,-25944,38348,-38014,334,72652,72986,-13923,59063,5229,64292,-31935,32357,'byte_500'
'time_1',38348,-32023,334,72652,72986,-13923,59063,5229,64292,-31935,32357,-68,32289,'byte_500'
'time_1',334,40697,72986,-13923,59063,5229,64292,-31935,32357,-68,32289,-2920,29369,'byte_500'
'time_2',72986,29694,59063,5229,64292,-31935,32357,-68,32289,-2920,29369,-29266,103,'byte_500'
'time_2',59063,64189,64292,-31935,32357,-68,32289,-2920,29369,-29266,103,64405,64508,'byte_10000'
