@relation dataset_day_9
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',428,5653,82808,64449,29433,'byte_10000'
'time_0',5653,82808,64449,29433,32375,'byte_500'
'time_0',82808,64449,29433,32375,69,'byte_10000'
'time_0',64449,29433,32375,69,84971,'byte_500'
'time_0',29433,32375,69,84971,117,'byte_10000'
'time_0',32375,69,84971,117,32228,'byte_500'
'time_1',69,84971,117,32228,54,'byte_10000'
'time_1',84971,117,32228,54,49512,'byte_10000'
'time_1',117,32228,54,49512,29522,'byte_0'
'time_1',32228,54,49512,29522,0,'byte_10000'
'time_1',54,49512,29522,0,29351,'byte_0'
'time_1',49512,29522,0,29351,0,'byte_0'
'time_2',29522,0,29351,0,0,'byte_10000'
'time_2',0,29351,0,0,96864,'byte_0'
'time_2',29351,0,0,96864,0,'byte_0'
'time_2',0,0,96864,0,0,'byte_10000'
'time_2',0,96864,0,0,29295,'byte_0'
'time_2',96864,0,0,29295,0,'byte_0'
'time_3',0,0,29295,0,0,'byte_0'
'time_3',0,29295,0,0,0,'byte_0'
'time_3',29295,0,0,0,0,'byte_10000'
'time_3',0,0,0,0,29295,'byte_0'
'time_3',0,0,0,29295,0,'byte_10000'
'time_4',0,0,29295,0,32224,'byte_0'
'time_4',0,29295,0,32224,0,'byte_0'
'time_4',29295,0,32224,0,0,'byte_0'
'time_4',0,32224,0,0,0,'byte_0'
'time_4',32224,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_0'
'time_8',0,0,32224,0,0,'byte_10000'
'time_8',0,32224,0,0,64449,'byte_10000'
'time_8',32224,0,0,64449,29295,'byte_0'
'time_8',0,0,64449,29295,0,'byte_10000'
'time_8',0,64449,29295,0,87885,'byte_10000'
'time_8',64449,29295,0,87885,32224,'byte_0'
'time_9',29295,0,87885,32224,0,'byte_0'
'time_9',0,87885,32224,0,0,'byte_10000'
'time_9',87885,32224,0,0,32224,'byte_0'
'time_9',32224,0,0,32224,0,'byte_0'
'time_9',0,0,32224,0,0,'byte_0'
'time_9',0,32224,0,0,0,'byte_0'
'time_10',32224,0,0,0,0,'byte_10000'
'time_10',0,0,0,0,64449,'byte_10000'
'time_10',0,0,0,64449,29295,'byte_0'
'time_10',0,0,64449,29295,0,'byte_0'
'time_10',0,64449,29295,0,0,'byte_0'
'time_10',64449,29295,0,0,0,'byte_0'
'time_11',29295,0,0,0,0,'byte_10000'
'time_11',0,0,0,0,96705,'byte_10000'
'time_11',0,0,0,96705,29295,'byte_10000'
'time_11',0,0,96705,29295,96667,'byte_10000'
'time_11',0,96705,29295,96667,32231,'byte_10000'
'time_12',96705,29295,96667,32231,60422,'byte_10000'
'time_12',29295,96667,32231,60422,32461,'byte_10000'
'time_12',96667,32231,60422,32461,43317,'byte_10000'
'time_12',32231,60422,32461,43317,64596,'byte_10000'
'time_12',60422,32461,43317,64596,39041,'byte_10000'
'time_12',32461,43317,64596,39041,21628,'byte_1000'
'time_13',43317,64596,39041,21628,648,'byte_10000'
'time_13',64596,39041,21628,648,50271,'byte_500'
'time_13',39041,21628,648,50271,278,'byte_10000'
'time_13',21628,648,50271,278,96658,'byte_10000'
'time_13',648,50271,278,96658,58735,'byte_500'
'time_13',50271,278,96658,58735,358,'byte_500'
'time_14',278,96658,58735,358,141,'byte_500'
'time_14',96658,58735,358,141,79,'byte_500'
'time_14',58735,358,141,79,439,'byte_500'
'time_14',358,141,79,439,232,'byte_500'
'time_14',141,79,439,232,468,'byte_500'
'time_14',79,439,232,468,275,'byte_500'
'time_15',439,232,468,275,88,'byte_1000'
'time_15',232,468,275,88,626,'byte_500'
'time_15',468,275,88,626,61,'byte_500'
'time_15',275,88,626,61,372,'byte_500'
'time_15',88,626,61,372,23,'byte_500'
'time_16',626,61,372,23,304,'byte_1000'
'time_16',61,372,23,304,614,'byte_500'
'time_16',372,23,304,614,441,'byte_500'
'time_16',23,304,614,441,51,'byte_500'
'time_16',304,614,441,51,204,'byte_1000'
'time_16',614,441,51,204,537,'byte_500'
'time_17',441,51,204,537,176,'byte_500'
'time_17',51,204,537,176,458,'byte_500'
'time_17',204,537,176,458,336,'byte_500'
'time_17',537,176,458,336,311,'byte_1000'
'time_17',176,458,336,311,509,'byte_1000'
'time_17',458,336,311,509,603,'byte_1000'
'time_18',336,311,509,603,538,'byte_1000'
'time_18',311,509,603,538,983,'byte_1000'
'time_18',509,603,538,983,751,'byte_500'
'time_18',603,538,983,751,0,'byte_1000'
'time_18',538,983,751,0,619,'byte_1000'
'time_19',983,751,0,619,929,'byte_500'
'time_19',751,0,619,929,203,'byte_1000'
'time_19',0,619,929,203,783,'byte_1000'
'time_19',619,929,203,783,691,'byte_500'
'time_19',929,203,783,691,470,'byte_1500'
'time_19',203,783,691,470,1054,'byte_1000'
'time_20',783,691,470,1054,625,'byte_1000'
'time_20',691,470,1054,625,525,'byte_1000'
'time_20',470,1054,625,525,906,'byte_500'
'time_20',1054,625,525,906,201,'byte_1000'
'time_20',625,525,906,201,641,'byte_500'
'time_21',525,906,201,641,352,'byte_500'
'time_21',906,201,641,352,127,'byte_1000'
'time_21',201,641,352,127,836,'byte_500'
'time_21',641,352,127,836,308,'byte_500'
'time_21',352,127,836,308,311,'byte_1000'
'time_21',127,836,308,311,906,'byte_500'
'time_22',836,308,311,906,205,'byte_1000'
'time_22',308,311,906,205,971,'byte_1000'
'time_22',311,906,205,971,533,'byte_500'
'time_22',906,205,971,533,228,'byte_1000'
'time_22',205,971,533,228,749,'byte_1000'
'time_23',971,533,228,749,918,'byte_500'
'time_23',533,228,749,918,428,'byte_6000'
'time_23',228,749,918,428,5653,'byte_10000'
'time_23',749,918,428,5653,82808,'byte_10000'
'time_23',918,428,5653,82808,64449,'byte_10000'
