@relation dataset_day_4
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',13732,599032,78818,348124,311569,'byte_500'
'time_0',599032,78818,348124,311569,526955,'byte_10000'
'time_0',78818,348124,311569,526955,60865,'byte_10000'
'time_0',348124,311569,526955,60865,528848,'byte_10000'
'time_0',311569,526955,60865,528848,34023,'byte_10000'
'time_0',526955,60865,528848,34023,89980,'byte_10000'
'time_1',60865,528848,34023,89980,15317,'byte_10000'
'time_1',528848,34023,89980,15317,558982,'byte_10000'
'time_1',34023,89980,15317,558982,81605,'byte_10000'
'time_1',89980,15317,558982,81605,533782,'byte_10000'
'time_1',15317,558982,81605,533782,57542,'byte_10000'
'time_1',558982,81605,533782,57542,602926,'byte_10000'
'time_2',81605,533782,57542,602926,470141,'byte_500'
'time_2',533782,57542,602926,470141,387264,'byte_10000'
'time_2',57542,602926,470141,387264,240963,'byte_10000'
'time_2',602926,470141,387264,240963,631376,'byte_10000'
'time_2',470141,387264,240963,631376,351679,'byte_10000'
'time_2',387264,240963,631376,351679,380415,'byte_10000'
'time_3',240963,631376,351679,380415,354532,'byte_500'
'time_3',631376,351679,380415,354532,234172,'byte_10000'
'time_3',351679,380415,354532,234172,161159,'byte_500'
'time_3',380415,354532,234172,161159,19,'byte_500'
'time_3',354532,234172,161159,19,161152,'byte_10000'
'time_4',234172,161159,19,161152,147551,'byte_10000'
'time_4',161159,19,161152,147551,117207,'byte_10000'
'time_4',19,161152,147551,117207,32219,'byte_10000'
'time_4',161152,147551,117207,32219,64472,'byte_10000'
'time_4',147551,117207,32219,64472,58603,'byte_10000'
'time_4',117207,32219,64472,58603,22573,'byte_10000'
'time_5',32219,64472,58603,22573,65905,'byte_10000'
'time_5',64472,58603,22573,65905,64464,'byte_10000'
'time_5',58603,22573,65905,64464,64457,'byte_10000'
'time_5',22573,65905,64464,64457,29296,'byte_10000'
'time_5',65905,64464,64457,29296,21,'byte_10000'
'time_5',64464,64457,29296,21,29302,'byte_10000'
'time_6',64457,29296,21,29302,32225,'byte_10000'
'time_6',29296,21,29302,32225,32238,'byte_10000'
'time_6',21,29302,32225,32238,29302,'byte_1500'
'time_6',29302,32225,32238,29302,64464,'byte_5000'
'time_6',32225,32238,29302,64464,8,'byte_10000'
'time_6',32238,29302,64464,8,87899,'byte_10000'
'time_7',29302,64464,8,87899,7,'byte_10000'
'time_7',64464,8,87899,7,19,'byte_10000'
'time_7',8,87899,7,19,96682,'byte_10000'
'time_7',87899,7,19,96682,9862,'byte_10000'
