@relation dataset_day_24
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',652,36679,54540,179,87983,'byte_500'
'time_0',36679,54540,179,87983,32281,'byte_500'
'time_0',54540,179,87983,32281,29308,'byte_10000'
'time_0',179,87983,32281,29308,35,'byte_500'
'time_0',87983,32281,29308,35,34169,'byte_500'
'time_0',32281,29308,35,34169,28406,'byte_10000'
'time_1',29308,35,34169,28406,58,'byte_10000'
'time_1',35,34169,28406,58,247,'byte_10000'
'time_1',34169,28406,58,247,32064,'byte_10000'
'time_1',28406,58,247,32064,58,'byte_500'
'time_1',58,247,32064,58,30,'byte_10000'
'time_1',247,32064,58,30,87216,'byte_500'
'time_2',32064,58,30,87216,33169,'byte_10000'
'time_2',58,30,87216,33169,58825,'byte_0'
'time_2',30,87216,33169,58825,32275,'byte_10000'
'time_2',87216,33169,58825,32275,61,'byte_0'
'time_2',33169,58825,32275,61,32293,'byte_0'
'time_2',58825,32275,61,32293,40,'byte_10000'
'time_3',32275,61,32293,40,33264,'byte_500'
'time_3',61,32293,40,33264,0,'byte_0'
'time_3',32293,40,33264,0,29295,'byte_0'
'time_3',40,33264,0,29295,0,'byte_0'
'time_3',33264,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,29295,'byte_0'
'time_4',29295,0,0,29295,32,'byte_0'
'time_4',0,0,29295,32,0,'byte_0'
'time_4',0,29295,32,0,0,'byte_10000'
'time_4',29295,32,0,0,0,'byte_0'
'time_4',32,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,29295,'byte_0'
'time_5',0,0,0,29295,0,'byte_0'
'time_5',0,0,29295,0,0,'byte_0'
'time_6',0,29295,0,0,0,'byte_0'
'time_6',29295,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_500'
'time_7',0,0,0,0,32224,'byte_10000'
'time_7',0,0,0,32224,0,'byte_0'
'time_8',0,0,32224,0,0,'byte_500'
'time_8',0,32224,0,0,10178,'byte_0'
'time_8',32224,0,0,10178,0,'byte_10000'
