@relation dataset_day_14
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',854,0,58635,32308,29412,'byte_10000'
'time_0',0,58635,32308,29412,21468,'byte_10000'
'time_0',58635,32308,29412,21468,68558,'byte_10000'
'time_0',32308,29412,21468,68558,32321,'byte_500'
'time_0',29412,21468,68558,32321,27,'byte_500'
'time_0',21468,68558,32321,27,116,'byte_500'
'time_1',68558,32321,27,116,121,'byte_10000'
'time_1',32321,27,116,121,47087,'byte_10000'
'time_1',27,116,121,47087,24215,'byte_10000'
'time_1',116,121,47087,24215,37806,'byte_500'
'time_1',121,47087,24215,37806,5,'byte_10000'
'time_1',47087,24215,37806,5,32245,'byte_500'
'time_2',24215,37806,5,32245,140,'byte_500'
'time_2',37806,5,32245,140,65,'byte_500'
'time_2',5,32245,140,65,193,'byte_500'
'time_2',32245,140,65,193,106,'byte_10000'
'time_2',140,65,193,106,78522,'byte_0'
'time_2',65,193,106,78522,0,'byte_0'
'time_3',193,106,78522,0,0,'byte_0'
'time_3',106,78522,0,0,0,'byte_0'
'time_3',78522,0,0,0,0,'byte_10000'
'time_3',0,0,0,0,32224,'byte_0'
'time_3',0,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,0,'byte_10000'
'time_4',0,32224,0,0,32218,'byte_0'
'time_4',32224,0,0,32218,0,'byte_10000'
'time_4',0,0,32218,0,27740,'byte_0'
'time_4',0,32218,0,27740,0,'byte_10000'
