@relation dataset_p2p5_2_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',0,10992,10992,-10429,563,2901,3464,-3458,6,'byte_4500'
'time_0',10992,557,563,2901,3464,-3458,6,4021,4027,'byte_500'
'time_0',563,-563,3464,-3458,6,4021,4027,-3980,47,'byte_10000'
'time_0',3464,-41,6,4021,4027,-3980,47,3982,4029,'byte_500'
'time_0',6,-2,4027,-3980,47,3982,4029,-368,3661,'byte_500'
'time_0',4027,-3614,47,3982,4029,-368,3661,-3661,0,'byte_4000'
'time_1',47,4029,4029,-368,3661,-3661,0,3939,3939,'byte_500'
'time_1',4029,-278,3661,-3661,0,3939,3939,-278,3661,'byte_500'
'time_1',3661,-3661,0,3939,3939,-278,3661,-3661,0,'byte_8500'
'time_1',0,3939,3939,-278,3661,-3661,0,16111,16111,'byte_4000'
'time_1',3939,-12450,3661,-3661,0,16111,16111,-5128,10983,'byte_500'
'time_1',3661,-10983,0,16111,16111,-5128,10983,-6954,4029,'byte_500'
'time_2',0,12082,16111,-5128,10983,-6954,4029,-4029,0,'byte_4000'
'time_2',16111,10983,10983,-6954,4029,-4029,0,10987,10987,'byte_500'
'time_2',10983,-6958,4029,-4029,0,10987,10987,-10987,0,'byte_500'
'time_2',4029,0,0,10987,10987,-10987,0,0,0,'byte_500'
'time_2',0,10987,10987,-10987,0,0,0,3661,3661,'byte_8500'
'time_2',10987,-3661,0,0,0,3661,3661,-3661,0,'byte_500'
'time_3',0,0,0,3661,3661,-3661,0,0,0,'byte_4000'
'time_3',0,3661,3661,-3661,0,0,0,8054,8054,'byte_500'
'time_3',3661,-8054,0,0,0,8054,8054,-4393,3661,'byte_8500'
'time_3',0,-3661,0,8054,8054,-4393,3661,-3661,0,'byte_500'
'time_3',0,8054,8054,-4393,3661,-3661,0,0,0,'byte_500'
'time_3',8054,3661,3661,-3661,0,0,0,3661,3661,'byte_500'
'time_4',3661,-3661,0,0,0,3661,3661,-3661,0,'byte_500'
