@relation dataset_day_24_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',777,92818,92818,-34193,58625,-1270,57355,-57150,205,'byte_10000'
'time_0',92818,58420,58625,-1270,57355,-57150,205,-30,175,'byte_500'
'time_0',58625,57180,57355,-57150,205,-30,175,29252,29427,'byte_7000'
'time_0',57355,-29222,205,-30,175,29252,29427,-29254,173,'byte_10000'
'time_0',205,2,175,29252,29427,-29254,173,32093,32266,'byte_10000'
'time_0',175,-2839,29427,-29254,173,32093,32266,33974,66240,'byte_10000'
'time_1',29427,-66067,173,32093,32266,33974,66240,-2530,63710,'byte_500'
'time_1',173,-31444,32266,33974,66240,-2530,63710,-34269,29441,'byte_10000'
'time_1',32266,36799,66240,-2530,63710,-34269,29441,2718,32159,'byte_500'
'time_1',66240,31551,63710,-34269,29441,2718,32159,-32139,20,'byte_500'
'time_1',63710,29421,29441,2718,32159,-32139,20,19522,19542,'byte_500'
'time_1',29441,12617,32159,-32139,20,19522,19542,-7981,11561,'byte_10000'
'time_2',32159,-11541,20,19522,19542,-7981,11561,-11476,85,'byte_500'
'time_2',20,19457,19542,-7981,11561,-11476,85,6791,6876,'byte_500'
'time_2',19542,4685,11561,-11476,85,6791,6876,50085,56961,'byte_10000'
'time_2',11561,-56876,85,6791,6876,50085,56961,-27606,29355,'byte_500'
'time_2',85,-22479,6876,50085,56961,-27606,29355,9228,38583,'byte_500'
'time_2',6876,18378,56961,-27606,29355,9228,38583,-38544,39,'byte_500'
'time_3',56961,29316,29355,9228,38583,-38544,39,29216,29255,'byte_500'
'time_3',29355,9328,38583,-38544,39,29216,29255,-29249,6,'byte_500'
'time_3',38583,33,39,29216,29255,-29249,6,-6,0,'byte_500'
'time_3',39,29255,29255,-29249,6,-6,0,0,0,'byte_500'
'time_3',29255,6,6,-6,0,0,0,32224,32224,'byte_500'
'time_4',6,-32224,0,0,0,32224,32224,-32224,0,'byte_10000'
'time_4',0,0,0,32224,32224,-32224,0,0,0,'byte_500'
'time_4',0,32224,32224,-32224,0,0,0,32224,32224,'byte_500'
'time_4',32224,-32224,0,0,0,32224,32224,-32224,0,'byte_500'
'time_4',0,0,0,32224,32224,-32224,0,0,0,'byte_500'
'time_4',0,32224,32224,-32224,0,0,0,0,0,'byte_500'
'time_5',32224,0,0,0,0,0,0,29,29,'byte_500'
'time_5',0,-29,0,0,0,29,29,-29,0,'byte_500'
'time_5',0,0,0,29,29,-29,0,0,0,'byte_500'
