@relation dataset_day_22
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1228,154529,58597,33353,28340,'byte_0'
'time_0',154529,58597,33353,28340,32342,'byte_0'
'time_0',58597,33353,28340,32342,235,'byte_10000'
'time_0',33353,28340,32342,235,29471,'byte_0'
'time_0',28340,32342,235,29471,76,'byte_0'
'time_0',32342,235,29471,76,59325,'byte_0'
'time_1',235,29471,76,59325,32573,'byte_10000'
'time_1',29471,76,59325,32573,253,'byte_0'
'time_1',76,59325,32573,253,64592,'byte_0'
'time_1',59325,32573,253,64592,46503,'byte_0'
'time_1',32573,253,64592,46503,32257,'byte_0'
'time_1',253,64592,46503,32257,46,'byte_0'
'time_2',64592,46503,32257,46,85,'byte_0'
'time_2',46503,32257,46,85,57,'byte_0'
'time_2',32257,46,85,57,38,'byte_10000'
'time_2',46,85,57,38,87965,'byte_0'
'time_2',85,57,38,87965,0,'byte_0'
'time_2',57,38,87965,0,0,'byte_10000'
'time_3',38,87965,0,0,32224,'byte_0'
'time_3',87965,0,0,32224,0,'byte_0'
'time_3',0,0,32224,0,0,'byte_0'
'time_3',0,32224,0,0,0,'byte_0'
'time_3',32224,0,0,0,0,'byte_0'
'time_4',0,0,0,0,32224,'byte_0'
'time_4',0,0,0,32224,0,'byte_10000'
'time_4',0,0,32224,0,0,'byte_500'
'time_4',0,32224,0,0,0,'byte_10000'
'time_4',32224,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,0,'byte_0'
'time_5',0,0,29295,0,0,'byte_10000'
'time_5',0,29295,0,0,0,'byte_10000'
'time_5',29295,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,0,'byte_10000'
'time_6',0,0,32224,0,0,'byte_0'
'time_6',0,32224,0,0,58578,'byte_0'
'time_6',32224,0,0,58578,0,'byte_10000'
'time_6',0,0,58578,0,0,'byte_10000'
'time_7',0,58578,0,0,0,'byte_10000'
'time_7',58578,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,32218,'byte_0'
'time_8',0,0,0,32218,6,'byte_10000'
'time_8',0,0,32218,6,32218,'byte_10000'
'time_8',0,32218,6,32218,0,'byte_10000'
'time_8',32218,6,32218,0,0,'byte_0'
'time_8',6,32218,0,0,32224,'byte_0'
'time_8',32218,0,0,32224,29289,'byte_10000'
'time_9',0,0,32224,29289,0,'byte_10000'
'time_9',0,32224,29289,0,0,'byte_10000'
'time_9',32224,29289,0,0,32218,'byte_10000'
'time_9',29289,0,0,32218,64442,'byte_500'
'time_9',0,0,32218,64442,15308,'byte_500'
'time_9',0,32218,64442,15308,15379,'byte_10000'
'time_10',32218,64442,15308,15379,0,'byte_500'
'time_10',64442,15308,15379,0,0,'byte_500'
'time_10',15308,15379,0,0,87879,'byte_500'
'time_10',15379,0,0,87879,64474,'byte_500'
'time_10',0,0,87879,64474,32218,'byte_500'
'time_10',0,87879,64474,32218,0,'byte_500'
'time_11',87879,64474,32218,0,32250,'byte_500'
'time_11',64474,32218,0,32250,0,'byte_500'
'time_11',32218,0,32250,0,0,'byte_500'
'time_11',0,32250,0,0,64474,'byte_500'
'time_11',32250,0,0,64474,58596,'byte_500'
'time_12',0,0,64474,58596,32224,'byte_500'
'time_12',0,64474,58596,32224,0,'byte_500'
'time_12',64474,58596,32224,0,0,'byte_500'
'time_12',58596,32224,0,0,87914,'byte_500'
'time_12',32224,0,0,87914,64481,'byte_500'
'time_12',0,0,87914,64481,32218,'byte_500'
'time_13',0,87914,64481,32218,58792,'byte_500'
'time_13',87914,64481,32218,58792,253,'byte_1000'
'time_13',64481,32218,58792,253,46,'byte_1000'
'time_13',32218,58792,253,46,32222,'byte_1500'
'time_13',58792,253,46,32222,222,'byte_500'
'time_13',253,46,32222,222,201,'byte_500'
'time_14',46,32222,222,201,212,'byte_500'
'time_14',32222,222,201,212,116,'byte_500'
'time_14',222,201,212,116,363,'byte_500'
'time_14',201,212,116,363,75,'byte_500'
'time_14',212,116,363,75,391,'byte_500'
'time_14',116,363,75,391,142,'byte_500'
'time_15',363,75,391,142,310,'byte_500'
'time_15',75,391,142,310,302,'byte_1000'
'time_15',391,142,310,302,250,'byte_1000'
'time_15',142,310,302,250,341,'byte_500'
'time_15',310,302,250,341,142,'byte_1000'
'time_16',302,250,341,142,415,'byte_1000'
'time_16',250,341,142,415,464,'byte_1000'
'time_16',341,142,415,464,457,'byte_500'
'time_16',142,415,464,457,489,'byte_1500'
'time_16',415,464,457,489,353,'byte_1000'
'time_16',464,457,489,353,839,'byte_500'
'time_17',457,489,353,839,615,'byte_1500'
'time_17',489,353,839,615,1239,'byte_1000'
'time_17',353,839,615,1239,404,'byte_500'
'time_17',839,615,1239,404,32,'byte_1500'
'time_17',615,1239,404,32,184,'byte_500'
'time_17',1239,404,32,184,382,'byte_1500'
'time_18',404,32,184,382,262,'byte_1000'
'time_18',32,184,382,262,328,'byte_1000'
'time_18',184,382,262,328,12,'byte_1500'
'time_18',382,262,328,12,66,'byte_1500'
'time_18',262,328,12,66,464,'byte_500'
'time_19',328,12,66,464,504,'byte_1000'
'time_19',12,66,464,504,716,'byte_1500'
