@relation dataset_day_25
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1137,36716,26764,162,58633,'byte_500'
'time_0',36716,26764,162,58633,64,'byte_500'
'time_0',26764,162,58633,64,91,'byte_10000'
'time_0',162,58633,64,91,29783,'byte_5000'
'time_0',58633,64,91,29783,4754,'byte_10000'
'time_0',64,91,29783,4754,59735,'byte_500'
'time_1',91,29783,4754,59735,132,'byte_10000'
'time_1',29783,4754,59735,132,58736,'byte_10000'
'time_1',4754,59735,132,58736,9798,'byte_10000'
'time_1',59735,132,58736,9798,79041,'byte_10000'
'time_1',132,58736,9798,79041,32301,'byte_10000'
'time_1',58736,9798,79041,32301,32261,'byte_10000'
'time_2',9798,79041,32301,32261,29295,'byte_0'
'time_2',79041,32301,32261,29295,0,'byte_0'
'time_2',32301,32261,29295,0,0,'byte_10000'
'time_2',32261,29295,0,0,32224,'byte_10000'
'time_2',29295,0,0,32224,32275,'byte_10000'
'time_2',0,0,32224,32275,29295,'byte_0'
'time_3',0,32224,32275,29295,0,'byte_0'
'time_3',32224,32275,29295,0,0,'byte_0'
'time_3',32275,29295,0,0,0,'byte_0'
'time_3',29295,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,58584,'byte_0'
'time_4',0,0,0,58584,0,'byte_0'
'time_4',0,0,58584,0,0,'byte_0'
'time_4',0,58584,0,0,0,'byte_0'
'time_5',58584,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,32224,'byte_0'
'time_5',0,0,0,32224,0,'byte_0'
'time_5',0,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_10000'
'time_6',32224,0,0,0,32224,'byte_0'
'time_6',0,0,0,32224,0,'byte_0'
'time_6',0,0,32224,0,0,'byte_0'
'time_6',0,32224,0,0,0,'byte_10000'
'time_6',32224,0,0,0,58590,'byte_0'
'time_6',0,0,0,58590,0,'byte_0'
'time_7',0,0,58590,0,0,'byte_0'
'time_7',0,58590,0,0,0,'byte_10000'
'time_7',58590,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_0'
