@relation dataset_day_7
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',831,58588,32224,58669,32555,'byte_500'
'time_0',58588,32224,58669,32555,187,'byte_500'
'time_0',32224,58669,32555,187,31818,'byte_10000'
'time_0',58669,32555,187,31818,552,'byte_500'
'time_0',32555,187,31818,552,33964,'byte_500'
'time_0',187,31818,552,33964,10885,'byte_10000'
'time_1',31818,552,33964,10885,0,'byte_0'
'time_1',552,33964,10885,0,206,'byte_0'
'time_1',33964,10885,0,206,58562,'byte_0'
'time_1',10885,0,206,58562,58091,'byte_0'
'time_1',0,206,58562,58091,32300,'byte_0'
'time_1',206,58562,58091,32300,73,'byte_0'
'time_2',58562,58091,32300,73,72,'byte_10000'
'time_2',58091,32300,73,72,117403,'byte_0'
'time_2',32300,73,72,117403,46,'byte_0'
'time_2',73,72,117403,46,266,'byte_500'
'time_2',72,117403,46,266,87666,'byte_0'
'time_2',117403,46,266,87666,0,'byte_0'
'time_3',46,266,87666,0,0,'byte_0'
'time_3',266,87666,0,0,0,'byte_10000'
'time_3',87666,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,0,'byte_10000'
'time_4',0,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,13,'byte_0'
'time_4',29295,0,0,13,0,'byte_0'
'time_4',0,0,13,0,0,'byte_0'
'time_5',0,13,0,0,0,'byte_0'
'time_5',13,0,0,0,32224,'byte_0'
'time_5',0,0,0,32224,0,'byte_0'
'time_5',0,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
'time_6',0,0,0,0,32224,'byte_10000'
'time_6',0,0,0,32224,0,'byte_0'
'time_6',0,0,32224,0,0,'byte_0'
'time_6',0,32224,0,0,0,'byte_0'
'time_6',32224,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_500'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_0'
'time_8',0,0,0,0,29295,'byte_10000'
'time_8',0,0,0,29295,0,'byte_500'
'time_8',0,0,29295,0,0,'byte_10000'
'time_8',0,29295,0,0,0,'byte_0'
'time_8',29295,0,0,0,0,'byte_0'
'time_8',0,0,0,0,26854,'byte_0'
'time_9',0,0,0,26854,32238,'byte_10000'
'time_9',0,0,26854,32238,58590,'byte_500'
'time_9',0,26854,32238,58590,32,'byte_0'
'time_9',26854,32238,58590,32,32192,'byte_10000'
'time_9',32238,58590,32,32192,0,'byte_0'
'time_9',58590,32,32192,0,32224,'byte_10000'
'time_10',32,32192,0,32224,29,'byte_10000'
'time_10',32192,0,32224,29,32224,'byte_10000'
'time_10',0,32224,29,32224,0,'byte_500'
'time_10',32224,29,32224,0,0,'byte_500'
'time_10',29,32224,0,0,0,'byte_10000'
'time_10',32224,0,0,0,64449,'byte_500'
'time_11',0,0,0,64449,29,'byte_10000'
'time_11',0,0,64449,29,0,'byte_10000'
'time_11',0,64449,29,0,32224,'byte_500'
'time_11',64449,29,0,32224,0,'byte_10000'
'time_11',29,0,32224,0,96705,'byte_10000'
'time_12',0,32224,0,96705,58590,'byte_500'
'time_12',32224,0,96705,58590,64442,'byte_500'
'time_12',0,96705,58590,64442,13,'byte_500'
'time_12',96705,58590,64442,13,103,'byte_500'
'time_12',58590,64442,13,103,29326,'byte_500'
'time_12',64442,13,103,29326,154,'byte_500'
'time_13',13,103,29326,154,87688,'byte_500'
'time_13',103,29326,154,87688,34070,'byte_500'
'time_13',29326,154,87688,34070,159,'byte_500'
'time_13',154,87688,34070,159,58435,'byte_500'
'time_13',87688,34070,159,58435,31787,'byte_500'
'time_13',34070,159,58435,31787,370,'byte_500'
'time_14',159,58435,31787,370,45,'byte_500'
'time_14',58435,31787,370,45,56,'byte_1000'
'time_14',31787,370,45,56,226,'byte_1000'
'time_14',370,45,56,226,99,'byte_500'
'time_14',45,56,226,99,299,'byte_500'
'time_15',56,226,99,299,472,'byte_1000'
'time_15',226,99,299,472,186,'byte_500'
'time_15',99,299,472,186,143,'byte_1000'
'time_15',299,472,186,143,283,'byte_1000'
'time_15',472,186,143,283,276,'byte_1000'
'time_15',186,143,283,276,87,'byte_500'
'time_16',143,283,276,87,423,'byte_500'
'time_16',283,276,87,423,621,'byte_1000'
'time_16',276,87,423,621,537,'byte_1000'
'time_16',87,423,621,537,27,'byte_500'
'time_16',423,621,537,27,160,'byte_500'
'time_16',621,537,27,160,898,'byte_1000'
'time_17',537,27,160,898,200,'byte_2000'
'time_17',27,160,898,200,523,'byte_500'
'time_17',160,898,200,523,617,'byte_500'
'time_17',898,200,523,617,504,'byte_500'
'time_17',200,523,617,504,286,'byte_1000'
'time_18',523,617,504,286,213,'byte_1000'
'time_18',617,504,286,213,740,'byte_1500'
'time_18',504,286,213,740,591,'byte_1500'
'time_18',286,213,740,591,50,'byte_1000'
'time_18',213,740,591,50,264,'byte_2000'
'time_18',740,591,50,264,740,'byte_1500'
'time_19',591,50,264,740,1521,'byte_500'
'time_19',50,264,740,1521,392,'byte_500'
'time_19',264,740,1521,392,386,'byte_1000'
'time_19',740,1521,392,386,376,'byte_1500'
'time_19',1521,392,386,376,833,'byte_1000'
'time_20',392,386,376,833,526,'byte_500'
'time_20',386,376,833,526,1326,'byte_500'
'time_20',376,833,526,1326,1155,'byte_1000'
'time_20',833,526,1326,1155,915,'byte_1500'
'time_20',526,1326,1155,915,1791,'byte_1000'
'time_20',1326,1155,915,1791,1197,'byte_1500'
'time_21',1155,915,1791,1197,92,'byte_2000'
'time_21',915,1791,1197,92,430,'byte_1000'
'time_21',1791,1197,92,430,999,'byte_10000'
'time_21',1197,92,430,999,1111,'byte_10000'
'time_21',92,430,999,1111,877,'byte_10000'
'time_22',430,999,1111,877,440,'byte_10000'
'time_22',999,1111,877,440,267,'byte_500'
'time_22',1111,877,440,267,937,'byte_10000'
'time_22',877,440,267,937,1076,'byte_1000'
'time_22',440,267,937,1076,921,'byte_10000'
'time_22',267,937,1076,921,1103,'byte_10000'
'time_23',937,1076,921,1103,1898,'byte_0'
'time_23',1076,921,1103,1898,831,'byte_500'
'time_23',921,1103,1898,831,58588,'byte_10000'
'time_23',1103,1898,831,58588,32224,'byte_10000'
'time_23',1898,831,58588,32224,58669,'byte_10000'
