@relation dataset_day_12_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',423,74843,74843,-16159,58684,-26316,32368,-32243,125,'byte_10000'
'time_0',74843,58559,58684,-26316,32368,-32243,125,58685,58810,'byte_500'
'time_0',58684,-26442,32368,-32243,125,58685,58810,-10092,48718,'byte_10000'
'time_0',32368,-48593,125,58685,58810,-10092,48718,-324,48394,'byte_10000'
'time_0',125,10416,58810,-10092,48718,-324,48394,10451,58845,'byte_10000'
'time_0',58810,-10127,48718,-324,48394,10451,58845,-26266,32579,'byte_10000'
'time_1',48718,15815,48394,10451,58845,-26266,32579,-32576,3,'byte_10000'
'time_1',48394,58842,58845,-26266,32579,-32576,3,415,418,'byte_500'
'time_1',58845,32161,32579,-32576,3,415,418,36111,36529,'byte_7500'
'time_1',32579,-36526,3,415,418,36111,36529,-36056,473,'byte_500'
'time_1',3,-55,418,36111,36529,-36056,473,80557,81030,'byte_10000'
'time_1',418,-44501,36529,-36056,473,80557,81030,-17126,63904,'byte_500'
'time_2',36529,-63431,473,80557,81030,-17126,63904,-63904,0,'byte_500'
'time_2',473,81030,81030,-17126,63904,-63904,0,66015,66015,'byte_10000'
'time_2',81030,-2111,63904,-63904,0,66015,66015,-1355,64660,'byte_10000'
'time_2',63904,-64660,0,66015,66015,-1355,64660,-35211,29449,'byte_500'
'time_2',0,36566,66015,-1355,64660,-35211,29449,-16344,13105,'byte_500'
'time_2',66015,51555,64660,-35211,29449,-16344,13105,37495,50600,'byte_500'
'time_3',64660,-21151,29449,-16344,13105,37495,50600,-50600,0,'byte_500'
'time_3',29449,13105,13105,37495,50600,-50600,0,7150,7150,'byte_500'
'time_3',13105,43450,50600,-50600,0,7150,7150,-7150,0,'byte_500'
'time_3',50600,0,0,7150,7150,-7150,0,29295,29295,'byte_500'
'time_3',0,-22145,7150,-7150,0,29295,29295,-29295,0,'byte_500'
'time_3',7150,0,0,29295,29295,-29295,0,32,32,'byte_500'
'time_4',0,29263,29295,-29295,0,32,32,29263,29295,'byte_500'
'time_4',29295,-29295,0,32,32,29263,29295,2929,32224,'byte_500'
'time_4',0,-32192,32,29263,29295,2929,32224,-32224,0,'byte_500'
'time_4',32,29295,29295,2929,32224,-32224,0,0,0,'byte_500'
'time_4',29295,32224,32224,-32224,0,0,0,0,0,'byte_500'
'time_5',32224,0,0,0,0,0,0,32,32,'byte_500'
'time_5',0,-32,0,0,0,32,32,-32,0,'byte_10000'
'time_5',0,0,0,32,32,-32,0,0,0,'byte_500'
'time_5',0,32,32,-32,0,0,0,0,0,'byte_500'
'time_5',32,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,0,0,32224,32224,'byte_10000'
'time_7',0,-32224,0,0,0,32224,32224,-32224,0,'byte_10000'
'time_7',0,0,0,32224,32224,-32224,0,0,0,'byte_10000'
'time_7',0,32224,32224,-32224,0,0,0,64449,64449,'byte_500'
'time_7',32224,-64449,0,0,0,64449,64449,-32193,32256,'byte_10000'
'time_7',0,-32256,0,64449,64449,-32193,32256,-32256,0,'byte_10000'
'time_8',0,64449,64449,-32193,32256,-32256,0,0,0,'byte_500'
'time_8',64449,32256,32256,-32256,0,0,0,29307,29307,'byte_10000'
'time_8',32256,-29307,0,0,0,29307,29307,2891,32198,'byte_10000'
'time_8',0,-32198,0,29307,29307,2891,32198,53,32251,'byte_500'
'time_8',0,-2944,29307,2891,32198,53,32251,-2956,29295,'byte_10000'
'time_8',29307,2903,32198,53,32251,-2956,29295,2929,32224,'byte_500'
'time_9',32198,27,32251,-2956,29295,2929,32224,-2929,29295,'byte_500'
