@relation dataset_day_6
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',401,457693,247190,626584,646630,'byte_10000'
'time_0',457693,247190,626584,646630,476765,'byte_10000'
'time_0',247190,626584,646630,476765,58428,'byte_10000'
'time_0',626584,646630,476765,58428,67696,'byte_10000'
'time_0',646630,476765,58428,67696,422673,'byte_10000'
'time_0',476765,58428,67696,422673,335474,'byte_10000'
'time_1',58428,67696,422673,335474,211790,'byte_10000'
'time_1',67696,422673,335474,211790,56054,'byte_500'
'time_1',422673,335474,211790,56054,487667,'byte_10000'
'time_1',335474,211790,56054,487667,59992,'byte_0'
'time_1',211790,56054,487667,59992,90364,'byte_10000'
'time_1',56054,487667,59992,90364,34250,'byte_10000'
'time_2',487667,59992,90364,34250,421298,'byte_0'
'time_2',59992,90364,34250,421298,202750,'byte_500'
'time_2',90364,34250,421298,202750,593135,'byte_10000'
'time_2',34250,421298,202750,593135,226308,'byte_500'
'time_2',421298,202750,593135,226308,190814,'byte_10000'
'time_3',202750,593135,226308,190814,14601,'byte_10000'
'time_3',593135,226308,190814,14601,203828,'byte_500'
'time_3',226308,190814,14601,203828,1414,'byte_10000'
'time_3',190814,14601,203828,1414,193399,'byte_0'
'time_3',14601,203828,1414,193399,146516,'byte_500'
'time_3',203828,1414,193399,146516,146662,'byte_10000'
'time_4',1414,193399,146516,146662,117242,'byte_10000'
'time_4',193399,146516,146662,117242,128190,'byte_500'
'time_4',146516,146662,117242,128190,32955,'byte_10000'
'time_4',146662,117242,128190,32955,63727,'byte_500'
'time_4',117242,128190,32955,63727,26589,'byte_10000'
'time_4',128190,32955,63727,26589,6,'byte_10000'
'time_5',32955,63727,26589,6,96689,'byte_10000'
'time_5',63727,26589,6,96689,0,'byte_10000'
'time_5',26589,6,96689,0,58603,'byte_10000'
'time_5',6,96689,0,58603,32232,'byte_10000'
'time_5',96689,0,58603,32232,0,'byte_10000'
'time_5',0,58603,32232,0,13,'byte_10000'
'time_6',58603,32232,0,13,32225,'byte_10000'
'time_6',32232,0,13,32225,18,'byte_10000'
'time_6',0,13,32225,18,32225,'byte_10000'
'time_6',13,32225,18,32225,64470,'byte_10000'
'time_6',32225,18,32225,64470,13,'byte_10000'
'time_6',18,32225,64470,13,96695,'byte_10000'
'time_7',32225,64470,13,96695,0,'byte_10000'
'time_7',64470,13,96695,0,13,'byte_10000'
'time_7',13,96695,0,13,110446,'byte_10000'
'time_7',96695,0,13,110446,16789,'byte_3500'
'time_7',0,13,110446,16789,28,'byte_10000'
'time_8',13,110446,16789,28,225637,'byte_10000'
'time_8',110446,16789,28,225637,7,'byte_10000'
'time_8',16789,28,225637,7,225625,'byte_10000'
'time_8',28,225637,7,225625,87940,'byte_10000'
'time_8',225637,7,225625,87940,309948,'byte_10000'
'time_8',7,225625,87940,309948,290114,'byte_10000'
'time_9',225625,87940,309948,290114,29368,'byte_10000'
