@relation dataset_day_21
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',573,161126,58590,32224,37,'byte_10000'
'time_0',161126,58590,32224,37,17644,'byte_10000'
'time_0',58590,32224,37,17644,13317,'byte_500'
'time_0',32224,37,17644,13317,29315,'byte_10000'
'time_0',37,17644,13317,29315,32441,'byte_2000'
'time_0',17644,13317,29315,32441,475,'byte_500'
'time_1',13317,29315,32441,475,96420,'byte_10000'
'time_1',29315,32441,475,96420,26724,'byte_10000'
'time_1',32441,475,96420,26724,244,'byte_0'
'time_1',475,96420,26724,244,96673,'byte_10000'
'time_1',96420,26724,244,96673,1711,'byte_0'
'time_1',26724,244,96673,1711,164,'byte_500'
'time_2',244,96673,1711,164,73316,'byte_10000'
'time_2',96673,1711,164,73316,20313,'byte_0'
'time_2',1711,164,73316,20313,0,'byte_0'
'time_2',164,73316,20313,0,29295,'byte_10000'
'time_2',73316,20313,0,29295,0,'byte_10000'
'time_2',20313,0,29295,0,88,'byte_0'
'time_3',0,29295,0,88,64454,'byte_0'
'time_3',29295,0,88,64454,0,'byte_10000'
'time_3',0,88,64454,0,0,'byte_0'
'time_3',88,64454,0,0,32224,'byte_10000'
'time_3',64454,0,0,32224,28648,'byte_0'
'time_4',0,0,32224,28648,0,'byte_0'
'time_4',0,32224,28648,0,0,'byte_0'
'time_4',32224,28648,0,0,32224,'byte_0'
'time_4',28648,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,64449,'byte_0'
'time_4',0,32224,0,64449,0,'byte_0'
'time_5',32224,0,64449,0,0,'byte_0'
'time_5',0,64449,0,0,0,'byte_0'
'time_5',64449,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_0'
'time_7',0,0,32224,0,0,'byte_0'
'time_7',0,32224,0,0,29295,'byte_10000'
'time_7',32224,0,0,29295,0,'byte_0'
'time_7',0,0,29295,0,0,'byte_0'
'time_7',0,29295,0,0,0,'byte_10000'
'time_8',29295,0,0,0,0,'byte_0'
'time_8',0,0,0,0,0,'byte_10000'
'time_8',0,0,0,0,32224,'byte_0'
'time_8',0,0,0,32224,0,'byte_10000'
'time_8',0,0,32224,0,0,'byte_500'
'time_9',0,32224,0,0,27128,'byte_0'
'time_9',32224,0,0,27128,0,'byte_0'
'time_9',0,0,27128,0,64449,'byte_0'
'time_9',0,27128,0,64449,0,'byte_10000'
'time_9',27128,0,64449,0,32224,'byte_0'
'time_9',0,64449,0,32224,29,'byte_500'
'time_10',64449,0,32224,29,0,'byte_0'
'time_10',0,32224,29,0,0,'byte_10000'
'time_10',32224,29,0,0,0,'byte_10000'
'time_10',29,0,0,0,29295,'byte_0'
'time_10',0,0,0,29295,0,'byte_10000'
'time_10',0,0,29295,0,24,'byte_10000'
