@relation dataset_day_8
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1068,0,68036,77714,6580,'byte_10000'
'time_0',0,68036,77714,6580,59040,'byte_10000'
'time_0',68036,77714,6580,59040,29418,'byte_8500'
'time_0',77714,6580,59040,29418,146,'byte_0'
'time_0',6580,59040,29418,146,13182,'byte_10000'
'time_0',59040,29418,146,13182,200,'byte_10000'
'time_1',29418,146,13182,200,58614,'byte_0'
'time_1',146,13182,200,58614,55739,'byte_10000'
'time_1',13182,200,58614,55739,82,'byte_10000'
'time_1',200,58614,55739,82,32234,'byte_0'
'time_1',58614,55739,82,32234,49623,'byte_0'
'time_1',55739,82,32234,49623,29357,'byte_0'
'time_2',82,32234,49623,29357,23212,'byte_10000'
'time_2',32234,49623,29357,23212,8339,'byte_0'
'time_2',49623,29357,23212,8339,0,'byte_0'
'time_2',29357,23212,8339,0,29376,'byte_0'
'time_2',23212,8339,0,29376,32276,'byte_500'
'time_3',8339,0,29376,32276,0,'byte_0'
'time_3',0,29376,32276,0,32224,'byte_0'
'time_3',29376,32276,0,32224,29307,'byte_0'
'time_3',32276,0,32224,29307,0,'byte_0'
'time_3',0,32224,29307,0,0,'byte_0'
'time_3',32224,29307,0,0,0,'byte_0'
'time_4',29307,0,0,0,32224,'byte_0'
'time_4',0,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,0,'byte_0'
'time_4',0,32224,0,0,0,'byte_0'
'time_4',32224,0,0,0,29,'byte_0'
'time_4',0,0,0,29,0,'byte_0'
'time_5',0,0,29,0,0,'byte_0'
