@relation dataset_day_23
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',32,33669,28011,32457,79,'byte_500'
'time_0',33669,28011,32457,79,86738,'byte_500'
'time_0',28011,32457,79,86738,55246,'byte_10000'
'time_0',32457,79,86738,55246,32280,'byte_500'
'time_0',79,86738,55246,32280,193,'byte_10000'
'time_0',86738,55246,32280,193,87053,'byte_10000'
'time_1',55246,32280,193,87053,29433,'byte_10000'
'time_1',32280,193,87053,29433,22,'byte_0'
'time_1',193,87053,29433,22,61,'byte_500'
'time_1',87053,29433,22,61,37756,'byte_10000'
'time_1',29433,22,61,37756,39,'byte_500'
'time_1',22,61,37756,39,58,'byte_500'
'time_2',61,37756,39,58,39,'byte_0'
'time_2',37756,39,58,39,64507,'byte_10000'
'time_2',39,58,39,64507,198,'byte_0'
'time_2',58,39,64507,198,32192,'byte_10000'
'time_2',39,64507,198,32192,25121,'byte_0'
'time_2',64507,198,32192,25121,32258,'byte_10000'
'time_3',198,32192,25121,32258,0,'byte_0'
'time_3',32192,25121,32258,0,128,'byte_0'
'time_3',25121,32258,0,128,32910,'byte_0'
'time_3',32258,0,128,32910,6,'byte_0'
'time_3',0,128,32910,6,26,'byte_0'
'time_4',128,32910,6,26,0,'byte_0'
'time_4',32910,6,26,0,32224,'byte_0'
'time_4',6,26,0,32224,0,'byte_10000'
'time_4',26,0,32224,0,58578,'byte_0'
'time_4',0,32224,0,58578,0,'byte_0'
'time_4',32224,0,58578,0,32224,'byte_0'
'time_5',0,58578,0,32224,0,'byte_0'
'time_5',58578,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,32218,'byte_10000'
'time_6',0,0,0,32218,0,'byte_10000'
'time_6',0,0,32218,0,0,'byte_0'
'time_6',0,32218,0,0,0,'byte_10000'
'time_6',32218,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,64449,'byte_0'
'time_7',0,0,0,64449,0,'byte_500'
'time_8',0,0,64449,0,0,'byte_0'
'time_8',0,64449,0,0,32224,'byte_10000'
'time_8',64449,0,0,32224,29289,'byte_0'
'time_8',0,0,32224,29289,0,'byte_10000'
'time_8',0,32224,29289,0,29289,'byte_10000'
'time_8',32224,29289,0,29289,47247,'byte_0'
'time_9',29289,0,29289,47247,63698,'byte_10000'
'time_9',0,29289,47247,63698,0,'byte_10000'
'time_9',29289,47247,63698,0,9875,'byte_10000'
'time_9',47247,63698,0,9875,0,'byte_10000'
'time_9',63698,0,9875,0,32,'byte_500'
'time_9',0,9875,0,32,0,'byte_500'
'time_10',9875,0,32,0,29289,'byte_10000'
'time_10',0,32,0,29289,0,'byte_500'
'time_10',32,0,29289,0,29289,'byte_10000'
'time_10',0,29289,0,29289,32250,'byte_10000'
'time_10',29289,0,29289,32250,0,'byte_10000'
'time_10',0,29289,32250,0,32250,'byte_500'
'time_11',29289,32250,0,32250,29260,'byte_10000'
'time_11',32250,0,32250,29260,32263,'byte_10000'
'time_11',0,32250,29260,32263,64442,'byte_4000'
'time_11',32250,29260,32263,64442,35,'byte_500'
'time_11',29260,32263,64442,35,32,'byte_10000'
'time_11',32263,64442,35,32,58549,'byte_500'
'time_12',64442,35,32,58549,70,'byte_500'
'time_12',35,32,58549,70,29283,'byte_500'
'time_12',32,58549,70,29283,32303,'byte_500'
'time_12',58549,70,29283,32303,66181,'byte_500'
'time_12',70,29283,32303,66181,20,'byte_1000'
'time_13',29283,32303,66181,20,64674,'byte_500'
'time_13',32303,66181,20,64674,25886,'byte_1000'
'time_13',66181,20,64674,25886,3924,'byte_500'
'time_13',20,64674,25886,3924,24,'byte_500'
'time_13',64674,25886,3924,24,32154,'byte_500'
'time_13',25886,3924,24,32154,209,'byte_500'
'time_14',3924,24,32154,209,427,'byte_500'
'time_14',24,32154,209,427,433,'byte_500'
'time_14',32154,209,427,433,89,'byte_500'
'time_14',209,427,433,89,137,'byte_500'
'time_14',427,433,89,137,628,'byte_500'
'time_14',433,89,137,628,57,'byte_500'
'time_15',89,137,628,57,539,'byte_500'
'time_15',137,628,57,539,433,'byte_500'
'time_15',628,57,539,433,366,'byte_1000'
'time_15',57,539,433,366,400,'byte_500'
'time_15',539,433,366,400,176,'byte_1000'
'time_16',433,366,400,176,355,'byte_500'
'time_16',366,400,176,355,176,'byte_1000'
'time_16',400,176,355,176,213,'byte_500'
'time_16',176,355,176,213,438,'byte_500'
'time_16',355,176,213,438,366,'byte_1000'
'time_16',176,213,438,366,332,'byte_1000'
'time_17',213,438,366,332,30,'byte_500'
'time_17',438,366,332,30,267,'byte_500'
'time_17',366,332,30,267,769,'byte_500'
'time_17',332,30,267,769,477,'byte_1000'
'time_17',30,267,769,477,822,'byte_500'
'time_17',267,769,477,822,199,'byte_500'
'time_18',769,477,822,199,655,'byte_500'
'time_18',477,822,199,655,261,'byte_500'
'time_18',822,199,655,261,397,'byte_1000'
'time_18',199,655,261,397,871,'byte_500'
'time_18',655,261,397,871,543,'byte_500'
'time_19',261,397,871,543,96,'byte_500'
'time_19',397,871,543,96,244,'byte_1000'
'time_19',871,543,96,244,202,'byte_2000'
'time_19',543,96,244,202,621,'byte_1000'
'time_19',96,244,202,621,98,'byte_500'
'time_19',244,202,621,98,12,'byte_1000'
'time_20',202,621,98,12,40,'byte_1500'
'time_20',621,98,12,40,193,'byte_1000'
'time_20',98,12,40,193,852,'byte_1000'
'time_20',12,40,193,852,121,'byte_1000'
'time_20',40,193,852,121,57,'byte_1500'
'time_21',193,852,121,57,197,'byte_1500'
'time_21',852,121,57,197,790,'byte_500'
'time_21',121,57,197,790,1557,'byte_10000'
'time_21',57,197,790,1557,950,'byte_10000'
'time_21',197,790,1557,950,64,'byte_10000'
'time_21',790,1557,950,64,722,'byte_500'
'time_22',1557,950,64,722,1028,'byte_10000'
'time_22',950,64,722,1028,886,'byte_10000'
'time_22',64,722,1028,886,840,'byte_10000'
'time_22',722,1028,886,840,517,'byte_500'
'time_22',1028,886,840,517,1406,'byte_10000'
'time_23',886,840,517,1406,1024,'byte_10000'
'time_23',840,517,1406,1024,32,'byte_500'
'time_23',517,1406,1024,32,33669,'byte_500'
'time_23',1406,1024,32,33669,28011,'byte_10000'
'time_23',1024,32,33669,28011,32457,'byte_500'
