@relation dataset_day_1
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',15694,568386,55841,443355,36946,'byte_500'
'time_0',568386,55841,443355,36946,458197,'byte_10000'
'time_0',55841,443355,36946,458197,390258,'byte_10000'
'time_0',443355,36946,458197,390258,190058,'byte_3000'
'time_0',36946,458197,390258,190058,411929,'byte_10000'
'time_0',458197,390258,190058,411929,223264,'byte_10000'
'time_1',390258,190058,411929,223264,18153,'byte_10000'
'time_1',190058,411929,223264,18153,638806,'byte_10000'
'time_1',411929,223264,18153,638806,15640,'byte_10000'
'time_1',223264,18153,638806,15640,585972,'byte_10000'
'time_1',18153,638806,15640,585972,3410,'byte_10000'
'time_1',638806,15640,585972,3410,527878,'byte_10000'
'time_2',15640,585972,3410,527878,85280,'byte_10000'
'time_2',585972,3410,527878,85280,596911,'byte_500'
'time_2',3410,527878,85280,596911,646210,'byte_0'
'time_2',527878,85280,596911,646210,560464,'byte_10000'
'time_2',85280,596911,646210,560464,263710,'byte_10000'
'time_2',596911,646210,560464,263710,277992,'byte_10000'
'time_3',646210,560464,263710,277992,10340,'byte_500'
'time_3',560464,263710,277992,10340,225677,'byte_10000'
'time_3',263710,277992,10340,225677,146516,'byte_10000'
'time_3',277992,10340,225677,146516,7,'byte_10000'
'time_3',10340,225677,146516,7,161146,'byte_10000'
'time_4',225677,146516,7,161146,117208,'byte_9500'
'time_4',146516,7,161146,117208,2607,'byte_10000'
'time_4',7,161146,117208,2607,117195,'byte_10000'
'time_4',161146,117208,2607,117195,64472,'byte_10000'
'time_4',117208,2607,117195,64472,32217,'byte_10000'
'time_4',2607,117195,64472,32217,74726,'byte_10000'
'time_5',117195,64472,32217,74726,64478,'byte_10000'
'time_5',64472,32217,74726,64478,32210,'byte_10000'
'time_5',32217,74726,64478,32210,29302,'byte_10000'
'time_5',74726,64478,32210,29302,32232,'byte_5500'
'time_5',64478,32210,29302,32232,29296,'byte_10000'
'time_5',32210,29302,32232,29296,7,'byte_10000'
'time_6',29302,32232,29296,7,0,'byte_10000'
'time_6',32232,29296,7,0,29296,'byte_10000'
'time_6',29296,7,0,29296,32245,'byte_10000'
'time_6',7,0,29296,32245,29296,'byte_10000'
'time_6',0,29296,32245,29296,15,'byte_10000'
'time_6',29296,32245,29296,15,64478,'byte_10000'
'time_7',32245,29296,15,64478,29282,'byte_10000'
'time_7',29296,15,64478,29282,64472,'byte_10000'
'time_7',15,64478,29282,64472,183107,'byte_10000'
'time_7',64478,29282,64472,183107,9343,'byte_10000'
'time_7',29282,64472,183107,9343,227639,'byte_10000'
'time_8',64472,183107,9343,227639,11539,'byte_10000'
'time_8',183107,9343,227639,11539,13968,'byte_10000'
'time_8',9343,227639,11539,13968,225656,'byte_10000'
'time_8',227639,11539,13968,225656,87876,'byte_10000'
'time_8',11539,13968,225656,87876,257871,'byte_10000'
'time_8',13968,225656,87876,257871,62986,'byte_10000'
'time_9',225656,87876,257871,62986,281759,'byte_10000'
'time_9',87876,257871,62986,281759,5464,'byte_10000'
'time_9',257871,62986,281759,5464,263730,'byte_10000'
'time_9',62986,281759,5464,263730,85514,'byte_10000'
'time_9',281759,5464,263730,85514,10178,'byte_10000'
'time_9',5464,263730,85514,10178,294534,'byte_10000'
'time_10',263730,85514,10178,294534,92268,'byte_10000'
'time_10',85514,10178,294534,92268,323614,'byte_5000'
'time_10',10178,294534,92268,323614,74073,'byte_1000'
'time_10',294534,92268,323614,74073,49849,'byte_2000'
'time_10',92268,323614,74073,49849,381721,'byte_1500'
'time_10',323614,74073,49849,381721,108028,'byte_7000'
'time_11',74073,49849,381721,108028,438178,'byte_7000'
'time_11',49849,381721,108028,438178,425224,'byte_2000'
'time_11',381721,108028,438178,425224,184000,'byte_7000'
'time_11',108028,438178,425224,184000,645614,'byte_1000'
'time_11',438178,425224,184000,645614,24403,'byte_1000'
'time_12',425224,184000,645614,24403,22030,'byte_1000'
'time_12',184000,645614,24403,22030,624305,'byte_8000'
'time_12',645614,24403,22030,624305,21535,'byte_1000'
'time_12',24403,22030,624305,21535,666964,'byte_3000'
'time_12',22030,624305,21535,666964,25314,'byte_1500'
'time_12',624305,21535,666964,25314,586236,'byte_10000'
'time_13',21535,666964,25314,586236,483289,'byte_3000'
'time_13',666964,25314,586236,483289,115713,'byte_1500'
'time_13',25314,586236,483289,115713,20238,'byte_10000'
'time_13',586236,483289,115713,20238,658044,'byte_1500'
'time_13',483289,115713,20238,658044,295770,'byte_1500'
'time_13',115713,20238,658044,295770,4837,'byte_10000'
'time_14',20238,658044,295770,4837,728,'byte_10000'
'time_14',658044,295770,4837,728,1536,'byte_5500'
'time_14',295770,4837,728,1536,1022,'byte_10000'
'time_14',4837,728,1536,1022,6601,'byte_2000'
'time_14',728,1536,1022,6601,6851,'byte_10000'
'time_14',1536,1022,6601,6851,1851,'byte_10000'
'time_15',1022,6601,6851,1851,6750,'byte_5000'
'time_15',6601,6851,1851,6750,674,'byte_10000'
'time_15',6851,1851,6750,674,663,'byte_2500'
'time_15',1851,6750,674,663,578,'byte_10000'
'time_15',6750,674,663,578,7749,'byte_10000'
'time_16',674,663,578,7749,895,'byte_3000'
'time_16',663,578,7749,895,2641,'byte_10000'
'time_16',578,7749,895,2641,1149,'byte_1500'
'time_16',7749,895,2641,1149,10522,'byte_10000'
'time_16',895,2641,1149,10522,2531,'byte_500'
'time_16',2641,1149,10522,2531,1069,'byte_3500'
'time_17',1149,10522,2531,1069,12303,'byte_500'
'time_17',10522,2531,1069,12303,1004,'byte_500'
'time_17',2531,1069,12303,1004,1158,'byte_10000'
'time_17',1069,12303,1004,1158,13860,'byte_500'
'time_17',12303,1004,1158,13860,12420,'byte_2000'
'time_17',1004,1158,13860,12420,5388,'byte_1000'
'time_18',1158,13860,12420,5388,13874,'byte_1000'
'time_18',13860,12420,5388,13874,1906,'byte_10000'
'time_18',12420,5388,13874,1906,11438,'byte_10000'
'time_18',5388,13874,1906,11438,12133,'byte_2500'
'time_18',13874,1906,11438,12133,4507,'byte_10000'
'time_19',1906,11438,12133,4507,12711,'byte_5000'
'time_19',11438,12133,4507,12711,2230,'byte_10000'
'time_19',12133,4507,12711,2230,14435,'byte_10000'
'time_19',4507,12711,2230,14435,15312,'byte_10000'
'time_19',12711,2230,14435,15312,2885,'byte_10000'
'time_19',2230,14435,15312,2885,14877,'byte_10000'
'time_20',14435,15312,2885,14877,1400,'byte_10000'
'time_20',15312,2885,14877,1400,13419,'byte_10000'
'time_20',2885,14877,1400,13419,211,'byte_10000'
'time_20',14877,1400,13419,211,3312,'byte_10000'
'time_20',1400,13419,211,3312,38,'byte_10000'
'time_21',13419,211,3312,38,428,'byte_10000'
'time_21',211,3312,38,428,12993,'byte_10000'
'time_21',3312,38,428,12993,265,'byte_10000'
'time_21',38,428,12993,265,1823,'byte_10000'
'time_21',428,12993,265,1823,846,'byte_10000'
'time_21',12993,265,1823,846,807,'byte_3500'
'time_22',265,1823,846,807,16030,'byte_10000'
'time_22',1823,846,807,16030,15105,'byte_10000'
'time_22',846,807,16030,15105,2371,'byte_10000'
'time_22',807,16030,15105,2371,13882,'byte_10000'
'time_22',16030,15105,2371,13882,4668,'byte_10000'
'time_23',15105,2371,13882,4668,17734,'byte_10000'
'time_23',2371,13882,4668,17734,15694,'byte_10000'
'time_23',13882,4668,17734,15694,568386,'byte_10000'
'time_23',4668,17734,15694,568386,55841,'byte_10000'
'time_23',17734,15694,568386,55841,443355,'byte_10000'

'time_0',20575,231251,441468,566002,15436,'byte_10000'
'time_0',231251,441468,566002,15436,17032,'byte_10000'
'time_0',441468,566002,15436,17032,481135,'byte_10000'
'time_0',566002,15436,17032,481135,68947,'byte_10000'
'time_0',15436,17032,481135,68947,102577,'byte_10000'
'time_0',17032,481135,68947,102577,590909,'byte_10000'
'time_1',481135,68947,102577,590909,579425,'byte_10000'
'time_1',68947,102577,590909,579425,505555,'byte_10000'
'time_1',102577,590909,579425,505555,101801,'byte_500'
'time_1',590909,579425,505555,101801,324592,'byte_10000'
'time_1',579425,505555,101801,324592,65420,'byte_10000'
'time_1',505555,101801,324592,65420,229379,'byte_10000'
'time_2',101801,324592,65420,229379,485742,'byte_10000'
'time_2',324592,65420,229379,485742,357432,'byte_10000'
'time_2',65420,229379,485742,357432,105558,'byte_500'
'time_2',229379,485742,357432,105558,177223,'byte_10000'
'time_2',485742,357432,105558,177223,262850,'byte_0'
'time_2',357432,105558,177223,262850,54535,'byte_10000'
'time_3',105558,177223,262850,54535,161482,'byte_10000'
'time_3',177223,262850,54535,161482,117603,'byte_10000'
'time_3',262850,54535,161482,117603,117208,'byte_5500'
'time_3',54535,161482,117603,117208,32247,'byte_10000'
'time_3',161482,117603,117208,32247,161174,'byte_10000'
'time_4',117603,117208,32247,161174,117525,'byte_10000'
'time_4',117208,32247,161174,117525,17371,'byte_10000'
'time_4',32247,161174,117525,17371,9911,'byte_10000'
'time_4',161174,117525,17371,9911,64464,'byte_10000'
'time_4',117525,17371,9911,64464,32247,'byte_10000'
'time_4',17371,9911,64464,32247,29288,'byte_10000'
'time_5',9911,64464,32247,29288,15,'byte_10000'
'time_5',64464,32247,29288,15,58603,'byte_4500'
'time_5',32247,29288,15,58603,21059,'byte_10000'
'time_5',29288,15,58603,21059,32232,'byte_10000'
'time_5',15,58603,21059,32232,29302,'byte_10000'
'time_5',58603,21059,32232,29302,32232,'byte_10000'
'time_6',21059,32232,29302,32232,13,'byte_10000'
'time_6',32232,29302,32232,13,29302,'byte_10000'
'time_6',29302,32232,13,29302,0,'byte_10000'
'time_6',32232,13,29302,0,29338,'byte_10000'
'time_6',13,29302,0,29338,32186,'byte_10000'
'time_6',29302,0,29338,32186,65262,'byte_10000'
'time_7',0,29338,32186,65262,5481,'byte_10000'
'time_7',29338,32186,65262,5481,25397,'byte_10000'
'time_7',32186,65262,5481,25397,40567,'byte_10000'
'time_7',65262,5481,25397,40567,109655,'byte_10000'
'time_7',5481,25397,40567,109655,225652,'byte_10000'
'time_7',25397,40567,109655,225652,29311,'byte_10000'
'time_8',40567,109655,225652,29311,225667,'byte_10000'
'time_8',109655,225652,29311,225667,205131,'byte_10000'
'time_8',225652,29311,225667,205131,32240,'byte_10000'
'time_8',29311,225667,205131,32240,29289,'byte_10000'
'time_8',225667,205131,32240,29289,4403,'byte_10000'
'time_9',205131,32240,29289,4403,291582,'byte_10000'
'time_9',32240,29289,4403,291582,13114,'byte_10000'
'time_9',29289,4403,291582,13114,11230,'byte_10000'
'time_9',4403,291582,13114,11230,64492,'byte_10000'
'time_9',291582,13114,11230,64492,386752,'byte_10000'
'time_9',13114,11230,64492,386752,350004,'byte_10000'
'time_10',11230,64492,386752,350004,368666,'byte_10000'
'time_10',64492,386752,350004,368666,331547,'byte_10000'
'time_10',386752,350004,368666,331547,22088,'byte_5000'
'time_10',350004,368666,331547,22088,63722,'byte_1500'
'time_10',368666,331547,22088,63722,387143,'byte_1500'
'time_10',331547,22088,63722,387143,420505,'byte_500'
'time_11',22088,63722,387143,420505,16426,'byte_6000'
'time_11',63722,387143,420505,16426,431031,'byte_2500'
'time_11',387143,420505,16426,431031,93015,'byte_7500'
'time_11',420505,16426,431031,93015,151844,'byte_1500'
'time_11',16426,431031,93015,151844,523454,'byte_2000'
'time_12',431031,93015,151844,523454,116985,'byte_9000'
'time_12',93015,151844,523454,116985,20934,'byte_500'
'time_12',151844,523454,116985,20934,607387,'byte_1500'
'time_12',523454,116985,20934,607387,594101,'byte_10000'
'time_12',116985,20934,607387,594101,527712,'byte_1500'
'time_12',20934,607387,594101,527712,76271,'byte_10000'
'time_13',607387,594101,527712,76271,574067,'byte_3000'
'time_13',594101,527712,76271,574067,625242,'byte_500'
'time_13',527712,76271,574067,625242,47072,'byte_500'
'time_13',76271,574067,625242,47072,632615,'byte_500'
'time_13',574067,625242,47072,632615,496203,'byte_10000'
'time_13',625242,47072,632615,496203,275995,'byte_1000'
'time_14',47072,632615,496203,275995,4546,'byte_10000'
'time_14',632615,496203,275995,4546,1083,'byte_10000'
'time_14',496203,275995,4546,1083,1196,'byte_5500'
'time_14',275995,4546,1083,1196,245,'byte_10000'
'time_14',4546,1083,1196,245,5587,'byte_3500'
