@relation dataset_day_1_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',595,29311,29311,67388,96699,-38060,58639,-58311,328,'byte_500'
'time_0',29311,96371,96699,-38060,58639,-58311,328,57888,58216,'byte_500'
'time_0',96699,423,58639,-58311,328,57888,58216,-58135,81,'byte_10000'
'time_0',58639,247,328,57888,58216,-58135,81,59042,59123,'byte_500'
'time_0',328,-907,58216,-58135,81,59042,59123,-28883,30240,'byte_500'
'time_0',58216,-30159,81,59042,59123,-28883,30240,33558,63798,'byte_500'
'time_1',81,-4675,59123,-28883,30240,33558,63798,-5024,58774,'byte_500'
'time_1',59123,-28534,30240,33558,63798,-5024,58774,-58774,0,'byte_10000'
'time_1',30240,63798,63798,-5024,58774,-58774,0,29295,29295,'byte_500'
'time_1',63798,29479,58774,-58774,0,29295,29295,-29177,118,'byte_500'
'time_1',58774,-118,0,29295,29295,-29177,118,-81,37,'byte_500'
'time_1',0,29258,29295,-29177,118,-81,37,29513,29550,'byte_500'
'time_2',29295,-29432,118,-81,37,29513,29550,-29354,196,'byte_10000'
'time_2',118,-159,37,29513,29550,-29354,196,28700,28896,'byte_500'
'time_2',37,654,29550,-29354,196,28700,28896,-28521,375,'byte_500'
'time_2',29550,-179,196,28700,28896,-28521,375,31900,32275,'byte_10000'
'time_2',196,-3379,28896,-28521,375,31900,32275,-2997,29278,'byte_500'
'time_2',28896,-28903,375,31900,32275,-2997,29278,-10016,19262,'byte_500'
'time_3',375,13013,32275,-2997,29278,-10016,19262,-19262,0,'byte_500'
'time_3',32275,29278,29278,-10016,19262,-19262,0,0,0,'byte_500'
'time_3',29278,19262,19262,-19262,0,0,0,0,0,'byte_10000'
'time_3',19262,0,0,0,0,0,0,0,0,'byte_500'
'time_3',0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,29289,29289,'byte_500'
'time_4',0,-29289,0,0,0,29289,29289,-29289,0,'byte_10000'
'time_4',0,0,0,29289,29289,-29289,0,0,0,'byte_500'
'time_4',0,29289,29289,-29289,0,0,0,0,0,'byte_500'
'time_4',29289,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,29289,29289,'byte_10000'
'time_5',0,-29289,0,0,0,29289,29289,-29289,0,'byte_500'
'time_5',0,0,0,29289,29289,-29289,0,0,0,'byte_500'
'time_5',0,29289,29289,-29289,0,0,0,0,0,'byte_10000'
'time_5',29289,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,29289,29289,'byte_500'
'time_5',0,-29289,0,0,0,29289,29289,-29289,0,'byte_10000'
'time_6',0,0,0,29289,29289,-29289,0,0,0,'byte_500'
'time_6',0,29289,29289,-29289,0,0,0,29289,29289,'byte_500'
'time_6',29289,-29289,0,0,0,29289,29289,-29289,0,'byte_10000'
'time_6',0,0,0,29289,29289,-29289,0,0,0,'byte_500'
'time_6',0,29289,29289,-29289,0,0,0,32,32,'byte_10000'
'time_6',29289,-32,0,0,0,32,32,-32,0,'byte_10000'
'time_7',0,0,0,32,32,-32,0,29289,29289,'byte_10000'
'time_7',0,-29257,32,-32,0,29289,29289,-29289,0,'byte_10000'
'time_7',32,0,0,29289,29289,-29289,0,0,0,'byte_500'
'time_7',0,29289,29289,-29289,0,0,0,0,0,'byte_500'
'time_7',29289,0,0,0,0,0,0,32218,32218,'byte_10000'
'time_8',0,-32218,0,0,0,32218,32218,-32218,0,'byte_10000'
'time_8',0,0,0,32218,32218,-32218,0,32,32,'byte_10000'
'time_8',0,32186,32218,-32218,0,32,32,-32,0,'byte_10000'
'time_8',32218,0,0,32,32,-32,0,29289,29289,'byte_10000'
'time_8',0,-29257,32,-32,0,29289,29289,-29289,0,'byte_500'
'time_8',32,0,0,29289,29289,-29289,0,0,0,'byte_10000'
'time_9',0,29289,29289,-29289,0,0,0,58590,58590,'byte_10000'
'time_9',29289,-58590,0,0,0,58590,58590,-26372,32218,'byte_10000'
'time_9',0,-32218,0,58590,58590,-26372,32218,-32189,29,'byte_10000'
'time_9',0,58561,58590,-26372,32218,-32189,29,32157,32186,'byte_10000'
'time_9',58590,32,32218,-32189,29,32157,32186,-32186,0,'byte_10000'
'time_9',32218,29,29,32157,32186,-32186,0,0,0,'byte_10000'
'time_10',29,32186,32186,-32186,0,0,0,32218,32218,'byte_500'
'time_10',32186,-32218,0,0,0,32218,32218,-32218,0,'byte_500'
'time_10',0,0,0,32218,32218,-32218,0,107127,107127,'byte_500'
'time_10',0,-74909,32218,-32218,0,107127,107127,-19260,87867,'byte_500'
'time_10',32218,-87867,0,107127,107127,-19260,87867,-55617,32250,'byte_500'
'time_10',0,74877,107127,-19260,87867,-55617,32250,-32,32218,'byte_500'
'time_11',107127,55649,87867,-55617,32250,-32,32218,-32218,0,'byte_500'
'time_11',87867,32250,32250,-32,32218,-32218,0,0,0,'byte_500'
'time_11',32250,32218,32218,-32218,0,0,0,32218,32218,'byte_500'
'time_11',32218,-32218,0,0,0,32218,32218,-18348,13870,'byte_500'
'time_11',0,-13870,0,32218,32218,-18348,13870,40039,53909,'byte_500'
'time_12',0,-21691,32218,-18348,13870,40039,53909,20152,74061,'byte_500'
'time_12',32218,-60191,13870,40039,53909,20152,74061,-15483,58578,'byte_500'
'time_12',13870,-4669,53909,20152,74061,-15483,58578,-58578,0,'byte_500'
'time_12',53909,74061,74061,-15483,58578,-58578,0,32256,32256,'byte_500'
'time_12',74061,26322,58578,-58578,0,32256,32256,-7213,25043,'byte_500'
'time_12',58578,-25043,0,32256,32256,-7213,25043,76454,101497,'byte_1000'
'time_13',0,-69241,32256,-7213,25043,76454,101497,-58665,42832,'byte_1000'
'time_13',32256,-17789,25043,76454,101497,-58665,42832,-9777,33055,'byte_1000'
'time_13',25043,68442,101497,-58665,42832,-9777,33055,7718,40773,'byte_500'
'time_13',101497,2059,42832,-9777,33055,7718,40773,-8434,32339,'byte_1000'
'time_13',42832,716,33055,7718,40773,-8434,32339,-32088,251,'byte_1000'
'time_13',33055,40522,40773,-8434,32339,-32088,251,-195,56,'byte_500'
'time_14',40773,32283,32339,-32088,251,-195,56,183,239,'byte_1000'
