@relation dataset_day_25_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',17913,639196,639196,-591444,47752,474233,521985,-445042,76943,377039,453982,-283972,170010,'byte_10000'
'time_0',639196,-122258,47752,474233,521985,-445042,76943,377039,453982,-283972,170010,-123850,46160,'byte_10000'
'time_0',47752,475825,521985,-445042,76943,377039,453982,-283972,170010,-123850,46160,621629,667789,'byte_10000'
'time_0',521985,-590846,76943,377039,453982,-283972,170010,-123850,46160,621629,667789,-230049,437740,'byte_10000'
'time_0',76943,16242,453982,-283972,170010,-123850,46160,621629,667789,-230049,437740,-245324,192416,'byte_10000'
'time_0',453982,-22406,170010,-123850,46160,621629,667789,-230049,437740,-245324,192416,126256,318672,'byte_10000'
'time_1',170010,-272512,46160,621629,667789,-230049,437740,-245324,192416,126256,318672,403,319075,'byte_10000'
'time_1',46160,348714,667789,-230049,437740,-245324,192416,126256,318672,403,319075,120062,439137,'byte_10000'
'time_1',667789,-1397,437740,-245324,192416,126256,318672,403,319075,120062,439137,-280893,158244,'byte_10000'
'time_1',437740,34172,192416,126256,318672,403,319075,120062,439137,-280893,158244,-146172,12072,'byte_10000'
