@relation dataset_p2p5_6_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',14795,10997,10997,1080,12077,6196,18273,-10176,8097,'byte_10000'
'time_0',10997,3980,12077,6196,18273,-10176,8097,6551,14648,'byte_8500'
'time_0',12077,3625,18273,-10176,8097,6551,14648,-14449,199,'byte_4000'
'time_0',18273,7898,8097,6551,14648,-14449,199,14451,14650,'byte_500'
'time_0',8097,-2,14648,-14449,199,14451,14650,-6592,8058,'byte_10000'
'time_0',14648,-7859,199,14451,14650,-6592,8058,-4397,3661,'byte_500'
'time_1',199,10989,14650,-6592,8058,-4397,3661,8421,12082,'byte_500'
'time_1',14650,-4024,8058,-4397,3661,8421,12082,-4027,8055,'byte_4000'
'time_1',8058,-4394,3661,8421,12082,-4027,8055,-4392,3663,'byte_4500'
'time_1',3661,8419,12082,-4027,8055,-4392,3663,-3662,1,'byte_4500'
'time_1',12082,8054,8055,-4392,3663,-3662,1,11030,11031,'byte_500'
'time_1',8055,-7368,3663,-3662,1,11030,11031,-10852,179,'byte_4500'
'time_2',3663,-178,1,11030,11031,-10852,179,-175,4,'byte_4000'
'time_2',1,11027,11031,-10852,179,-175,4,3654,3658,'byte_500'
'time_2',11031,-3479,179,-175,4,3654,3658,370,4028,'byte_4500'
'time_2',179,-4024,4,3654,3658,370,4028,2,4030,'byte_500'
'time_2',4,-372,3658,370,4028,2,4030,-4029,1,'byte_500'
'time_2',3658,4027,4028,2,4030,-4029,1,4026,4027,'byte_4500'
'time_3',4028,3,4030,-4029,1,4026,4027,-365,3662,'byte_500'
