@relation dataset_p2p5_16_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',8056,3664,3664,-3484,180,-180,0,8058,8058,2924,10982,-10776,206,'byte_4000'
'time_0',3664,-26,180,-180,0,8058,8058,2924,10982,-10776,206,3457,3663,'byte_10000'
'time_0',180,-3663,0,8058,8058,2924,10982,-10776,206,3457,3663,8422,12085,'byte_4000'
'time_0',0,-4027,8058,2924,10982,-10776,206,3457,3663,8422,12085,-8423,3662,'byte_8500'
'time_0',8058,7320,10982,-10776,206,3457,3663,8422,12085,-8423,3662,4394,8056,'byte_4000'
'time_0',10982,-7850,206,3457,3663,8422,12085,-8423,3662,4394,8056,-4395,3661,'byte_10000'
'time_1',206,2,3663,8422,12085,-8423,3662,4394,8056,-4395,3661,8523,12184,'byte_4000'
'time_1',3663,-99,12085,-8423,3662,4394,8056,-4395,3661,8523,12184,-8520,3664,'byte_4500'
'time_1',12085,-2,3662,4394,8056,-4395,3661,8523,12184,-8520,3664,362,4026,'byte_500'
'time_1',3662,4030,8056,-4395,3661,8523,12184,-8520,3664,362,4026,-4026,0,'byte_8500'
