@relation dataset_day_12
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',336,0,52,64586,64634,'byte_0'
'time_0',0,52,64586,64634,29689,'byte_0'
'time_0',52,64586,64634,29689,96595,'byte_0'
'time_0',64586,64634,29689,96595,64985,'byte_0'
'time_0',64634,29689,96595,64985,37936,'byte_0'
'time_0',29689,96595,64985,37936,32525,'byte_0'
'time_1',96595,64985,37936,32525,25087,'byte_10000'
'time_1',64985,37936,32525,25087,4855,'byte_0'
'time_1',37936,32525,25087,4855,64578,'byte_0'
'time_1',32525,25087,4855,64578,20,'byte_0'
'time_1',25087,4855,64578,20,32408,'byte_0'
'time_1',4855,64578,20,32408,124051,'byte_0'
'time_2',64578,20,32408,124051,453,'byte_0'
'time_2',20,32408,124051,453,94712,'byte_0'
'time_2',32408,124051,453,94712,32261,'byte_0'
'time_2',124051,453,94712,32261,0,'byte_0'
'time_2',453,94712,32261,0,0,'byte_0'
'time_2',94712,32261,0,0,0,'byte_0'
'time_3',32261,0,0,0,0,'byte_10000'
'time_3',0,0,0,0,0,'byte_500'
'time_3',0,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_3',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,0,'byte_10000'
'time_4',0,0,0,0,29295,'byte_10000'
'time_4',0,0,0,29295,0,'byte_10000'
'time_5',0,0,29295,0,0,'byte_10000'
'time_5',0,29295,0,0,0,'byte_0'
'time_5',29295,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_2000'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,32218,'byte_0'
'time_6',0,0,0,32218,29,'byte_10000'
'time_7',0,0,32218,29,0,'byte_10000'
'time_7',0,32218,29,0,0,'byte_10000'
'time_7',32218,29,0,0,0,'byte_10000'
'time_7',29,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,29295,'byte_10000'
'time_8',0,0,0,29295,32218,'byte_10000'
'time_8',0,0,29295,32218,29307,'byte_500'
'time_8',0,29295,32218,29307,32211,'byte_1000'
'time_8',29295,32218,29307,32211,32224,'byte_10000'
'time_8',32218,29307,32211,32224,0,'byte_10000'
'time_8',29307,32211,32224,0,0,'byte_10000'
'time_9',32211,32224,0,0,29295,'byte_500'
'time_9',32224,0,0,29295,32218,'byte_10000'
'time_9',0,0,29295,32218,1832,'byte_10000'
'time_9',0,29295,32218,1832,30209,'byte_10000'
'time_9',29295,32218,1832,30209,6,'byte_500'
'time_10',32218,1832,30209,6,0,'byte_10000'
'time_10',1832,30209,6,0,32,'byte_1000'
'time_10',30209,6,0,32,0,'byte_500'
'time_10',6,0,32,0,17174,'byte_500'
'time_10',0,32,0,17174,13682,'byte_1000'
'time_10',32,0,17174,13682,32218,'byte_500'
'time_11',0,17174,13682,32218,29319,'byte_1000'
'time_11',17174,13682,32218,29319,32224,'byte_500'
'time_11',13682,32218,29319,32224,14495,'byte_500'
'time_11',32218,29319,32224,14495,16280,'byte_500'
'time_11',29319,32224,14495,16280,32263,'byte_500'
'time_11',32224,14495,16280,32263,4,'byte_500'
'time_12',14495,16280,32263,4,782,'byte_500'
'time_12',16280,32263,4,782,87244,'byte_500'
'time_12',32263,4,782,87244,96693,'byte_500'
'time_12',4,782,87244,96693,75199,'byte_500'
'time_12',782,87244,96693,75199,77,'byte_500'
'time_12',87244,96693,75199,77,29540,'byte_500'
'time_13',96693,75199,77,29540,34713,'byte_500'
'time_13',75199,77,29540,34713,47635,'byte_500'
'time_13',77,29540,34713,47635,114,'byte_500'
'time_13',29540,34713,47635,114,58736,'byte_1000'
'time_13',34713,47635,114,58736,614,'byte_500'
'time_14',47635,114,58736,614,331,'byte_500'
'time_14',114,58736,614,331,370,'byte_500'
'time_14',58736,614,331,370,624,'byte_500'
'time_14',614,331,370,624,63,'byte_500'
'time_14',331,370,624,63,517,'byte_500'
'time_14',370,624,63,517,45,'byte_500'
'time_15',624,63,517,45,446,'byte_500'
'time_15',63,517,45,446,286,'byte_500'
'time_15',517,45,446,286,244,'byte_500'
'time_15',45,446,286,244,146,'byte_500'
'time_15',446,286,244,146,293,'byte_500'
'time_15',286,244,146,293,330,'byte_500'
'time_16',244,146,293,330,107,'byte_500'
'time_16',146,293,330,107,40,'byte_500'
'time_16',293,330,107,40,153,'byte_500'
'time_16',330,107,40,153,258,'byte_500'
'time_16',107,40,153,258,410,'byte_500'
'time_17',40,153,258,410,375,'byte_1000'
'time_17',153,258,410,375,236,'byte_1000'
'time_17',258,410,375,236,607,'byte_500'
'time_17',410,375,236,607,217,'byte_500'
'time_17',375,236,607,217,70,'byte_500'
'time_17',236,607,217,70,83,'byte_1000'
'time_18',607,217,70,83,42,'byte_1000'
'time_18',217,70,83,42,126,'byte_1000'
'time_18',70,83,42,126,113,'byte_1000'
'time_18',83,42,126,113,470,'byte_1500'
'time_18',42,126,113,470,369,'byte_1500'
'time_19',126,113,470,369,338,'byte_500'
'time_19',113,470,369,338,384,'byte_1500'
'time_19',470,369,338,384,255,'byte_1000'
'time_19',369,338,384,255,5,'byte_500'
'time_19',338,384,255,5,260,'byte_0'
'time_19',384,255,5,260,431,'byte_500'
'time_20',255,5,260,431,473,'byte_10000'
'time_20',5,260,431,473,190,'byte_10000'
'time_20',260,431,473,190,499,'byte_10000'
'time_20',431,473,190,499,39,'byte_10000'
'time_20',473,190,499,39,508,'byte_10000'
'time_21',190,499,39,508,526,'byte_10000'
'time_21',499,39,508,526,375,'byte_10000'
'time_21',39,508,526,375,446,'byte_10000'
'time_21',508,526,375,446,450,'byte_5000'
'time_21',526,375,446,450,743,'byte_10000'
'time_21',375,446,450,743,666,'byte_500'
'time_22',446,450,743,666,634,'byte_10000'
'time_22',450,743,666,634,575,'byte_10000'
'time_22',743,666,634,575,1004,'byte_500'
'time_22',666,634,575,1004,1366,'byte_10000'
'time_22',634,575,1004,1366,66,'byte_10000'
'time_23',575,1004,1366,66,1078,'byte_0'
'time_23',1004,1366,66,1078,937,'byte_0'
'time_23',1366,66,1078,937,336,'byte_0'
'time_23',66,1078,937,336,0,'byte_0'
'time_23',1078,937,336,0,52,'byte_0'
'time_23',937,336,0,52,64586,'byte_0'
