@relation dataset_p2p5_2_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',4026,18318,18318,-10264,8054,-4027,4027,-357,3670,'byte_4500'
'time_0',18318,4384,8054,-4027,4027,-357,3670,358,4028,'byte_500'
'time_0',8054,-1,4027,-357,3670,358,4028,-4027,1,'byte_4500'
'time_0',4027,3669,3670,358,4028,-4027,1,3,4,'byte_500'
'time_0',3670,4024,4028,-4027,1,3,4,3653,3657,'byte_7500'
'time_0',4028,-3656,1,3,4,3653,3657,-3657,0,'byte_500'
'time_1',1,4,4,3653,3657,-3657,0,4027,4027,'byte_4500'
'time_1',4,-370,3657,-3657,0,4027,4027,-4025,2,'byte_500'
'time_1',3657,-2,0,4027,4027,-4025,2,4027,4029,'byte_500'
'time_1',0,-2,4027,-4025,2,4027,4029,-4029,0,'byte_500'
'time_1',4027,2,2,4027,4029,-4029,0,7322,7322,'byte_500'
'time_1',2,-3293,4029,-4029,0,7322,7322,-7322,0,'byte_500'
'time_2',4029,0,0,7322,7322,-7322,0,4031,4031,'byte_4500'
'time_2',0,3291,7322,-7322,0,4031,4031,-3666,365,'byte_500'
'time_2',7322,-365,0,4031,4031,-3666,365,-365,0,'byte_500'
'time_2',0,4031,4031,-3666,365,-365,0,0,0,'byte_4500'
'time_2',4031,365,365,-365,0,0,0,2,2,'byte_500'
'time_2',365,-2,0,0,0,2,2,-2,0,'byte_500'
'time_3',0,0,0,2,2,-2,0,4027,4027,'byte_4000'
'time_3',0,-4025,2,-2,0,4027,4027,-4027,0,'byte_500'
'time_3',2,0,0,4027,4027,-4027,0,0,0,'byte_500'
'time_3',0,4027,4027,-4027,0,0,0,4027,4027,'byte_500'
'time_3',4027,-4027,0,0,0,4027,4027,-4027,0,'byte_500'
'time_3',0,0,0,4027,4027,-4027,0,3,3,'byte_500'
'time_4',0,4024,4027,-4027,0,3,3,3928,3931,'byte_500'
'time_4',4027,-3931,0,3,3,3928,3931,-3838,93,'byte_500'
'time_4',0,-90,3,3928,3931,-3838,93,-93,0,'byte_500'
'time_4',3,3931,3931,-3838,93,-93,0,0,0,'byte_500'
'time_4',3931,93,93,-93,0,0,0,0,0,'byte_500'
'time_4',93,0,0,0,0,0,0,2,2,'byte_500'
'time_5',0,-2,0,0,0,2,2,-2,0,'byte_4500'
'time_5',0,0,0,2,2,-2,0,0,0,'byte_500'
'time_5',0,2,2,-2,0,0,0,0,0,'byte_500'
'time_5',2,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,'byte_4000'
'time_6',0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,4028,4028,'byte_500'
'time_6',0,-4028,0,0,0,4028,4028,-4028,0,'byte_500'
'time_6',0,0,0,4028,4028,-4028,0,0,0,'byte_8500'
'time_6',0,4028,4028,-4028,0,0,0,0,0,'byte_4500'
'time_6',4028,0,0,0,0,0,0,3661,3661,'byte_6000'
'time_7',0,-3661,0,0,0,3661,3661,-3661,0,'byte_4500'
'time_7',0,0,0,3661,3661,-3661,0,0,0,'byte_500'
'time_7',0,3661,3661,-3661,0,0,0,0,0,'byte_4500'
'time_7',3661,0,0,0,0,0,0,8054,8054,'byte_4000'
'time_7',0,-8054,0,0,0,8054,8054,-4026,4028,'byte_500'
'time_7',0,-4028,0,8054,8054,-4026,4028,1781,5809,'byte_4000'
'time_8',0,2245,8054,-4026,4028,1781,5809,-1782,4027,'byte_500'
'time_8',8054,1,4028,1781,5809,-1782,4027,-4027,0,'byte_500'
'time_8',4028,5809,5809,-1782,4027,-4027,0,4029,4029,'byte_4000'
'time_8',5809,-2,4027,-4027,0,4029,4029,-369,3660,'byte_4000'
'time_8',4027,-3660,0,4029,4029,-369,3660,-3658,2,'byte_500'
'time_8',0,4027,4029,-369,3660,-3658,2,3659,3661,'byte_500'
'time_9',4029,-1,3660,-3658,2,3659,3661,-3661,0,'byte_10000'
'time_9',3660,2,2,3659,3661,-3661,0,0,0,'byte_500'
'time_9',2,3661,3661,-3661,0,0,0,3663,3663,'byte_500'
