@relation dataset_day_26_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1197,96673,96673,-57939,38734,-16581,22153,36508,58661,-26094,32567,-32185,382,'byte_10000'
'time_0',96673,38352,38734,-16581,22153,36508,58661,-26094,32567,-32185,382,83701,84083,'byte_10000'
'time_0',38734,-61930,22153,36508,58661,-26094,32567,-32185,382,83701,84083,-51785,32298,'byte_10000'
'time_0',22153,26363,58661,-26094,32567,-32185,382,83701,84083,-51785,32298,-7823,24475,'byte_5500'
'time_0',58661,8092,32567,-32185,382,83701,84083,-51785,32298,-7823,24475,-19333,5142,'byte_7500'
'time_0',32567,-4760,382,83701,84083,-51785,32298,-7823,24475,-19333,5142,2212,7354,'byte_500'
'time_1',382,76729,84083,-51785,32298,-7823,24475,-19333,5142,2212,7354,-7180,174,'byte_10000'
'time_1',84083,32124,32298,-7823,24475,-19333,5142,2212,7354,-7180,174,48034,48208,'byte_10000'
'time_1',32298,-23733,24475,-19333,5142,2212,7354,-7180,174,48034,48208,-31938,16270,'byte_10000'
'time_1',24475,-11128,5142,2212,7354,-7180,174,48034,48208,-31938,16270,15082,31352,'byte_1000'
