@relation dataset_day_6
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1064,32272,32412,29153,32483,'byte_10000'
'time_0',32272,32412,29153,32483,58526,'byte_500'
'time_0',32412,29153,32483,58526,129,'byte_10000'
'time_0',29153,32483,58526,129,66,'byte_10000'
'time_0',32483,58526,129,66,64582,'byte_10000'
'time_0',58526,129,66,64582,9535,'byte_10000'
'time_1',129,66,64582,9535,64734,'byte_500'
'time_1',66,64582,9535,64734,386,'byte_10000'
'time_1',64582,9535,64734,386,32135,'byte_10000'
'time_1',9535,64734,386,32135,58644,'byte_0'
'time_1',64734,386,32135,58644,14534,'byte_500'
'time_1',386,32135,58644,14534,16082,'byte_10000'
'time_2',32135,58644,14534,16082,90,'byte_0'
'time_2',58644,14534,16082,90,53888,'byte_0'
'time_2',14534,16082,90,53888,29370,'byte_0'
'time_2',16082,90,53888,29370,0,'byte_0'
'time_2',90,53888,29370,0,185,'byte_10000'
'time_3',53888,29370,0,185,32021,'byte_0'
'time_3',29370,0,185,32021,0,'byte_500'
'time_3',0,185,32021,0,0,'byte_0'
'time_3',185,32021,0,0,0,'byte_0'
'time_3',32021,0,0,0,0,'byte_0'
'time_3',0,0,0,0,32224,'byte_10000'
'time_4',0,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,32,'byte_0'
'time_4',0,32224,0,32,0,'byte_0'
'time_4',32224,0,32,0,0,'byte_0'
'time_4',0,32,0,0,0,'byte_0'
'time_4',32,0,0,0,29295,'byte_0'
'time_5',0,0,0,29295,0,'byte_0'
'time_5',0,0,29295,0,0,'byte_10000'
'time_5',0,29295,0,0,0,'byte_0'
'time_5',29295,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,29307,'byte_0'
'time_6',0,0,0,29307,0,'byte_10000'
'time_6',0,0,29307,0,32224,'byte_0'
'time_6',0,29307,0,32224,0,'byte_0'
'time_6',29307,0,32224,0,0,'byte_10000'
'time_7',0,32224,0,0,0,'byte_0'
'time_7',32224,0,0,0,0,'byte_0'
'time_7',0,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_10000'
'time_7',0,0,32224,0,0,'byte_0'
'time_8',0,32224,0,0,64449,'byte_0'
'time_8',32224,0,0,64449,0,'byte_10000'
'time_8',0,0,64449,0,0,'byte_500'
'time_8',0,64449,0,0,0,'byte_10000'
'time_8',64449,0,0,0,32224,'byte_0'
'time_8',0,0,0,32224,0,'byte_0'
'time_9',0,0,32224,0,0,'byte_0'
'time_9',0,32224,0,0,32224,'byte_10000'
'time_9',32224,0,0,32224,29,'byte_500'
'time_9',0,0,32224,29,32192,'byte_10000'
'time_9',0,32224,29,32192,0,'byte_500'
'time_9',32224,29,32192,0,0,'byte_0'
'time_10',29,32192,0,0,0,'byte_10000'
'time_10',32192,0,0,0,58590,'byte_10000'
'time_10',0,0,0,58590,32,'byte_10000'
'time_10',0,0,58590,32,29260,'byte_10000'
'time_10',0,58590,32,29260,71,'byte_10000'
'time_10',58590,32,29260,71,0,'byte_10000'
'time_11',32,29260,71,0,29295,'byte_10000'
'time_11',29260,71,0,29295,64462,'byte_500'
'time_11',71,0,29295,64462,33341,'byte_10000'
'time_11',0,29295,64462,33341,27774,'byte_10000'
'time_11',29295,64462,33341,27774,49342,'byte_500'
'time_12',64462,33341,27774,49342,106884,'byte_10000'
'time_12',33341,27774,49342,106884,87955,'byte_10000'
'time_12',27774,49342,106884,87955,23,'byte_10000'
'time_12',49342,106884,87955,23,29464,'byte_500'
'time_12',106884,87955,23,29464,32247,'byte_500'
'time_12',87955,23,29464,32247,191,'byte_500'
'time_13',23,29464,32247,191,32849,'byte_10000'
'time_13',29464,32247,191,32849,57989,'byte_500'
'time_13',32247,191,32849,57989,32282,'byte_500'
'time_13',191,32849,57989,32282,327,'byte_500'
'time_13',32849,57989,32282,327,283,'byte_500'
'time_13',57989,32282,327,283,242,'byte_500'
'time_14',32282,327,283,242,21794,'byte_500'
'time_14',327,283,242,21794,196,'byte_500'
'time_14',283,242,21794,196,170,'byte_500'
'time_14',242,21794,196,170,265,'byte_500'
'time_14',21794,196,170,265,59,'byte_500'
'time_14',196,170,265,59,13,'byte_500'
'time_15',170,265,59,13,387,'byte_500'
'time_15',265,59,13,387,159,'byte_500'
'time_15',59,13,387,159,456,'byte_500'
'time_15',13,387,159,456,206,'byte_500'
'time_15',387,159,456,206,107,'byte_500'
'time_16',159,456,206,107,145,'byte_500'
'time_16',456,206,107,145,61,'byte_500'
'time_16',206,107,145,61,269,'byte_500'
'time_16',107,145,61,269,157,'byte_1000'
'time_16',145,61,269,157,215,'byte_500'
'time_16',61,269,157,215,245,'byte_500'
'time_17',269,157,215,245,138,'byte_500'
'time_17',157,215,245,138,392,'byte_500'
'time_17',215,245,138,392,119,'byte_500'
'time_17',245,138,392,119,521,'byte_500'
'time_17',138,392,119,521,461,'byte_500'
'time_18',392,119,521,461,120,'byte_500'
'time_18',119,521,461,120,31,'byte_500'
'time_18',521,461,120,31,455,'byte_500'
'time_18',461,120,31,455,353,'byte_500'
'time_18',120,31,455,353,400,'byte_500'
'time_18',31,455,353,400,223,'byte_500'
'time_19',455,353,400,223,290,'byte_1000'
'time_19',353,400,223,290,165,'byte_1000'
'time_19',400,223,290,165,446,'byte_1000'
'time_19',223,290,165,446,464,'byte_1000'
'time_19',290,165,446,464,376,'byte_1000'
'time_20',165,446,464,376,184,'byte_1500'
'time_20',446,464,376,184,846,'byte_1000'
'time_20',464,376,184,846,815,'byte_500'
'time_20',376,184,846,815,614,'byte_1000'
'time_20',184,846,815,614,515,'byte_1000'
'time_20',846,815,614,515,916,'byte_500'
'time_21',815,614,515,916,1162,'byte_1000'
'time_21',614,515,916,1162,642,'byte_500'
'time_21',515,916,1162,642,473,'byte_1500'
'time_21',916,1162,642,473,951,'byte_1000'
'time_21',1162,642,473,951,822,'byte_1000'
'time_22',642,473,951,822,198,'byte_500'
'time_22',473,951,822,198,933,'byte_1500'
'time_22',951,822,198,933,282,'byte_10000'
'time_22',822,198,933,282,1081,'byte_10000'
'time_22',198,933,282,1081,752,'byte_10000'
'time_22',933,282,1081,752,731,'byte_10000'
'time_23',282,1081,752,731,454,'byte_10000'
'time_23',1081,752,731,454,1064,'byte_500'
'time_23',752,731,454,1064,32272,'byte_500'
'time_23',731,454,1064,32272,32412,'byte_10000'
'time_23',454,1064,32272,32412,29153,'byte_10000'
