@relation dataset_day_25
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',915,32229,70,276,1105,'byte_10000'
'time_0',32229,70,276,1105,63168,'byte_0'
'time_0',70,276,1105,63168,58548,'byte_10000'
'time_0',276,1105,63168,58548,13,'byte_0'
'time_0',1105,63168,58548,13,64465,'byte_0'
'time_0',63168,58548,13,64465,246,'byte_0'
'time_1',58548,13,64465,246,7,'byte_500'
'time_1',13,64465,246,7,52,'byte_0'
'time_1',64465,246,7,52,25,'byte_0'
'time_1',246,7,52,25,28544,'byte_0'
'time_1',7,52,25,28544,106,'byte_0'
'time_1',52,25,28544,106,32214,'byte_0'
'time_2',25,28544,106,32214,58615,'byte_10000'
'time_2',28544,106,32214,58615,32494,'byte_0'
'time_2',106,32214,58615,32494,29156,'byte_0'
'time_2',32214,58615,32494,29156,32,'byte_0'
'time_2',58615,32494,29156,32,32224,'byte_0'
'time_2',32494,29156,32,32224,0,'byte_0'
'time_3',29156,32,32224,0,32224,'byte_0'
'time_3',32,32224,0,32224,0,'byte_0'
'time_3',32224,0,32224,0,0,'byte_0'
'time_3',0,32224,0,0,0,'byte_0'
'time_3',32224,0,0,0,29,'byte_0'
'time_4',0,0,0,29,0,'byte_0'
'time_4',0,0,29,0,0,'byte_0'
'time_4',0,29,0,0,0,'byte_8000'
'time_4',29,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,'byte_0'
'time_4',0,0,0,0,32224,'byte_0'
'time_5',0,0,0,32224,0,'byte_10000'
'time_5',0,0,32224,0,0,'byte_500'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_0'
'time_6',0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,'byte_500'
'time_7',0,0,0,0,7870,'byte_0'
'time_7',0,0,0,7870,32,'byte_10000'
'time_7',0,0,7870,32,0,'byte_10000'
'time_7',0,7870,32,0,0,'byte_0'
'time_7',7870,32,0,0,96673,'byte_10000'
'time_7',32,0,0,96673,32,'byte_10000'
'time_8',0,0,96673,32,0,'byte_10000'
'time_8',0,96673,32,0,32,'byte_0'
'time_8',96673,32,0,32,29266,'byte_10000'
'time_8',32,0,32,29266,0,'byte_0'
'time_8',0,32,29266,0,32224,'byte_10000'
'time_9',32,29266,0,32224,0,'byte_10000'
'time_9',29266,0,32224,0,0,'byte_10000'
'time_9',0,32224,0,0,0,'byte_500'
'time_9',32224,0,0,0,32224,'byte_0'
'time_9',0,0,0,32224,13,'byte_10000'
